# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4904.6000 M154 3000000 2 377.6000 p42 p43 293 N p42->p40->p43
4930.4000 M137 3000000 5 909.4000 p22 p29 284 N p22->p11->p40->p14->p43->p29
4954.5000 M156 3000000 1 368.5000 p7 p24 293 N p7->p24
4970.6000 M166 3000000 1 102.6000 p3 p24 298 N p3->p24
4972.6000 M148 3000000 2 627.6000 p0 p2 289 N p0->p28->p2
4984.6000 M143 3000000 4 790.6000 p43 p22 286 N p43->p42->p38->p28->p22
5083.4000 M157 3000000 1 472.4000 p3 p2 292 N p3->p2
5094.2000 M172 3000000 1 51.2000 p32 p26 299 N p32->p26
5100.2000 M139 3000000 3 1020.2000 p3 p33 282 N p3->p25->p32->p33
5178.6000 M163 3000000 4 407.6000 p19 p30 293 N p19->p8->p22->p5->p30
5183.0000 M176 3000000 1 12.0000 p22 p3 299 N p22->p3
5194.0000 M160 3000000 3 500.0000 p15 p12 291 N p15->p7->p29->p12
5202.8000 M170 3000000 1 217.8000 p16 p38 296 N p16->p38
5241.0000 M178 3000000 1 6.0000 p36 p5 299 N p36->p5
5261.3000 M164 3000000 2 456.3000 p24 p33 292 N p24->p1->p33
5271.9000 M165 3000000 3 435.9000 p0 p13 292 N p0->p16->p10->p13
5300.4000 M167 3000000 2 399.4000 p44 p25 293 N p44->p1->p25
5402.4000 M177 3000000 2 197.4000 p31 p6 296 N p31->p46->p6
5429.2000 M161 3000000 3 709.2000 p25 p35 288 N p25->p32->p26->p35
5447.3000 M174 3000000 5 337.3000 p17 p18 294 N p17->p4->p27->p16->p36->p18
5453.3000 M169 3000000 3 493.3000 p27 p18 291 N p27->p16->p36->p18
5533.8000 M158 3000000 3 893.8000 p10 p45 285 N p10->p16->p27->p45
5536.5000 M188 3000000 1 9.5000 p8 p34 299 N p8->p34
5566.3000 M173 3000000 4 489.3000 p37 p21 291 N p37->p9->p35->p30->p21
5570.1000 M149 3000000 2 1192.1000 p5 p20 280 N p5->p17->p20
5584.3000 M179 3000000 3 318.3000 p12 p20 294 N p12->p25->p32->p20
5591.0000 M190 3000000 1 6.0000 p41 p38 299 N p41->p38
5615.7000 M181 3000000 1 291.7000 p26 p10 295 N p26->p10
5621.7000 M168 3000000 4 692.7000 p5 p10 288 N p5->p17->p44->p26->p10
5633.5000 M182 3000000 2 284.5000 p29 p44 295 N p29->p7->p44
5647.9000 M186 3000000 4 184.9000 p31 p23 296 N p31->p46->p25->p13->p23
5701.7000 M184 3000000 3 301.7000 p14 p48 294 N p14->p30->p19->p48
5717.8000 M141 3000000 4 1582.8000 p5 p43 273 N p5->p17->p44->p26->p43
5723.8000 M175 3000000 3 582.8000 p25 p43 290 N p25->p32->p26->p43
5773.5000 M171 3000000 4 763.5000 p8 p4 287 N p8->p2->p31->p48->p4
5773.7000 M185 3000000 2 339.7000 p24 p13 294 N p24->p37->p13
5812.0000 M198 3000000 1 6.0000 p29 p18 299 N p29->p18
5871.5000 M191 3000000 3 261.5000 p32 p3 295 N p32->p8->p18->p3
5888.1000 M180 3000000 7 595.1000 p15 p14 290 N p15->p3->p16->p10->p26->p43->p11->p14
5894.1000 M199 3000000 2 58.1000 p40 p14 299 N p40->p11->p14
5921.8000 M194 3000000 1 228.8000 p33 p21 296 N p33->p21
5947.5000 M189 3000000 4 391.5000 p33 p38 293 N p33->p0->p28->p1->p38
6027.3000 M197 3000000 3 246.3000 p3 p32 295 N p3->p27->p33->p32
6045.1000 M196 3000000 2 290.1000 p27 p2 295 N p27->p33->p2
6051.7000 M201 3000000 2 148.7000 p22 p38 297 N p22->p29->p38
6129.0000 M203 3000000 2 172.0000 p35 p2 297 N p35->p10->p2
6154.4000 M192 3000000 2 519.4000 p6 p32 291 N p6->p38->p32
6243.4000 M212 3000000 1 10.4000 p12 p40 299 N p12->p40
6272.6000 M206 3000000 3 231.6000 p15 p10 296 N p15->p19->p36->p10
6341.5000 M187 3000000 3 847.5000 p38 p9 285 N p38->p1->p30->p9
6361.9000 M202 3000000 2 431.9000 p31 p17 292 N p31->p15->p17
6366.4000 M193 3000000 5 698.4000 p20 p9 288 N p20->p8->p21->p29->p49->p9
6433.3000 M183 3000000 4 1059.3000 p6 p35 282 N p6->p38->p27->p23->p35
6454.9000 M207 3000000 4 379.9000 p24 p34 293 N p24->p16->p45->p41->p34
6463.7000 M215 3000000 2 143.7000 p12 p18 297 N p12->p48->p18
6477.3000 M200 3000000 2 607.3000 p28 p22 289 N p28->p6->p22
6486.5000 M209 3000000 4 348.5000 p21 p25 294 N p21->p29->p49->p0->p25
6504.0000 M221 3000000 1 6.0000 p28 p6 299 N p28->p6
6522.7000 M205 3000000 2 507.7000 p1 p10 291 N p1->p30->p10
6552.3000 M220 3000000 2 88.3000 p27 p37 298 N p27->p23->p37
6560.9000 M214 3000000 2 266.9000 p39 p1 295 N p39->p19->p1
6622.1000 M211 3000000 4 423.1000 p2 p34 292 N p2->p17->p32->p1->p34
6654.1000 M225 3000000 1 26.1000 p42 p12 299 N p42->p12
6672.8000 M219 3000000 2 235.8000 p11 p13 296 N p11->p10->p13
6709.0000 M218 3000000 1 306.0000 p27 p24 294 N p27->p24
6715.0000 M216 3000000 2 365.0000 p23 p24 293 N p23->p27->p24
6721.0000 M195 3000000 6 1000.0000 p32 p27 283 N p32->p17->p2->p43->p15->p24->p27
6729.6000 M210 3000000 4 557.6000 p37 p36 290 N p37->p14->p35->p31->p36
6735.6000 M208 3000000 2 626.6000 p35 p36 289 N p35->p31->p36
6868.8000 M224 3000000 2 271.8000 p39 p22 295 N p39->p23->p22
6917.9000 M213 3000000 1 652.9000 p6 p0 289 N p6->p0
6921.5000 M226 3000000 1 260.5000 p36 p5 295 N p36->p5
6956.0000 M227 3000000 3 269.0000 p48 p39 295 N p48->p13->p25->p39
6964.0000 M231 3000000 1 156.0000 p36 p26 297 N p36->p26
6970.7000 M236 3000000 1 9.7000 p4 p22 299 N p4->p22
7022.8000 M228 3000000 2 309.8000 p16 p37 294 N p16->p25->p37
7023.6000 M222 3000000 2 492.6000 p2 p18 291 N p2->p19->p18
7144.0000 M242 3000000 1 6.0000 p31 p7 299 N p31->p7
7155.9000 M238 3000000 2 127.9000 p8 p3 297 N p8->p42->p3
7163.0000 M230 3000000 1 386.0000 p21 p27 293 N p21->p27
7171.1000 M243 3000000 1 8.1000 p5 p46 299 N p5->p46
7174.8000 M229 3000000 2 430.8000 p4 p1 292 N p4->p12->p1
7183.2000 M233 3000000 2 314.2000 p8 p11 294 N p8->p45->p11
7189.2000 M234 3000000 2 287.2000 p0 p45 295 N p0->p11->p45
7266.6000 M246 3000000 1 7.6000 p6 p4 299 N p6->p4
7297.8000 M223 3000000 2 732.8000 p15 p35 287 N p15->p41->p35
7315.2000 M248 3000000 1 6.2000 p16 p44 299 N p16->p44
7339.9000 M217 3000000 4 961.9000 p45 p18 283 N p45->p43->p15->p41->p18
7365.0000 M204 3000000 6 1383.0000 p14 p3 276 N p14->p11->p36->p0->p25->p46->p3
7388.9000 M249 3000000 3 50.9000 p39 p29 299 N p39->p48->p8->p29
7394.9000 M245 3000000 4 165.9000 p26 p10 297 N p26->p39->p48->p8->p10
7410.7000 M232 3000000 2 574.7000 p47 p29 290 N p47->p20->p29
7559.4000 M239 3000000 3 502.4000 p28 p41 291 N p28->p4->p45->p41
7569.8000 M253 3000000 1 105.8000 p13 p30 298 N p13->p30
7668.4000 M241 3000000 3 555.4000 p15 p12 290 N p15->p41->p45->p12
7720.3000 M254 3000000 1 222.3000 p0 p42 296 N p0->p42
7756.4000 M256 3000000 2 203.4000 p32 p37 296 N p32->p33->p37
7762.4000 M255 3000000 3 237.4000 p5 p33 296 N p5->p37->p27->p33
7765.8000 M244 3000000 1 569.8000 p0 p36 290 N p0->p36
7779.0000 M263 3000000 1 6.0000 p11 p36 299 N p11->p36
7790.0000 M240 3000000 3 708.0000 p37 p26 288 N p37->p6->p10->p26
7809.5000 M250 3000000 3 440.5000 p46 p17 292 N p46->p32->p33->p17
7848.1000 M258 3000000 2 230.1000 p13 p35 296 N p13->p39->p35
7860.0000 M251 3000000 2 458.0000 p4 p40 292 N p4->p45->p40
7890.0000 M257 3000000 3 303.0000 p41 p24 294 N p41->p45->p3->p24
7908.0000 M237 3000000 4 914.0000 p32 p31 284 N p32->p2->p16->p13->p31
7955.7000 M235 3000000 4 1023.7000 p45 p18 282 N p45->p34->p29->p35->p18
7998.0000 M262 3000000 2 257.0000 p34 p39 295 N p34->p14->p39
8019.0000 M271 3000000 1 12.0000 p24 p16 299 N p24->p16
8030.5000 M252 3000000 3 596.5000 p4 p26 290 N p4->p45->p47->p26
8036.6000 M264 3000000 3 234.6000 p15 p17 296 N p15->p18->p35->p17
8082.2000 M270 3000000 2 101.2000 p43 p6 298 N p43->p45->p6
8113.3000 M274 3000000 2 22.3000 p40 p27 299 N p40->p18->p27
8258.4000 M272 3000000 2 224.4000 p6 p44 296 N p6->p43->p44
8259.8000 M259 3000000 4 608.8000 p7 p10 289 N p7->p21->p11->p24->p10
8260.5000 M265 3000000 2 426.5000 p18 p14 292 N p18->p12->p14
8299.4000 M261 3000000 4 588.4000 p12 p29 290 N p12->p49->p15->p5->p29
8299.4000 M267 3000000 3 407.4000 p23 p30 293 N p23->p31->p21->p30
8335.0000 M278 3000000 3 133.0000 p10 p22 297 N p10->p26->p38->p22
8379.6000 M277 3000000 3 202.6000 p32 p31 296 N p32->p19->p10->p31
8393.4000 M268 3000000 2 472.4000 p5 p19 292 N p5->p4->p19
8425.7000 M279 3000000 3 194.7000 p30 p25 296 N p30->p20->p44->p25
8427.0000 M285 3000000 2 12.0000 p15 p0 299 N p15->p2->p0
8427.7000 M284 3000000 1 45.7000 p26 p4 299 N p26->p4
8453.5000 M276 3000000 1 307.5000 p9 p26 294 N p9->p26
8486.5000 M275 3000000 4 367.5000 p18 p3 293 N p18->p12->p27->p46->p3
8494.8000 M266 3000000 5 629.8000 p32 p20 289 N p32->p38->p46->p16->p23->p20
8518.1000 M269 3000000 4 570.1000 p21 p47 290 N p21->p11->p24->p49->p47
8533.5000 M273 3000000 1 469.5000 p10 p20 292 N p10->p20
8615.7000 M287 3000000 3 144.7000 p9 p8 297 N p9->p13->p20->p8
8668.5000 M247 3000000 4 1384.5000 p7 p37 276 N p7->p23->p13->p9->p37
8699.9000 M260 3000000 5 1022.9000 p42 p5 282 N p42->p3->p7->p8->p12->p5
8819.0000 M298 3000000 1 6.0000 p32 p34 299 N p32->p34
8852.0000 M293 3000000 2 193.0000 p2 p34 296 N p2->p0->p34
8872.6000 M290 3000000 2 304.6000 p37 p34 294 N p37->p47->p34
8875.1000 M280 3000000 1 613.1000 p15 p45 289 N p15->p45
8905.7000 M300 3000000 1 42.7000 p23 p34 299 N p23->p34
8905.8000 M286 3000000 3 460.8000 p0 p1 292 N p0->p29->p15->p1
8945.6000 M301 3000000 2 54.6000 p0 p45 299 N p0->p13->p45
8950.4000 M295 3000000 1 229.4000 p47 p3 296 N p47->p3
8960.5000 M291 3000000 1 358.5000 p31 p40 294 N p31->p40
8981.7000 M294 3000000 4 291.7000 p3 p30 295 N p3->p34->p6->p2->p30
9005.7000 M296 3000000 3 255.7000 p30 p9 295 N p30->p33->p35->p9
9067.0000 M307 3000000 1 6.0000 p27 p1 299 N p27->p1
9067.8000 M288 3000000 2 563.8000 p1 p36 290 N p1->p47->p36
9152.6000 M297 3000000 1 372.6000 p28 p36 293 N p28->p36
9153.8000 M289 3000000 1 618.8000 p45 p16 289 N p45->p16
9215.8000 M305 3000000 2 216.8000 p21 p48 296 N p21->p10->p48
9249.6000 M292 3000000 1 620.6000 p3 p7 289 N p3->p7
9309.4000 M310 3000000 2 155.4000 p46 p12 297 N p46->p36->p12
9318.9000 M304 3000000 3 346.9000 p33 p10 294 N p33->p37->p18->p10
9325.3000 M283 3000000 3 969.3000 p26 p37 283 N p26->p21->p34->p37
9357.7000 M314 3000000 5 89.7000 p45 p42 298 N p45->p3->p11->p46->p36->p42
9366.8000 M313 3000000 2 130.8000 p0 p46 297 N p0->p22->p46
9414.0000 M299 3000000 3 576.0000 p44 p18 290 N p44->p46->p36->p18
9521.8000 M311 3000000 1 340.8000 p12 p44 294 N p12->p44
9530.5000 M282 3000000 1 1207.5000 p36 p33 279 N p36->p33
9545.9000 M281 3000000 2 1254.9000 p48 p41 279 N p48->p12->p41
9555.2000 M312 3000000 2 344.2000 p19 p15 294 N p19->p6->p15
9557.8000 M302 3000000 4 641.8000 p11 p16 289 N p11->p46->p36->p10->p16
9566.6000 M309 3000000 2 439.6000 p5 p3 292 N p5->p44->p3
9619.1000 M317 3000000 2 263.1000 p34 p27 295 N p34->p38->p27
9695.5000 M327 3000000 2 26.5000 p41 p18 299 N p41->p49->p18
9697.1000 M319 3000000 1 276.1000 p14 p46 295 N p14->p46
9713.5000 M326 3000000 1 78.5000 p46 p36 298 N p46->p36
9724.2000 M323 3000000 3 182.2000 p4 p32 296 N p4->p30->p24->p32
9772.3000 M303 3000000 5 825.3000 p16 p35 286 N p16->p45->p3->p18->p10->p35
9848.6000 M316 3000000 1 522.6000 p16 p3 291 N p16->p3
9886.6000 M334 3000000 1 10.6000 p15 p34 299 N p15->p34
9901.4000 M320 3000000 2 448.4000 p48 p44 292 N p48->p43->p44
9969.5000 M333 3000000 2 124.5000 p40 p3 297 N p40->p27->p3
9987.2000 M329 3000000 2 260.2000 p1 p32 295 N p1->p7->p32
10007.3000 M322 3000000 2 496.3000 p16 p1 291 N p16->p45->p1
10017.8000 M324 3000000 2 443.8000 p16 p23 292 N p16->p45->p23
10115.1000 M321 3000000 1 635.1000 p15 p5 289 N p15->p5
10181.2000 M318 3000000 3 793.2000 p32 p33 286 N p32->p17->p31->p33
10196.7000 M341 3000000 2 119.7000 p46 p2 298 N p46->p6->p2
10200.4000 M331 3000000 2 414.4000 p27 p26 293 N p27->p17->p26
10212.4000 M332 3000000 2 396.4000 p27 p5 293 N p27->p17->p5
10215.5000 M325 3000000 3 607.5000 p42 p10 289 N p42->p12->p22->p10
10262.7000 M308 3000000 2 1168.7000 p29 p5 280 N p29->p43->p5
10276.2000 M342 3000000 2 167.2000 p19 p32 297 N p19->p43->p32
10339.2000 M306 3000000 2 1307.2000 p41 p13 278 N p41->p49->p13
10340.7000 M315 3000000 2 1045.7000 p26 p46 282 N p26->p1->p46
10352.2000 M328 3000000 2 653.2000 p0 p14 289 N p0->p6->p14
10385.1000 M340 3000000 1 339.1000 p44 p18 294 N p44->p18
10414.7000 M337 3000000 2 453.7000 p27 p42 292 N p27->p17->p42
10449.8000 M338 3000000 3 461.8000 p26 p35 292 N p26->p5->p9->p35
10462.3000 M344 3000000 2 292.3000 p48 p13 295 N p48->p16->p13
10546.0000 M356 3000000 1 19.0000 p32 p47 299 N p32->p47
10592.2000 M336 3000000 3 661.2000 p23 p5 288 N p23->p12->p36->p5
10601.6000 M345 3000000 2 400.6000 p40 p0 293 N p40->p8->p0
10623.3000 M330 3000000 2 870.3000 p42 p20 285 N p42->p12->p20
10635.3000 M339 3000000 2 614.3000 p47 p1 289 N p47->p41->p1
10664.1000 M335 3000000 1 763.1000 p18 p28 287 N p18->p28
10700.5000 M355 3000000 4 207.5000 p13 p33 296 N p13->p16->p49->p20->p33
10750.4000 M352 3000000 2 338.4000 p41 p30 294 N p41->p14->p30
10801.7000 M349 3000000 3 477.7000 p10 p8 292 N p10->p42->p23->p8
10809.9000 M348 3000000 2 517.9000 p37 p3 291 N p37->p13->p3
10913.4000 M351 3000000 3 526.4000 p18 p20 291 N p18->p5->p38->p20
10914.3000 M346 3000000 2 682.3000 p27 p48 288 N p27->p0->p48
10930.2000 M369 3000000 1 53.2000 p4 p9 299 N p4->p9
10932.2000 M357 3000000 2 378.2000 p27 p37 293 N p27->p0->p37
10943.1000 M343 3000000 3 807.1000 p16 p24 286 N p16->p49->p20->p24
10970.1000 M372 3000000 1 7.1000 p38 p20 299 N p38->p20
