# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1666.2000 M45 5000000 1 369.2000 p3 p1 293 N p3->p1
1676.0000 M57 5000000 2 20.0000 p92 p47 299 N p92->p16->p47
1680.2000 M56 5000000 1 58.2000 p64 p18 299 N p64->p18
1705.6000 M44 5000000 2 439.6000 p21 p11 292 N p21->p51->p11
1721.3000 M34 5000000 2 748.3000 p2 p9 287 N p2->p36->p9
1773.0000 M54 5000000 3 214.0000 p4 p80 296 N p4->p54->p16->p80
1814.0000 M62 5000000 1 10.0000 p26 p96 299 N p26->p96
1859.3000 M29 5000000 3 1030.3000 p12 p65 282 N p12->p27->p19->p65
1889.6000 M58 5000000 1 202.6000 p56 p96 296 N p56->p96
1898.1000 M64 5000000 4 40.1000 p38 p71 299 N p38->p96->p26->p23->p71
1902.0000 M65 5000000 1 10.0000 p22 p70 299 N p22->p70
1933.0000 M66 5000000 1 10.0000 p11 p14 299 N p11->p14
1964.0000 M51 5000000 2 495.0000 p78 p23 291 N p78->p18->p23
1979.6000 M59 5000000 3 260.6000 p69 p11 295 N p69->p81->p93->p11
1996.5000 M38 5000000 3 903.5000 p34 p12 284 N p34->p26->p94->p12
2010.4000 M49 5000000 2 605.4000 p69 p48 289 N p69->p55->p48
2024.0000 M69 5000000 1 10.0000 p91 p17 299 N p91->p17
2030.1000 M43 5000000 2 790.1000 p25 p18 286 N p25->p48->p18
2030.9000 M50 5000000 1 594.9000 p40 p53 290 N p40->p53
2055.0000 M70 5000000 1 10.0000 p44 p39 299 N p44->p39
2116.0000 M61 5000000 2 337.0000 p34 p57 294 N p34->p5->p57
2134.4000 M42 5000000 2 925.4000 p37 p78 284 N p37->p69->p78
2142.0000 M73 5000000 1 10.0000 p75 p3 299 N p75->p3
2148.8000 M36 5000000 1 1114.8000 p24 p71 281 N p24->p71
2175.0000 M74 5000000 1 10.0000 p15 p68 299 N p15->p68
2250.0000 M67 5000000 1 302.0000 p1 p52 294 N p1->p52
2260.0000 M32 5000000 2 1346.0000 p98 p52 277 N p98->p40->p52
2280.0000 M76 5000000 2 50.0000 p52 p45 299 N p52->p54->p45
2349.0000 M80 5000000 1 10.0000 p54 p63 299 N p54->p63
2408.2000 M78 5000000 1 128.2000 p82 p20 297 N p82->p20
2436.1000 M82 5000000 2 30.1000 p91 p42 299 N p91->p15->p42
2479.3000 M75 5000000 2 281.3000 p81 p46 295 N p81->p89->p46
2521.0000 M85 5000000 3 30.0000 p60 p88 299 N p60->p37->p30->p88
2558.0000 M77 5000000 1 303.0000 p74 p89 294 N p74->p89
2593.3000 M48 5000000 2 1219.3000 p91 p85 279 N p91->p63->p85
2630.0000 M89 5000000 2 20.0000 p25 p23 299 N p25->p44->p23
2685.9000 M84 5000000 1 219.9000 p75 p61 296 N p75->p61
2690.0000 M39 5000000 1 1568.0000 p90 p0 273 N p90->p0
2715.0000 M92 5000000 1 10.0000 p94 p14 299 N p94->p14
2777.5000 M81 5000000 3 404.5000 p62 p56 293 N p62->p77->p28->p56
2804.1000 M94 5000000 2 36.1000 p0 p30 299 N p0->p48->p30
2891.7000 M97 5000000 3 38.7000 p91 p5 299 N p91->p74->p63->p5
2924.8000 M93 5000000 2 185.8000 p37 p30 296 N p37->p35->p30
2981.1000 M99 5000000 2 77.1000 p9 p14 298 N p9->p72->p14
3002.4000 M101 5000000 2 34.4000 p63 p79 299 N p63->p30->p79
3083.9000 M72 5000000 3 977.9000 p85 p17 283 N p85->p62->p14->p17
3093.9000 M86 5000000 2 575.9000 p77 p73 290 N p77->p62->p73
3104.0000 M104 5000000 3 42.0000 p51 p61 299 N p51->p13->p75->p61
3121.4000 M88 5000000 2 545.4000 p41 p26 290 N p41->p16->p26
3139.5000 M105 5000000 3 44.5000 p35 p22 299 N p35->p90->p37->p22
3163.0000 M83 5000000 3 724.0000 p4 p46 287 N p4->p50->p8->p46
3306.2000 M111 5000000 1 31.2000 p34 p17 299 N p34->p17
3331.8000 M87 5000000 3 784.8000 p35 p76 286 N p35->p83->p95->p76
3351.0000 M113 5000000 1 10.0000 p53 p24 299 N p53->p24
3353.5000 M79 5000000 1 1039.5000 p8 p10 282 N p8->p10
3361.7000 M108 5000000 2 174.7000 p57 p96 297 N p57->p44->p96
3377.0000 M114 5000000 1 10.0000 p62 p92 299 N p62->p92
3401.8000 M68 5000000 2 1421.8000 p41 p72 276 N p41->p79->p72
3410.3000 M102 5000000 1 416.3000 p97 p58 293 N p97->p58
3429.0000 M106 5000000 3 307.0000 p71 p55 294 N p71->p52->p97->p55
3476.7000 M53 5000000 2 1948.7000 p80 p77 267 N p80->p63->p77
3514.6000 M91 5000000 2 843.6000 p88 p68 285 N p88->p30->p68
3521.0000 M100 5000000 2 584.0000 p59 p67 290 N p59->p57->p67
3636.0000 M122 5000000 2 20.0000 p1 p46 299 N p1->p95->p46
3647.3000 M107 5000000 2 492.3000 p93 p12 291 N p93->p27->p12
3696.9000 M117 5000000 2 239.9000 p57 p88 296 N p57->p91->p88
3729.4000 M95 5000000 1 933.4000 p43 p60 284 N p43->p60
3732.8000 M98 5000000 2 853.8000 p41 p23 285 N p41->p16->p23
3761.1000 M112 5000000 1 454.1000 p28 p70 292 N p28->p70
3825.7000 M115 5000000 1 430.7000 p13 p49 292 N p13->p49
3851.5000 M119 5000000 2 329.5000 p14 p2 294 N p14->p46->p2
3861.8000 M116 5000000 1 436.8000 p85 p34 292 N p85->p34
3882.5000 M124 5000000 1 207.5000 p45 p68 296 N p45->p68
3905.2000 M110 5000000 2 655.2000 p2 p15 289 N p2->p28->p15
4001.0000 M135 5000000 1 10.0000 p88 p29 299 N p88->p29
4038.0000 M136 5000000 2 20.0000 p9 p5 299 N p9->p96->p5
4058.0000 M137 5000000 1 10.0000 p32 p98 299 N p32->p98
4090.0000 M134 5000000 1 127.0000 p79 p5 297 N p79->p5
4093.0000 M96 5000000 1 1266.0000 p34 p0 278 N p34->p0
4127.0000 M139 5000000 1 20.0000 p36 p55 299 N p36->p55
4166.3000 M140 5000000 2 34.3000 p9 p89 299 N p9->p50->p89
4184.0000 M131 5000000 2 302.0000 p55 p28 294 N p55->p94->p28
4207.6000 M120 5000000 1 655.6000 p49 p22 289 N p49->p22
4237.5000 M121 5000000 1 654.5000 p38 p77 289 N p38->p77
4280.6000 M130 5000000 3 431.6000 p96 p24 292 N p96->p65->p83->p24
4344.8000 M118 5000000 2 853.8000 p11 p10 285 N p11->p71->p10
4361.1000 M71 5000000 1 2284.1000 p36 p72 261 N p36->p72
4454.3000 M148 5000000 3 79.3000 p70 p46 298 N p70->p66->p34->p46
4537.2000 M152 5000000 3 40.2000 p44 p2 299 N p44->p39->p33->p2
4586.0000 M146 5000000 2 274.0000 p43 p97 295 N p43->p26->p97
4639.9000 M127 5000000 1 873.9000 p39 p45 285 N p39->p45
4653.6000 M126 5000000 1 917.6000 p78 p64 284 N p78->p64
4739.9000 M132 5000000 1 832.9000 p45 p30 286 N p45->p30
4765.3000 M138 5000000 2 688.3000 p59 p70 288 N p59->p17->p70
4782.3000 M153 5000000 1 258.3000 p37 p17 295 N p37->p17
4834.2000 M90 5000000 1 2197.2000 p96 p14 263 N p96->p14
4863.1000 M158 5000000 2 194.1000 p95 p62 296 N p95->p19->p62
4878.2000 M143 5000000 2 657.2000 p19 p20 289 N p19->p74->p20
4887.2000 M162 5000000 1 94.2000 p60 p58 298 N p60->p58
4901.3000 M144 5000000 1 648.3000 p5 p21 289 N p5->p21
4953.0000 M167 5000000 1 10.0000 p43 p65 299 N p43->p65
5012.7000 M161 5000000 2 251.7000 p36 p5 295 N p36->p55->p5
5101.2000 M151 5000000 1 630.2000 p1 p82 289 N p1->p82
5140.6000 M166 5000000 2 230.6000 p56 p4 296 N p56->p71->p4
5150.6000 M60 5000000 2 3405.6000 p91 p4 243 N p91->p29->p4
5179.4000 M170 5000000 2 149.4000 p59 p26 297 N p59->p71->p26
5203.7000 M172 5000000 2 119.7000 p87 p15 298 N p87->p35->p15
5214.6000 M169 5000000 3 214.6000 p57 p64 296 N p57->p67->p53->p64
5222.0000 M147 5000000 1 880.0000 p78 p74 285 N p78->p74
5240.3000 M175 5000000 3 68.3000 p14 p30 298 N p14->p54->p96->p30
5287.2000 M160 5000000 1 557.2000 p1 p85 290 N p1->p85
5396.5000 M149 5000000 1 991.5000 p14 p56 283 N p14->p56
5439.3000 M176 5000000 3 237.3000 p55 p77 296 N p55->p78->p6->p77
5442.0000 M183 5000000 2 30.0000 p53 p86 299 N p53->p80->p86
5446.7000 M145 5000000 1 1168.7000 p89 p68 280 N p89->p68
5448.7000 M179 5000000 1 151.7000 p40 p88 297 N p40->p88
5461.1000 M181 5000000 2 111.1000 p10 p33 298 N p10->p19->p33
5464.2000 M125 5000000 1 1760.2000 p51 p16 270 N p51->p16
5478.1000 M184 5000000 2 37.1000 p41 p91 299 N p41->p3->p91
5480.0000 M180 5000000 2 157.0000 p27 p61 297 N p27->p60->p61
5530.1000 M159 5000000 1 829.1000 p74 p11 286 N p74->p11
5543.7000 M63 5000000 1 3713.7000 p50 p32 238 N p50->p32
5603.4000 M174 5000000 1 457.4000 p5 p14 292 N p5->p14
5608.6000 M123 5000000 1 1964.6000 p17 p72 267 N p17->p72
5620.4000 M178 5000000 2 350.4000 p31 p74 294 N p31->p58->p74
5624.0000 M173 5000000 1 509.0000 p7 p61 291 N p7->p61
5634.0000 M141 5000000 1 1473.0000 p61 p58 275 N p61->p58
5643.5000 M190 5000000 1 36.5000 p50 p83 299 N p50->p83
5653.5000 M188 5000000 2 99.5000 p39 p83 298 N p39->p50->p83
5684.0000 M163 5000000 1 859.0000 p73 p71 285 N p73->p71
5703.4000 M192 5000000 3 37.4000 p54 p75 299 N p54->p26->p83->p75
5749.0000 M194 5000000 2 20.0000 p81 p20 299 N p81->p51->p20
5787.4000 M157 5000000 1 1143.4000 p81 p36 280 N p81->p36
5788.4000 M182 5000000 1 405.4000 p71 p8 293 N p71->p8
5799.0000 M196 5000000 1 10.0000 p84 p20 299 N p84->p20
5834.9000 M133 5000000 1 1898.9000 p15 p42 268 N p15->p42
5846.4000 M155 5000000 1 1262.4000 p68 p52 278 N p68->p52
5890.8000 M197 5000000 4 67.8000 p47 p42 298 N p47->p24->p45->p91->p42
5943.7000 M164 5000000 1 1089.7000 p34 p60 281 N p34->p60
5958.8000 M187 5000000 1 431.8000 p67 p17 292 N p67->p17
5960.1000 M201 5000000 2 24.1000 p54 p25 299 N p54->p63->p25
5979.0000 M202 5000000 1 10.0000 p28 p50 299 N p28->p50
5989.2000 M191 5000000 1 355.2000 p17 p46 294 N p17->p46
6025.0000 M203 5000000 2 30.0000 p47 p42 299 N p47->p18->p42
6032.5000 M186 5000000 1 535.5000 p21 p65 291 N p21->p65
6034.4000 M150 5000000 2 1595.4000 p54 p5 273 N p54->p16->p5
6035.0000 M193 5000000 1 338.0000 p58 p18 294 N p58->p18
6044.4000 M204 5000000 1 18.4000 p16 p55 299 N p16->p55
6047.3000 M199 5000000 2 167.3000 p6 p79 297 N p6->p0->p79
6078.0000 M205 5000000 2 20.0000 p57 p86 299 N p57->p79->p86
6112.4000 M198 5000000 1 257.4000 p69 p87 295 N p69->p87
6188.7000 M189 5000000 2 609.7000 p83 p95 289 N p83->p63->p95
6286.5000 M177 5000000 2 1050.5000 p77 p48 282 N p77->p33->p48
6317.0000 M213 5000000 1 10.0000 p50 p23 299 N p50->p23
6362.7000 M211 5000000 1 116.7000 p31 p48 298 N p31->p48
6363.0000 M142 5000000 1 2172.0000 p30 p68 263 N p30->p68
6401.0000 M216 5000000 1 10.0000 p95 p46 299 N p95->p46
6401.1000 M215 5000000 1 38.1000 p39 p16 299 N p39->p16
6487.3000 M214 5000000 1 154.3000 p44 p58 297 N p44->p58
6581.8000 M168 5000000 1 1613.8000 p82 p9 273 N p82->p9
6596.8000 M218 5000000 2 146.8000 p89 p90 297 N p89->p44->p90
6601.6000 M165 5000000 1 1717.6000 p60 p93 271 N p60->p93
6608.6000 M154 5000000 1 2055.6000 p44 p38 265 N p44->p38
6611.1000 M209 5000000 3 426.1000 p50 p45 292 N p50->p34->p35->p45
6630.0000 M223 5000000 2 20.0000 p85 p62 299 N p85->p24->p62
6672.8000 M208 5000000 1 521.8000 p8 p25 291 N p8->p25
6732.2000 M103 5000000 1 3704.2000 p18 p34 238 N p18->p34
6781.1000 M222 5000000 1 203.1000 p92 p64 296 N p92->p64
6831.4000 M229 5000000 1 41.4000 p28 p45 299 N p28->p45
6942.2000 M219 5000000 1 465.2000 p83 p67 292 N p83->p67
6992.6000 M228 5000000 2 235.6000 p24 p87 296 N p24->p18->p87
6996.6000 M212 5000000 1 718.6000 p79 p45 288 N p79->p45
7146.7000 M238 5000000 3 76.7000 p57 p73 298 N p57->p53->p54->p73
7181.1000 M230 5000000 2 360.1000 p95 p27 293 N p95->p20->p27
7238.6000 M221 5000000 1 694.6000 p65 p53 288 N p65->p53
7274.8000 M236 5000000 1 267.8000 p67 p31 295 N p67->p31
7301.4000 M206 5000000 1 1211.4000 p48 p94 279 N p48->p94
7302.0000 M226 5000000 1 602.0000 p68 p69 289 N p68->p69
7302.6000 M234 5000000 3 357.6000 p63 p11 294 N p63->p70->p55->p11
7327.9000 M243 5000000 2 111.9000 p47 p9 298 N p47->p76->p9
7357.4000 M246 5000000 2 62.4000 p54 p49 298 N p54->p6->p49
7428.8000 M200 5000000 1 1518.8000 p32 p17 274 N p32->p17
7438.1000 M245 5000000 1 168.1000 p46 p3 297 N p46->p3
7485.9000 M237 5000000 2 444.9000 p94 p62 292 N p94->p97->p62
7538.2000 M247 5000000 1 211.2000 p98 p24 296 N p98->p24
7551.6000 M239 5000000 2 450.6000 p0 p34 292 N p0->p79->p34
7600.2000 M227 5000000 1 874.2000 p89 p56 285 N p89->p56
7640.0000 M257 5000000 1 10.0000 p22 p76 299 N p22->p76
7688.5000 M241 5000000 1 531.5000 p7 p54 291 N p7->p54
7729.1000 M156 5000000 1 3114.1000 p80 p37 248 N p80->p37
7736.4000 M171 5000000 1 2679.4000 p76 p6 255 N p76->p6
7740.7000 M225 5000000 4 1066.7000 p53 p38 282 N p53->p8->p71->p61->p38
7742.6000 M252 5000000 1 266.6000 p14 p0 295 N p14->p0
7764.0000 M261 5000000 1 10.0000 p13 p45 299 N p13->p45
7768.9000 M256 5000000 1 170.9000 p51 p6 297 N p51->p6
7779.0000 M233 5000000 1 864.0000 p66 p76 285 N p66->p76
7800.1000 M262 5000000 2 20.1000 p22 p24 299 N p22->p76->p24
7902.0000 M258 5000000 1 245.0000 p52 p61 295 N p52->p61
7913.3000 M232 5000000 1 1031.3000 p19 p94 282 N p19->p94
7914.2000 M249 5000000 2 530.2000 p49 p37 291 N p49->p59->p37
7922.9000 M248 5000000 1 568.9000 p54 p98 290 N p54->p98
7961.4000 M259 5000000 2 270.4000 p71 p3 295 N p71->p20->p3
7992.0000 M269 5000000 1 10.0000 p10 p27 299 N p10->p27
8002.3000 M210 5000000 1 1790.3000 p86 p60 270 N p86->p60
8007.7000 M260 5000000 1 282.7000 p50 p52 295 N p50->p52
8059.1000 M271 5000000 2 20.1000 p89 p91 299 N p89->p23->p91
8075.3000 M185 5000000 1 2603.3000 p48 p41 256 N p48->p41
8076.0000 M272 5000000 1 10.0000 p54 p25 299 N p54->p25
8192.3000 M231 5000000 1 1343.3000 p6 p21 277 N p6->p21
8204.7000 M273 5000000 2 107.7000 p84 p93 298 N p84->p1->p93
8226.0000 M276 5000000 3 39.0000 p31 p5 299 N p31->p28->p23->p5
8321.0000 M280 5000000 2 20.0000 p39 p21 299 N p39->p10->p21
8328.0000 M267 5000000 1 403.0000 p57 p81 293 N p57->p81
8365.8000 M235 5000000 1 1391.8000 p55 p7 276 N p55->p7
8381.5000 M128 5000000 1 4587.5000 p90 p21 223 N p90->p21
8412.0000 M283 5000000 1 20.0000 p66 p23 299 N p66->p23
8417.9000 M264 5000000 1 576.9000 p12 p79 290 N p12->p79
8418.2000 M281 5000000 4 85.2000 p48 p7 298 N p48->p69->p61->p64->p7
8432.3000 M244 5000000 1 1191.3000 p81 p24 280 N p81->p24
8433.4000 M217 5000000 2 2017.4000 p46 p7 266 N p46->p4->p7
8443.4000 M224 5000000 1 1802.4000 p7 p45 269 N p7->p45
8455.0000 M263 5000000 1 646.0000 p41 p35 289 N p41->p35
8491.0000 M286 5000000 1 10.0000 p7 p16 299 N p7->p16
8492.8000 M278 5000000 3 251.8000 p18 p80 295 N p18->p9->p46->p80
8502.9000 M285 5000000 4 47.9000 p87 p80 299 N p87->p61->p69->p12->p80
8556.0000 M284 5000000 1 131.0000 p97 p89 297 N p97->p89
8608.0000 M265 5000000 1 738.0000 p0 p50 287 N p0->p50
8637.2000 M220 5000000 1 2126.2000 p2 p9 264 N p2->p9
8655.0000 M275 5000000 1 494.0000 p55 p97 291 N p55->p97
8665.8000 M270 5000000 1 655.8000 p3 p97 289 N p3->p97
8695.2000 M255 5000000 1 1125.2000 p30 p86 281 N p30->p86
8695.4000 M287 5000000 2 181.4000 p28 p43 296 N p28->p36->p43
8805.9000 M293 5000000 1 105.9000 p45 p75 298 N p45->p75
8818.7000 M274 5000000 1 689.7000 p27 p75 288 N p27->p75
8873.2000 M282 5000000 2 507.2000 p57 p9 291 N p57->p51->p9
8970.7000 M300 5000000 2 69.7000 p62 p30 298 N p62->p2->p30
8986.8000 M277 5000000 1 774.8000 p87 p2 287 N p87->p2
9006.1000 M302 5000000 2 49.1000 p36 p41 299 N p36->p90->p41
9024.0000 M304 5000000 1 10.0000 p48 p55 299 N p48->p55
9071.8000 M301 5000000 1 145.8000 p85 p90 297 N p85->p90
9082.6000 M266 5000000 2 1185.6000 p2 p40 280 N p2->p33->p40
9140.0000 M307 5000000 2 30.0000 p3 p67 299 N p3->p66->p67
9166.9000 M297 5000000 1 343.9000 p14 p72 294 N p14->p72
9185.0000 M309 5000000 1 20.0000 p2 p14 299 N p2->p14
9223.8000 M290 5000000 1 611.8000 p69 p48 289 N p69->p48
9233.9000 M250 5000000 1 1820.9000 p28 p48 269 N p28->p48
9274.3000 M298 5000000 1 426.3000 p22 p59 292 N p22->p59
9436.6000 M311 5000000 1 211.6000 p12 p88 296 N p12->p88
9477.0000 M319 5000000 1 20.0000 p8 p9 299 N p8->p9
9487.0000 M306 5000000 3 409.0000 p50 p9 293 N p50->p1->p70->p9
9492.0000 M320 5000000 1 10.0000 p75 p0 299 N p75->p0
9523.7000 M279 5000000 1 1251.7000 p74 p85 279 N p74->p85
9546.5000 M317 5000000 2 155.5000 p16 p42 297 N p16->p46->p42
9597.1000 M294 5000000 1 866.1000 p11 p71 285 N p11->p71
9603.0000 M324 5000000 1 10.0000 p10 p78 299 N p10->p78
9673.9000 M313 5000000 1 390.9000 p97 p27 293 N p97->p27
9675.8000 M322 5000000 2 139.8000 p85 p96 297 N p85->p77->p96
9690.0000 M327 5000000 1 10.0000 p26 p10 299 N p26->p10
9757.6000 M240 5000000 1 2629.6000 p92 p60 256 N p92->p60
9767.2000 M291 5000000 1 1128.2000 p19 p68 281 N p19->p68
9792.1000 M288 5000000 1 1247.1000 p92 p68 279 N p92->p68
9991.0000 M337 5000000 1 10.0000 p10 p17 299 N p10->p17
9998.6000 M330 5000000 1 231.6000 p95 p8 296 N p95->p8
10003.8000 M334 5000000 1 113.8000 p19 p86 298 N p19->p86
10007.2000 M295 5000000 1 1247.2000 p45 p1 279 N p45->p1
10045.0000 M323 5000000 1 479.0000 p94 p3 292 N p94->p3
10071.0000 M329 5000000 3 330.0000 p5 p58 294 N p5->p79->p93->p58
10082.1000 M326 5000000 1 428.1000 p94 p32 292 N p94->p32
10129.0000 M325 5000000 1 509.0000 p89 p7 291 N p89->p7
10139.0000 M333 5000000 3 276.0000 p87 p7 295 N p87->p70->p67->p7
10283.2000 M289 5000000 1 1705.2000 p50 p62 271 N p50->p62
10316.1000 M332 5000000 1 486.1000 p44 p77 291 N p44->p77
10316.8000 M195 5000000 1 4557.8000 p70 p28 224 N p70->p28
10393.4000 M310 5000000 1 1197.4000 p56 p0 280 N p56->p0
10404.0000 M351 5000000 1 10.0000 p40 p77 299 N p40->p77
10408.3000 M316 5000000 2 1042.3000 p54 p33 282 N p54->p64->p33
10420.4000 M328 5000000 1 711.4000 p75 p83 288 N p75->p83
10435.4000 M344 5000000 1 241.4000 p70 p0 295 N p70->p0
10502.2000 M338 5000000 1 487.2000 p3 p21 291 N p3->p21
10512.2000 M352 5000000 4 91.2000 p26 p21 298 N p26->p81->p86->p17->p21
10523.0000 M355 5000000 1 10.0000 p10 p82 299 N p10->p82
10534.7000 M335 5000000 1 613.7000 p55 p50 289 N p55->p50
10541.9000 M342 5000000 2 406.9000 p33 p3 293 N p33->p59->p3
10595.9000 M315 5000000 1 1256.9000 p21 p68 279 N p21->p68
10609.5000 M357 5000000 2 41.5000 p27 p65 299 N p27->p52->p65
10625.3000 M348 5000000 1 312.3000 p70 p52 294 N p70->p52
10627.0000 M340 5000000 1 548.0000 p63 p27 290 N p63->p27
10695.0000 M361 5000000 1 10.0000 p48 p88 299 N p48->p88
10746.0000 M363 5000000 1 10.0000 p40 p81 299 N p40->p81
10793.4000 M349 5000000 3 453.4000 p66 p11 292 N p66->p38->p47->p11
10810.5000 M356 5000000 1 271.5000 p90 p81 295 N p90->p81
10812.0000 M365 5000000 1 10.0000 p25 p98 299 N p25->p98
10845.0000 M366 5000000 1 10.0000 p90 p72 299 N p90->p72
10893.6000 M341 5000000 1 786.6000 p69 p81 286 N p69->p81
10955.3000 M318 5000000 1 1530.3000 p49 p11 274 N p49->p11
10973.7000 M360 5000000 2 318.7000 p80 p63 294 N p80->p38->p63
11012.8000 M312 5000000 1 1756.8000 p73 p85 270 N p73->p85
11044.3000 M368 5000000 2 151.3000 p90 p76 297 N p90->p81->p76
11093.7000 M364 5000000 1 324.7000 p4 p80 294 N p4->p80
11128.4000 M268 5000000 1 3177.4000 p60 p16 247 N p60->p16
11198.7000 M296 5000000 1 2408.7000 p43 p60 259 N p43->p60
11223.6000 M378 5000000 1 49.6000 p64 p92 299 N p64->p92
11230.3000 M321 5000000 1 1719.3000 p19 p61 271 N p19->p61
11232.3000 M358 5000000 3 635.3000 p85 p5 289 N p85->p20->p59->p5
11242.0000 M359 5000000 2 614.0000 p28 p8 289 N p28->p91->p8
11267.4000 M354 5000000 1 784.4000 p62 p73 286 N p62->p73
11283.9000 M373 5000000 1 254.9000 p61 p82 295 N p61->p82
11288.4000 M308 5000000 1 2151.4000 p65 p60 264 N p65->p60
11333.0000 M303 5000000 1 2351.0000 p21 p79 260 N p21->p79
11344.1000 M314 5000000 1 2034.1000 p34 p69 266 N p34->p69
11360.0000 M384 5000000 1 10.0000 p81 p55 299 N p81->p55
11421.3000 M350 5000000 1 1053.3000 p68 p6 282 N p68->p6
11431.4000 M381 5000000 2 168.4000 p27 p23 297 N p27->p59->p23
11491.0000 M353 5000000 1 1041.0000 p26 p93 282 N p26->p93
11502.7000 M339 5000000 1 1457.7000 p84 p29 275 N p84->p29
11545.0000 M390 5000000 1 20.0000 p71 p63 299 N p71->p63
11586.0000 M362 5000000 1 876.0000 p22 p54 285 N p22->p54
11661.1000 M394 5000000 2 20.1000 p83 p45 299 N p83->p26->p45
11686.0000 M392 5000000 4 105.0000 p75 p63 298 N p75->p9->p42->p30->p63
11742.9000 M388 5000000 2 269.9000 p96 p2 295 N p96->p60->p2
11751.1000 M376 5000000 1 638.1000 p66 p31 289 N p66->p31
11788.0000 M389 5000000 1 290.0000 p44 p32 295 N p44->p32
11817.4000 M391 5000000 1 261.4000 p22 p5 295 N p22->p5
11843.1000 M370 5000000 1 895.1000 p98 p18 285 N p98->p18
11857.0000 M401 5000000 1 10.0000 p4 p79 299 N p4->p79
12013.0000 M406 5000000 2 20.0000 p68 p85 299 N p68->p61->p85
12038.2000 M403 5000000 1 129.2000 p20 p35 297 N p20->p35
12071.6000 M251 5000000 1 4627.6000 p83 p27 222 N p83->p27
12081.6000 M399 5000000 2 295.6000 p70 p27 295 N p70->p12->p27
12105.8000 M393 5000000 1 498.8000 p87 p30 291 N p87->p30
12115.8000 M409 5000000 1 38.8000 p4 p27 299 N p4->p27
12126.4000 M371 5000000 2 1153.4000 p68 p11 280 N p68->p93->p11
12139.0000 M410 5000000 3 30.0000 p41 p64 299 N p41->p95->p3->p64
12155.2000 M404 5000000 2 219.2000 p70 p33 296 N p70->p2->p33
12328.5000 M411 5000000 2 187.5000 p1 p69 296 N p1->p79->p69
12347.8000 M346 5000000 1 2094.8000 p98 p11 265 N p98->p11
12361.2000 M367 5000000 1 1501.2000 p58 p25 274 N p58->p25
12376.3000 M407 5000000 1 357.3000 p75 p84 294 N p75->p84
