# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2814.0000 M96 2000000 1 4.0000 p31 p21 299 N p31->p21
2865.3000 M86 2000000 3 342.3000 p34 p10 294 N p34->p39->p20->p10
2881.2000 M90 2000000 2 244.2000 p11 p18 295 N p11->p22->p18
2896.6000 M97 2000000 2 56.6000 p46 p25 299 N p46->p37->p25
2930.6000 M93 2000000 6 205.6000 p6 p27 296 N p6->p4->p44->p23->p15->p39->p27
3006.4000 M88 2000000 4 419.4000 p31 p3 293 N p31->p1->p13->p47->p3
3024.9000 M92 2000000 1 331.9000 p9 p25 294 N p9->p25
3161.7000 M98 2000000 3 295.7000 p29 p13 295 N p29->p6->p24->p13
3163.3000 M104 2000000 3 120.3000 p17 p46 297 N p17->p31->p49->p46
3194.3000 M102 2000000 3 209.3000 p25 p36 296 N p25->p39->p43->p36
3201.3000 M78 2000000 6 906.3000 p10 p38 284 N p10->p11->p22->p3->p2->p45->p38
3264.3000 M87 2000000 1 709.3000 p19 p29 288 N p19->p29
3300.1000 M94 2000000 1 546.1000 p38 p4 290 N p38->p4
3309.8000 M107 2000000 4 180.8000 p2 p33 296 N p2->p45->p42->p8->p33
3342.0000 M114 2000000 1 7.0000 p37 p2 299 N p37->p2
3356.2000 M112 2000000 2 83.2000 p45 p42 298 N p45->p38->p42
3404.5000 M100 2000000 2 482.5000 p35 p42 291 N p35->p33->p42
3411.3000 M103 2000000 3 398.3000 p9 p20 293 N p9->p43->p35->p20
3482.7000 M115 2000000 3 120.7000 p35 p39 297 N p35->p16->p46->p39
3488.4000 M99 2000000 3 591.4000 p5 p7 290 N p5->p35->p16->p7
3550.1000 M106 2000000 4 452.1000 p24 p5 292 N p24->p28->p10->p7->p5
3610.4000 M122 2000000 2 24.4000 p6 p9 299 N p6->p47->p9
3626.2000 M123 2000000 1 7.2000 p27 p20 299 N p27->p20
3707.9000 M109 2000000 2 520.9000 p5 p22 291 N p5->p40->p22
3719.8000 M126 2000000 2 12.8000 p3 p48 299 N p3->p30->p48
3763.2000 M116 2000000 4 367.2000 p20 p44 293 N p20->p16->p29->p18->p44
3767.2000 M105 2000000 3 694.2000 p40 p44 288 N p40->p29->p18->p44
3873.9000 M120 2000000 1 350.9000 p40 p48 294 N p40->p48
3877.9000 M121 2000000 4 321.9000 p1 p34 294 N p1->p48->p30->p13->p34
3880.4000 M118 2000000 3 420.4000 p26 p10 292 N p26->p44->p18->p10
3884.6000 M117 2000000 5 454.6000 p38 p2 292 N p38->p34->p25->p20->p36->p2
3902.4000 M110 2000000 5 688.4000 p45 p17 288 N p45->p42->p25->p20->p4->p17
3907.8000 M113 2000000 2 603.8000 p31 p22 289 N p31->p9->p22
3936.6000 M108 2000000 3 779.6000 p5 p17 287 N p5->p40->p29->p17
3950.0000 M125 2000000 5 272.0000 p5 p17 295 N p5->p8->p7->p26->p44->p17
3956.6000 M134 2000000 2 17.6000 p20 p18 299 N p20->p10->p18
4006.9000 M119 2000000 2 515.9000 p32 p17 291 N p32->p0->p17
4045.0000 M130 2000000 4 219.0000 p16 p40 296 N p16->p5->p9->p15->p40
4084.6000 M127 2000000 3 345.6000 p45 p10 294 N p45->p0->p18->p10
4188.5000 M133 2000000 3 278.5000 p41 p18 295 N p41->p34->p30->p18
4192.5000 M129 2000000 4 395.5000 p43 p18 293 N p43->p1->p46->p30->p18
4209.0000 M131 2000000 3 357.0000 p26 p24 294 N p26->p44->p18->p24
4228.7000 M144 2000000 1 4.7000 p38 p43 299 N p38->p43
4380.2000 M132 2000000 4 495.2000 p47 p37 291 N p47->p45->p35->p26->p37
4411.4000 M101 2000000 5 1458.4000 p34 p32 275 N p34->p37->p21->p45->p0->p32
4415.4000 M111 2000000 3 1171.4000 p4 p32 280 N p4->p45->p0->p32
4454.7000 M135 2000000 5 488.7000 p36 p45 291 N p36->p2->p27->p33->p4->p45
4464.1000 M140 2000000 2 354.1000 p14 p4 294 N p14->p15->p4
4481.4000 M138 2000000 1 430.4000 p7 p32 292 N p7->p32
4486.9000 M147 2000000 3 171.9000 p30 p14 297 N p30->p17->p26->p14
4496.4000 M128 2000000 5 727.4000 p18 p11 287 N p18->p10->p4->p33->p2->p11
4507.0000 M150 2000000 3 99.0000 p42 p36 298 N p42->p40->p15->p36
4511.1000 M136 2000000 1 517.1000 p7 p36 291 N p7->p36
4535.2000 M124 2000000 5 888.2000 p18 p25 285 N p18->p10->p4->p33->p2->p25
4556.8000 M145 2000000 1 300.8000 p2 p13 294 N p2->p13
4566.5000 M142 2000000 3 402.5000 p43 p25 293 N p43->p42->p40->p25
4578.9000 M146 2000000 3 297.9000 p43 p3 295 N p43->p42->p40->p3
4626.9000 M155 2000000 3 73.9000 p36 p9 298 N p36->p23->p32->p9
4698.4000 M152 2000000 1 224.4000 p3 p38 296 N p3->p38
4782.9000 M151 2000000 2 340.9000 p22 p47 294 N p22->p5->p47
4838.1000 M159 2000000 1 171.1000 p28 p40 297 N p28->p40
4866.3000 M153 2000000 1 366.3000 p12 p1 293 N p12->p1
4870.3000 M162 2000000 2 125.3000 p24 p12 297 N p24->p1->p12
4906.7000 M154 2000000 2 379.7000 p42 p43 293 N p42->p40->p43
4954.6000 M156 2000000 1 368.6000 p7 p24 293 N p7->p24
4966.2000 M166 2000000 1 98.2000 p3 p24 298 N p3->p24
4972.6000 M143 2000000 6 778.6000 p43 p22 287 N p43->p42->p48->p38->p28->p19->p22
4973.8000 M148 2000000 2 628.8000 p0 p2 289 N p0->p28->p2
5032.2000 M137 2000000 2 1011.2000 p22 p29 283 N p22->p3->p29
5048.2000 M172 2000000 1 5.2000 p32 p26 299 N p32->p26
5081.4000 M157 2000000 1 470.4000 p3 p2 292 N p3->p2
5085.4000 M139 2000000 2 1005.4000 p3 p33 283 N p3->p32->p33
5175.4000 M176 2000000 1 4.4000 p22 p3 299 N p22->p3
5178.5000 M163 2000000 4 407.5000 p19 p30 293 N p19->p8->p22->p5->p30
5194.0000 M160 2000000 3 500.0000 p15 p12 291 N p15->p7->p29->p12
5200.8000 M170 2000000 1 215.8000 p16 p38 296 N p16->p38
5239.0000 M178 2000000 1 4.0000 p36 p5 299 N p36->p5
5259.1000 M164 2000000 2 454.1000 p24 p33 292 N p24->p1->p33
5266.0000 M165 2000000 3 430.0000 p0 p13 292 N p0->p16->p10->p13
5276.7000 M167 2000000 2 375.7000 p44 p25 293 N p44->p1->p25
5294.4000 M177 2000000 2 89.4000 p31 p6 298 N p31->p1->p6
5374.7000 M158 2000000 2 734.7000 p10 p45 287 N p10->p13->p45
5417.2000 M161 2000000 4 697.2000 p25 p35 288 N p25->p3->p32->p26->p35
5431.4000 M169 2000000 5 471.4000 p27 p18 292 N p27->p16->p5->p14->p30->p18
5440.4000 M174 2000000 5 330.4000 p17 p18 294 N p17->p4->p27->p16->p36->p18
5533.9000 M188 2000000 1 6.9000 p8 p34 299 N p8->p34
5559.3000 M149 2000000 2 1181.3000 p5 p20 280 N p5->p17->p20
5587.0000 M186 2000000 3 124.0000 p31 p23 297 N p31->p8->p18->p23
5589.0000 M190 2000000 1 4.0000 p41 p38 299 N p41->p38
5600.1000 M173 2000000 2 523.1000 p37 p21 291 N p37->p9->p21
5608.4000 M181 2000000 1 284.4000 p26 p10 295 N p26->p10
5612.4000 M168 2000000 4 683.4000 p5 p10 288 N p5->p17->p44->p26->p10
5628.6000 M182 2000000 2 279.6000 p29 p44 295 N p29->p7->p44
5634.1000 M179 2000000 3 368.1000 p12 p20 293 N p12->p25->p32->p20
5636.1000 M185 2000000 5 202.1000 p24 p13 296 N p24->p37->p2->p20->p9->p13
5693.7000 M184 2000000 3 293.7000 p14 p48 295 N p14->p30->p19->p48
5715.8000 M175 2000000 3 574.8000 p25 p43 290 N p25->p32->p26->p43
5744.0000 M141 2000000 4 1609.0000 p5 p43 273 N p5->p17->p44->p35->p43
5765.9000 M171 2000000 3 755.9000 p8 p4 287 N p8->p2->p19->p4
5810.0000 M198 2000000 1 4.0000 p29 p18 299 N p29->p18
5813.5000 M189 2000000 4 257.5000 p33 p38 295 N p33->p0->p28->p30->p38
5869.5000 M191 2000000 3 259.5000 p32 p3 295 N p32->p8->p18->p3
5886.1000 M180 2000000 7 593.1000 p15 p14 290 N p15->p3->p16->p10->p26->p43->p11->p14
5890.1000 M199 2000000 2 54.1000 p40 p14 299 N p40->p11->p14
5919.5000 M183 2000000 5 545.5000 p6 p35 290 N p6->p38->p42->p22->p29->p35
5919.8000 M194 2000000 1 226.8000 p33 p21 296 N p33->p21
6029.0000 M192 2000000 3 394.0000 p6 p32 293 N p6->p38->p22->p32
6049.7000 M201 2000000 2 146.7000 p22 p38 297 N p22->p29->p38
6079.3000 M197 2000000 3 298.3000 p3 p32 295 N p3->p27->p33->p32
6083.3000 M196 2000000 2 328.3000 p27 p2 294 N p27->p33->p2
6119.6000 M203 2000000 3 162.6000 p35 p2 297 N p35->p10->p43->p2
6238.5000 M212 2000000 1 5.5000 p12 p40 299 N p12->p40
6266.5000 M206 2000000 3 225.5000 p15 p10 296 N p15->p19->p36->p10
6339.5000 M187 2000000 4 845.5000 p38 p9 285 N p38->p6->p1->p30->p9
6359.9000 M202 2000000 2 429.9000 p31 p17 292 N p31->p15->p17
6364.4000 M193 2000000 4 696.4000 p20 p9 288 N p20->p21->p29->p49->p9
6450.9000 M207 2000000 4 375.9000 p24 p34 293 N p24->p16->p45->p41->p34
6468.7000 M215 2000000 2 148.7000 p12 p18 297 N p12->p48->p18
6475.3000 M200 2000000 2 605.3000 p28 p22 289 N p28->p6->p22
6482.5000 M209 2000000 4 344.5000 p21 p25 294 N p21->p29->p49->p0->p25
6490.7000 M214 2000000 4 196.7000 p39 p1 296 N p39->p9->p0->p30->p1
6502.0000 M221 2000000 1 4.0000 p28 p6 299 N p28->p6
6518.6000 M205 2000000 2 503.6000 p1 p10 291 N p1->p32->p10
6548.3000 M220 2000000 2 84.3000 p27 p37 298 N p27->p23->p37
6617.5000 M211 2000000 4 418.5000 p2 p34 293 N p2->p17->p32->p1->p34
6650.1000 M225 2000000 1 22.1000 p42 p12 299 N p42->p12
6659.8000 M219 2000000 2 222.8000 p11 p13 296 N p11->p10->p13
6689.2000 M195 2000000 4 968.2000 p32 p27 283 N p32->p1->p15->p24->p27
6693.2000 M216 2000000 2 343.2000 p23 p24 294 N p23->p27->p24
6697.2000 M218 2000000 1 294.2000 p27 p24 295 N p27->p24
6721.7000 M208 2000000 2 612.7000 p35 p36 289 N p35->p31->p36
6725.7000 M210 2000000 4 553.7000 p37 p36 290 N p37->p14->p35->p31->p36
6734.7000 M204 2000000 3 752.7000 p14 p3 287 N p14->p13->p48->p3
6873.0000 M224 2000000 2 276.0000 p39 p22 295 N p39->p23->p22
6915.7000 M213 2000000 1 650.7000 p6 p0 289 N p6->p0
6921.5000 M226 2000000 1 260.5000 p36 p5 295 N p36->p5
6954.9000 M227 2000000 3 267.9000 p48 p39 295 N p48->p13->p25->p39
6962.0000 M231 2000000 1 154.0000 p36 p26 297 N p36->p26
6968.0000 M236 2000000 1 7.0000 p4 p22 299 N p4->p22
6998.7000 M222 2000000 2 467.7000 p2 p18 292 N p2->p19->p18
7020.8000 M228 2000000 2 307.8000 p16 p37 294 N p16->p25->p37
7142.0000 M242 2000000 1 4.0000 p31 p7 299 N p31->p7
7153.9000 M238 2000000 2 125.9000 p8 p3 297 N p8->p42->p3
7163.8000 M230 2000000 1 386.8000 p21 p27 293 N p21->p27
7166.5000 M229 2000000 2 422.5000 p4 p1 292 N p4->p12->p1
7167.0000 M243 2000000 1 4.0000 p5 p46 299 N p5->p46
7191.2000 M233 2000000 2 322.2000 p8 p11 294 N p8->p45->p11
7195.2000 M234 2000000 3 293.2000 p0 p45 295 N p0->p11->p4->p45
7263.0000 M246 2000000 1 4.0000 p6 p4 299 N p6->p4
7295.8000 M223 2000000 2 730.8000 p15 p35 287 N p15->p41->p35
7311.8000 M217 2000000 5 933.8000 p45 p18 284 N p45->p43->p15->p41->p35->p18
7313.0000 M248 2000000 1 4.0000 p16 p44 299 N p16->p44
7371.0000 M245 2000000 4 142.0000 p26 p10 297 N p26->p39->p48->p8->p10
7383.0000 M249 2000000 3 45.0000 p39 p29 299 N p39->p48->p8->p29
7406.4000 M232 2000000 2 570.4000 p47 p29 290 N p47->p20->p29
7557.4000 M239 2000000 3 500.4000 p28 p41 291 N p28->p4->p45->p41
7567.3000 M253 2000000 1 103.3000 p13 p30 298 N p13->p30
7666.4000 M241 2000000 3 553.4000 p15 p12 290 N p15->p41->p45->p12
7701.9000 M254 2000000 1 203.9000 p0 p42 296 N p0->p42
7723.4000 M255 2000000 3 198.4000 p5 p33 296 N p5->p37->p27->p33
7760.9000 M244 2000000 1 564.9000 p0 p36 290 N p0->p36
7777.0000 M263 2000000 1 4.0000 p11 p36 299 N p11->p36
7788.0000 M240 2000000 4 706.0000 p37 p26 288 N p37->p27->p20->p10->p26
7846.1000 M258 2000000 2 228.1000 p13 p35 296 N p13->p39->p35
7855.3000 M256 2000000 2 302.3000 p32 p37 294 N p32->p16->p37
7858.0000 M251 2000000 2 456.0000 p4 p40 292 N p4->p45->p40
7868.1000 M250 2000000 6 499.1000 p46 p17 291 N p46->p32->p13->p39->p30->p47->p17
7892.0000 M257 2000000 3 305.0000 p41 p24 294 N p41->p45->p3->p24
7902.9000 M237 2000000 3 908.9000 p32 p31 284 N p32->p13->p8->p31
7953.7000 M235 2000000 4 1021.7000 p45 p18 282 N p45->p34->p29->p35->p18
7978.2000 M262 2000000 2 237.2000 p34 p39 296 N p34->p14->p39
8016.9000 M271 2000000 1 9.9000 p24 p16 299 N p24->p16
8024.5000 M252 2000000 3 590.5000 p4 p26 290 N p4->p45->p47->p26
8036.6000 M264 2000000 3 234.6000 p15 p17 296 N p15->p18->p35->p17
8049.5000 M265 2000000 5 215.5000 p18 p14 296 N p18->p35->p39->p24->p11->p14
8078.2000 M270 2000000 2 97.2000 p43 p6 298 N p43->p45->p6
8099.3000 M274 2000000 2 8.3000 p40 p27 299 N p40->p18->p27
8250.5000 M272 2000000 2 216.5000 p6 p44 296 N p6->p43->p44
8255.1000 M276 2000000 6 109.1000 p9 p26 298 N p9->p34->p14->p31->p11->p24->p26
8259.1000 M259 2000000 4 608.1000 p7 p10 289 N p7->p21->p11->p24->p10
8268.7000 M261 2000000 5 557.7000 p12 p29 290 N p12->p49->p5->p2->p20->p29
8295.6000 M267 2000000 3 403.6000 p23 p30 293 N p23->p31->p21->p30
8333.0000 M278 2000000 3 131.0000 p10 p22 297 N p10->p26->p38->p22
8337.5000 M268 2000000 2 416.5000 p5 p19 293 N p5->p4->p19
8375.6000 M277 2000000 3 198.6000 p32 p31 296 N p32->p19->p10->p31
8390.0000 M284 2000000 1 8.0000 p26 p4 299 N p26->p4
8390.7000 M275 2000000 4 271.7000 p18 p3 295 N p18->p12->p27->p46->p3
8423.0000 M285 2000000 2 8.0000 p15 p0 299 N p15->p2->p0
8423.7000 M279 2000000 3 192.7000 p30 p25 296 N p30->p20->p44->p25
8478.4000 M266 2000000 5 613.4000 p32 p20 289 N p32->p38->p46->p16->p23->p20
8516.1000 M269 2000000 5 568.1000 p21 p47 290 N p21->p12->p40->p4->p49->p47
8522.8000 M273 2000000 1 458.8000 p10 p20 292 N p10->p20
8583.1000 M287 2000000 4 112.1000 p9 p8 298 N p9->p13->p10->p26->p8
8595.5000 M260 2000000 4 918.5000 p42 p5 284 N p42->p9->p13->p28->p5
8609.3000 M247 2000000 5 1325.3000 p7 p37 277 N p7->p21->p18->p40->p4->p37
8817.0000 M298 2000000 1 4.0000 p32 p34 299 N p32->p34
8852.5000 M293 2000000 1 193.5000 p2 p34 296 N p2->p34
8863.4000 M280 2000000 1 601.4000 p15 p45 289 N p15->p45
8873.4000 M290 2000000 2 305.4000 p37 p34 294 N p37->p47->p34
8886.6000 M286 2000000 3 441.6000 p0 p1 292 N p0->p29->p15->p1
8906.9000 M300 2000000 1 43.9000 p23 p34 299 N p23->p34
8937.2000 M301 2000000 3 46.2000 p0 p45 299 N p0->p13->p2->p45
8941.7000 M291 2000000 2 339.7000 p31 p40 294 N p31->p37->p40
8941.8000 M295 2000000 1 220.8000 p47 p3 296 N p47->p3
8971.6000 M294 2000000 4 281.6000 p3 p30 295 N p3->p34->p6->p2->p30
9003.7000 M296 2000000 3 253.7000 p30 p9 295 N p30->p33->p35->p9
9053.6000 M282 2000000 4 730.6000 p36 p33 287 N p36->p29->p5->p18->p33
9065.0000 M307 2000000 1 4.0000 p27 p1 299 N p27->p1
9065.8000 M288 2000000 2 561.8000 p1 p36 290 N p1->p47->p36
9107.6000 M292 2000000 3 478.6000 p3 p7 292 N p3->p34->p21->p7
9143.0000 M297 2000000 6 363.0000 p28 p36 293 N p28->p10->p21->p29->p23->p1->p36
9151.6000 M281 2000000 4 860.6000 p48 p41 285 N p48->p30->p1->p47->p41
9156.5000 M289 2000000 1 621.5000 p45 p16 289 N p45->p16
9213.8000 M305 2000000 2 214.8000 p21 p48 296 N p21->p10->p48
9219.6000 M304 2000000 5 247.6000 p33 p10 295 N p33->p37->p31->p22->p40->p10
9305.8000 M310 2000000 2 151.8000 p46 p12 297 N p46->p36->p12
9323.3000 M283 2000000 3 967.3000 p26 p37 283 N p26->p21->p34->p37
9364.8000 M313 2000000 2 128.8000 p0 p46 297 N p0->p22->p46
9419.2000 M299 2000000 3 581.2000 p44 p18 290 N p44->p46->p36->p18
9419.2000 M314 2000000 4 151.2000 p45 p42 297 N p45->p3->p11->p46->p42
9499.8000 M311 2000000 1 318.8000 p12 p44 294 N p12->p44
9546.3000 M302 2000000 5 630.3000 p11 p16 289 N p11->p46->p36->p18->p10->p16
9547.3000 M312 2000000 2 336.3000 p19 p15 294 N p19->p6->p15
9566.6000 M309 2000000 2 439.6000 p5 p3 292 N p5->p44->p3
9617.1000 M317 2000000 2 261.1000 p34 p27 295 N p34->p38->p27
9678.6000 M327 2000000 1 9.6000 p41 p18 299 N p41->p18
9699.9000 M319 2000000 1 278.9000 p14 p46 295 N p14->p46
9710.3000 M326 2000000 1 75.3000 p46 p36 298 N p46->p36
9722.2000 M323 2000000 3 180.2000 p4 p32 296 N p4->p30->p24->p32
9774.3000 M303 2000000 5 827.3000 p16 p35 286 N p16->p45->p3->p11->p46->p35
9844.6000 M316 2000000 1 518.6000 p16 p3 291 N p16->p3
9882.6000 M334 2000000 1 6.6000 p15 p34 299 N p15->p34
9891.3000 M320 2000000 2 438.3000 p48 p44 292 N p48->p43->p44
9985.2000 M329 2000000 2 258.2000 p1 p32 295 N p1->p7->p32
9999.2000 M322 2000000 2 488.2000 p16 p1 291 N p16->p45->p1
10012.4000 M324 2000000 2 438.4000 p16 p23 292 N p16->p45->p23
10051.5000 M321 2000000 3 571.5000 p15 p5 290 N p15->p32->p38->p5
10119.0000 M318 2000000 2 731.0000 p32 p33 287 N p32->p38->p33
10155.3000 M332 2000000 4 339.3000 p27 p5 294 N p27->p17->p36->p31->p5
10172.7000 M331 2000000 3 386.7000 p27 p26 293 N p27->p17->p36->p26
10192.5000 M341 2000000 2 115.5000 p46 p2 298 N p46->p6->p2
10211.5000 M325 2000000 3 603.5000 p42 p10 289 N p42->p12->p22->p10
10232.7000 M308 2000000 3 1138.7000 p29 p5 281 N p29->p43->p17->p5
10253.0000 M342 2000000 3 144.0000 p19 p32 297 N p19->p36->p17->p32
10274.5000 M315 2000000 6 979.5000 p26 p46 283 N p26->p5->p45->p18->p49->p28->p46
10337.2000 M306 2000000 2 1305.2000 p41 p13 278 N p41->p49->p13
10350.2000 M328 2000000 2 651.2000 p0 p14 289 N p0->p6->p14
10355.1000 M336 2000000 2 424.1000 p23 p5 292 N p23->p12->p5
10371.5000 M340 2000000 1 325.5000 p44 p18 294 N p44->p18
10405.3000 M337 2000000 2 444.3000 p27 p42 292 N p27->p17->p42
10447.8000 M338 2000000 3 459.8000 p26 p35 292 N p26->p5->p9->p35
10460.3000 M344 2000000 2 290.3000 p48 p13 295 N p48->p16->p13
10488.1000 M354 2000000 3 20.1000 p32 p41 299 N p32->p22->p12->p41
10538.1000 M356 2000000 1 11.1000 p32 p47 299 N p32->p47
10561.3000 M333 2000000 2 716.3000 p40 p3 288 N p40->p48->p3
10599.3000 M351 2000000 2 212.3000 p18 p20 296 N p18->p12->p20
10599.6000 M345 2000000 2 398.6000 p40 p0 293 N p40->p8->p0
10603.3000 M330 2000000 2 850.3000 p42 p20 285 N p42->p12->p20
10619.3000 M339 2000000 3 598.3000 p47 p1 290 N p47->p41->p12->p1
10690.7000 M355 2000000 4 197.7000 p13 p33 296 N p13->p16->p49->p20->p33
10707.4000 M335 2000000 1 806.4000 p18 p28 286 N p18->p28
10748.4000 M352 2000000 2 336.4000 p41 p30 294 N p41->p14->p30
