# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4016.0000 M125 5000000 1 359.0000 p13 p12 294 N p13->p12
4017.3000 M116 5000000 1 645.3000 p6 p11 289 N p6->p11
4181.1000 M130 5000000 2 381.1000 p17 p0 293 N p17->p7->p0
4198.3000 M132 5000000 1 346.3000 p16 p2 294 N p16->p2
4228.3000 M124 5000000 1 601.3000 p16 p0 289 N p16->p0
4263.6000 M135 5000000 2 326.6000 p16 p12 294 N p16->p3->p12
4281.2000 M122 5000000 2 716.2000 p11 p15 288 N p11->p6->p15
4363.7000 M147 5000000 1 83.7000 p0 p2 298 N p0->p2
4376.4000 M117 5000000 1 973.4000 p10 p3 283 N p10->p3
4551.0000 M113 5000000 1 1277.0000 p12 p0 278 N p12->p0
4599.0000 M83 5000000 1 2193.0000 p0 p10 263 N p0->p10
4675.0000 M152 5000000 1 243.0000 p17 p16 295 N p17->p16
4694.4000 M155 5000000 2 177.4000 p7 p15 297 N p7->p12->p15
4715.1000 M129 5000000 1 948.1000 p14 p5 284 N p14->p5
4735.1000 M141 5000000 1 625.1000 p1 p14 289 N p1->p14
4757.5000 M150 5000000 2 385.5000 p12 p9 293 N p12->p7->p9
4781.1000 M163 5000000 1 30.1000 p1 p15 299 N p1->p15
4799.2000 M138 5000000 1 778.2000 p10 p14 287 N p10->p14
4820.0000 M165 5000000 1 10.0000 p10 p5 299 N p10->p5
4829.3000 M144 5000000 2 631.3000 p13 p9 289 N p13->p14->p9
4839.4000 M157 5000000 1 269.4000 p18 p12 295 N p18->p12
4878.4000 M149 5000000 2 540.4000 p3 p13 290 N p3->p9->p13
4919.4000 M118 5000000 1 1484.4000 p4 p7 275 N p4->p7
4978.7000 M166 5000000 2 143.7000 p12 p10 297 N p12->p18->p10
4998.0000 M171 5000000 1 18.0000 p7 p4 299 N p7->p4
5015.3000 M162 5000000 2 297.3000 p1 p18 295 N p1->p4->p18
5061.7000 M145 5000000 1 836.7000 p10 p4 286 N p10->p4
5077.9000 M167 5000000 1 217.9000 p6 p11 296 N p6->p11
5087.9000 M142 5000000 1 945.9000 p7 p6 284 N p7->p6
5117.9000 M92 5000000 1 2451.9000 p5 p6 259 N p5->p6
5121.9000 M175 5000000 1 21.9000 p3 p16 299 N p3->p16
5154.7000 M156 5000000 2 610.7000 p16 p0 289 N p16->p12->p0
5154.7000 M105 5000000 1 2113.7000 p2 p4 264 N p2->p4
5312.8000 M161 5000000 1 626.8000 p14 p4 289 N p14->p4
5369.1000 M180 5000000 1 119.1000 p6 p11 298 N p6->p11
5374.7000 M184 5000000 1 14.7000 p10 p12 299 N p10->p12
5399.1000 M159 5000000 2 778.1000 p4 p14 287 N p4->p10->p14
5441.2000 M169 5000000 1 514.2000 p2 p8 291 N p2->p8
5474.7000 M164 5000000 1 695.7000 p6 p13 288 N p6->p13
5490.4000 M177 5000000 1 331.4000 p1 p16 294 N p1->p16
5530.5000 M189 5000000 1 27.5000 p1 p4 299 N p1->p4
5596.2000 M185 5000000 1 211.2000 p17 p3 296 N p17->p3
5659.1000 M170 5000000 3 704.1000 p5 p17 288 N p5->p19->p3->p17
5667.5000 M137 5000000 1 1671.5000 p15 p5 272 N p15->p5
5677.5000 M194 5000000 1 27.5000 p15 p5 299 N p15->p5
5730.3000 M172 5000000 1 720.3000 p0 p5 287 N p0->p5
5740.3000 M168 5000000 3 847.3000 p6 p0 285 N p6->p19->p5->p0
5789.2000 M93 5000000 1 3095.2000 p9 p17 248 N p9->p17
5819.2000 M190 5000000 1 284.2000 p12 p17 295 N p12->p17
5819.2000 M192 5000000 2 224.2000 p18 p3 296 N p18->p9->p3
5839.2000 M191 5000000 2 270.2000 p2 p14 295 N p2->p17->p14
5839.2000 M154 5000000 1 1347.2000 p16 p9 277 N p16->p9
5869.0000 M201 5000000 1 14.0000 p13 p11 299 N p13->p11
5879.0000 M195 5000000 2 195.0000 p8 p13 296 N p8->p11->p13
5882.5000 M200 5000000 2 53.5000 p13 p1 299 N p13->p2->p1
5925.2000 M151 5000000 2 1524.2000 p11 p4 274 N p11->p5->p4
5974.0000 M198 5000000 1 203.0000 p2 p4 296 N p2->p4
6124.4000 M203 5000000 2 201.4000 p0 p5 296 N p0->p9->p5
6134.4000 M173 5000000 2 1090.4000 p15 p9 281 N p15->p5->p9
6144.4000 M197 5000000 3 400.4000 p17 p5 293 N p17->p3->p16->p5
6233.8000 M174 5000000 1 1164.8000 p14 p5 280 N p14->p5
6243.8000 M193 5000000 2 623.8000 p1 p14 289 N p1->p4->p14
6259.8000 M206 5000000 1 245.8000 p14 p12 295 N p14->p12
6264.0000 M179 5000000 1 1046.0000 p8 p16 282 N p8->p16
6356.5000 M209 5000000 1 256.5000 p1 p11 295 N p1->p11
6356.5000 M186 5000000 1 943.5000 p12 p7 284 N p12->p7
6402.5000 M208 5000000 2 329.5000 p15 p7 294 N p15->p8->p7
6412.5000 M207 5000000 1 371.5000 p7 p8 293 N p7->p8
6429.0000 M214 5000000 2 185.0000 p11 p17 296 N p11->p19->p17
