# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1428.5000 M40 5000000 2 284.5000 p16 p71 295 N p16->p36->p71
1439.9000 M41 5000000 2 263.9000 p73 p59 295 N p73->p31->p59
1462.1000 M50 5000000 2 20.1000 p67 p15 299 N p67->p55->p15
1480.6000 M38 5000000 1 395.6000 p4 p0 293 N p4->p0
1621.3000 M29 5000000 2 787.3000 p66 p1 286 N p66->p34->p1
1631.0000 M32 5000000 5 716.0000 p9 p65 288 N p9->p44->p68->p64->p28->p65
1631.3000 M21 5000000 3 1027.3000 p8 p1 282 N p8->p33->p27->p1
1634.5000 M52 5000000 1 140.5000 p76 p50 297 N p76->p50
1644.5000 M48 5000000 2 267.5000 p60 p16 295 N p60->p76->p16
1651.0000 M57 5000000 1 10.0000 p24 p10 299 N p24->p10
1652.2000 M36 5000000 3 625.2000 p10 p63 289 N p10->p52->p66->p63
1656.9000 M30 5000000 1 797.9000 p38 p18 286 N p38->p18
1819.1000 M59 5000000 2 120.1000 p41 p39 297 N p41->p5->p39
1826.2000 M55 5000000 3 250.2000 p73 p33 295 N p73->p57->p23->p33
1829.1000 M62 5000000 2 39.1000 p69 p5 299 N p69->p15->p5
1836.7000 M47 5000000 1 488.7000 p77 p19 291 N p77->p19
1885.3000 M60 5000000 2 154.3000 p78 p23 297 N p78->p52->p23
1892.5000 M43 5000000 3 657.5000 p57 p45 289 N p57->p40->p56->p45
1921.7000 M44 5000000 3 657.7000 p35 p68 289 N p35->p61->p48->p68
1926.3000 M56 5000000 1 317.3000 p43 p72 294 N p43->p72
1951.7000 M67 5000000 1 11.7000 p54 p65 299 N p54->p65
1972.5000 M34 5000000 3 999.5000 p32 p66 283 N p32->p5->p42->p66
1997.9000 M51 5000000 4 530.9000 p12 p34 291 N p12->p6->p18->p19->p34
2080.0000 M49 5000000 4 671.0000 p56 p44 288 N p56->p0->p51->p17->p44
2095.5000 M39 5000000 4 980.5000 p44 p50 283 N p44->p1->p77->p5->p50
2148.5000 M68 5000000 1 183.5000 p26 p55 296 N p26->p55
2190.9000 M65 5000000 3 313.9000 p78 p65 294 N p78->p24->p10->p65
2213.0000 M63 5000000 3 396.0000 p12 p24 293 N p12->p3->p72->p24
2218.3000 M69 5000000 1 224.3000 p27 p7 296 N p27->p7
2220.0000 M73 5000000 3 104.0000 p66 p70 298 N p66->p19->p13->p70
2220.6000 M71 5000000 3 170.6000 p22 p9 297 N p22->p6->p38->p9
2230.6000 M33 5000000 3 1283.6000 p69 p9 278 N p69->p7->p38->p9
2280.8000 M66 5000000 2 371.8000 p39 p70 293 N p39->p69->p70
2281.0000 M64 5000000 1 432.0000 p26 p32 292 N p26->p32
2301.3000 M74 5000000 2 154.3000 p54 p57 297 N p54->p69->p57
2325.2000 M58 5000000 2 658.2000 p19 p35 289 N p19->p63->p35
2342.1000 M79 5000000 1 37.1000 p69 p26 299 N p69->p26
2353.0000 M75 5000000 3 174.0000 p59 p64 297 N p59->p29->p60->p64
2365.5000 M77 5000000 1 123.5000 p72 p5 297 N p72->p5
2373.1000 M72 5000000 4 289.1000 p4 p23 295 N p4->p30->p68->p77->p23
2444.6000 M83 5000000 1 25.6000 p68 p1 299 N p68->p1
2454.0000 M70 5000000 2 434.0000 p16 p59 292 N p16->p40->p59
2490.2000 M61 5000000 5 726.2000 p2 p10 287 N p2->p17->p26->p0->p21->p10
2579.3000 M87 5000000 3 47.3000 p44 p48 299 N p44->p41->p11->p48
2614.1000 M53 5000000 3 1090.1000 p29 p66 281 N p29->p9->p55->p66
2644.3000 M90 5000000 2 30.3000 p32 p10 299 N p32->p46->p10
2664.2000 M81 5000000 1 300.2000 p64 p66 294 N p64->p66
2687.4000 M82 5000000 4 297.4000 p43 p58 295 N p43->p79->p22->p42->p58
2693.4000 M85 5000000 2 222.4000 p69 p61 296 N p69->p41->p61
2739.0000 M54 5000000 3 1189.0000 p8 p67 280 N p8->p39->p22->p67
2841.7000 M88 5000000 5 277.7000 p63 p10 295 N p63->p79->p45->p62->p66->p10
2859.2000 M92 5000000 2 189.2000 p8 p0 296 N p8->p17->p0
2959.0000 M80 5000000 1 620.0000 p77 p2 289 N p77->p2
2969.0000 M76 5000000 4 759.0000 p76 p2 287 N p76->p5->p33->p77->p2
2983.5000 M102 5000000 2 21.5000 p32 p29 299 N p32->p76->p29
3028.6000 M89 5000000 5 439.6000 p57 p28 292 N p57->p38->p53->p47->p72->p28
3103.4000 M94 5000000 3 372.4000 p11 p2 293 N p11->p24->p41->p2
3145.7000 M99 5000000 3 271.7000 p58 p13 295 N p58->p68->p15->p13
3198.2000 M103 5000000 1 208.2000 p75 p16 296 N p75->p16
3216.3000 M105 5000000 1 166.3000 p64 p0 297 N p64->p0
3221.4000 M78 5000000 3 949.4000 p33 p44 284 N p33->p31->p8->p44
3229.6000 M91 5000000 5 587.6000 p22 p54 290 N p22->p49->p10->p21->p28->p54
3337.6000 M95 5000000 1 578.6000 p61 p62 290 N p61->p62
3381.6000 M108 5000000 1 247.6000 p29 p68 295 N p29->p68
3389.3000 M116 5000000 1 16.3000 p7 p58 299 N p7->p58
3407.8000 M98 5000000 7 564.8000 p17 p65 290 N p17->p22->p39->p58->p16->p0->p28->p65
3475.6000 M117 5000000 1 68.6000 p78 p38 298 N p78->p38
3534.7000 M101 5000000 3 604.7000 p50 p4 289 N p50->p1->p36->p4
3574.6000 M107 5000000 2 468.6000 p63 p60 292 N p63->p78->p60
3628.1000 M109 5000000 3 464.1000 p18 p28 292 N p18->p67->p12->p28
3647.7000 M122 5000000 2 84.7000 p55 p4 298 N p55->p65->p4
3667.4000 M110 5000000 2 476.4000 p75 p59 292 N p75->p41->p59
3696.1000 M113 5000000 3 415.1000 p46 p42 293 N p46->p9->p79->p42
3708.6000 M104 5000000 5 688.6000 p23 p69 288 N p23->p71->p15->p56->p27->p69
3777.8000 M106 5000000 2 702.8000 p31 p16 288 N p31->p52->p16
3783.7000 M128 5000000 1 37.7000 p23 p55 299 N p23->p55
3855.9000 M111 5000000 2 634.9000 p3 p5 289 N p3->p4->p5
3895.9000 M119 5000000 3 427.9000 p31 p55 292 N p31->p5->p13->p55
3951.9000 M115 5000000 3 612.9000 p70 p26 289 N p70->p4->p3->p26
3966.4000 M97 5000000 2 1149.4000 p44 p1 280 N p44->p41->p1
4006.4000 M84 5000000 3 1562.4000 p73 p44 273 N p73->p65->p66->p44
4016.4000 M86 5000000 3 1516.4000 p76 p44 274 N p76->p25->p32->p44
4045.2000 M121 5000000 2 512.2000 p45 p53 291 N p45->p9->p53
4048.6000 M127 5000000 2 332.6000 p48 p59 294 N p48->p17->p59
4066.4000 M134 5000000 1 150.4000 p75 p46 297 N p75->p46
4078.8000 M125 5000000 4 423.8000 p50 p54 292 N p50->p13->p5->p59->p54
4083.0000 M100 5000000 2 1184.0000 p73 p22 280 N p73->p71->p22
4090.8000 M114 5000000 2 778.8000 p72 p51 287 N p72->p35->p51
4102.5000 M140 5000000 1 15.5000 p33 p48 299 N p33->p48
4111.5000 M131 5000000 2 282.5000 p62 p13 295 N p62->p44->p13
4116.0000 M93 5000000 4 1414.0000 p69 p31 276 N p69->p22->p74->p32->p31
4118.3000 M132 5000000 1 256.3000 p15 p76 295 N p15->p76
4118.8000 M124 5000000 2 494.8000 p7 p14 291 N p7->p72->p14
4134.7000 M118 5000000 1 697.7000 p31 p61 288 N p31->p61
4217.6000 M144 5000000 1 16.6000 p33 p59 299 N p33->p59
4272.9000 M133 5000000 1 385.9000 p22 p37 293 N p22->p37
4287.5000 M138 5000000 1 259.5000 p13 p50 295 N p13->p50
4293.0000 M135 5000000 1 350.0000 p22 p35 294 N p22->p35
4302.0000 M147 5000000 1 10.0000 p30 p2 299 N p30->p2
4302.5000 M142 5000000 2 161.5000 p10 p16 297 N p10->p18->p16
4306.7000 M137 5000000 1 308.7000 p77 p64 294 N p77->p64
4367.0000 M141 5000000 2 255.0000 p8 p19 295 N p8->p17->p19
4378.1000 M148 5000000 2 59.1000 p32 p12 299 N p32->p74->p12
4429.2000 M112 5000000 2 1179.2000 p77 p3 280 N p77->p43->p3
4439.0000 M145 5000000 1 206.0000 p60 p62 296 N p60->p62
4443.4000 M129 5000000 1 669.4000 p18 p7 288 N p18->p7
4443.4000 M146 5000000 3 185.4000 p60 p67 296 N p60->p18->p10->p67
4463.4000 M123 5000000 3 867.4000 p57 p18 285 N p57->p78->p50->p18
4470.6000 M153 5000000 1 10.6000 p62 p25 299 N p62->p25
4514.8000 M136 5000000 3 543.8000 p75 p33 290 N p75->p11->p67->p33
4577.0000 M157 5000000 1 10.0000 p15 p74 299 N p15->p74
4639.5000 M139 5000000 5 582.5000 p21 p55 290 N p21->p70->p46->p34->p72->p55
4653.9000 M126 5000000 1 969.9000 p14 p30 283 N p14->p30
4726.5000 M149 5000000 4 380.5000 p76 p30 293 N p76->p33->p8->p50->p30
4730.0000 M130 5000000 5 927.0000 p9 p25 284 N p9->p53->p60->p18->p10->p25
4782.8000 M158 5000000 1 183.8000 p9 p19 296 N p9->p19
4803.0000 M164 5000000 2 20.0000 p60 p10 299 N p60->p52->p10
4833.9000 M162 5000000 2 116.9000 p48 p19 298 N p48->p49->p19
4840.2000 M120 5000000 2 1340.2000 p14 p59 277 N p14->p73->p59
4861.1000 M152 5000000 1 435.1000 p23 p64 292 N p23->p64
4881.5000 M143 5000000 2 710.5000 p43 p15 288 N p43->p19->p15
4889.0000 M151 5000000 3 488.0000 p17 p53 291 N p17->p9->p7->p53
4924.0000 M160 5000000 3 265.0000 p13 p22 295 N p13->p42->p76->p22
4940.4000 M150 5000000 4 566.4000 p40 p17 290 N p40->p35->p37->p50->p17
4976.0000 M161 5000000 4 286.0000 p44 p8 295 N p44->p31->p49->p58->p8
5032.0000 M172 5000000 1 10.0000 p65 p77 299 N p65->p77
5111.2000 M154 5000000 2 624.2000 p20 p28 289 N p20->p55->p28
5114.3000 M170 5000000 2 153.3000 p36 p23 297 N p36->p31->p23
5125.3000 M156 5000000 1 583.3000 p64 p21 290 N p64->p21
5151.6000 M168 5000000 3 243.6000 p18 p30 295 N p18->p42->p43->p30
5226.5000 M159 5000000 2 594.5000 p15 p6 290 N p15->p49->p6
5240.8000 M167 5000000 4 362.8000 p13 p75 293 N p13->p62->p70->p30->p75
5242.3000 M174 5000000 1 163.3000 p23 p69 297 N p23->p69
5276.6000 M165 5000000 3 459.6000 p41 p68 292 N p41->p76->p42->p68
5286.9000 M171 5000000 2 295.9000 p64 p17 295 N p64->p59->p17
5294.0000 M180 5000000 2 41.0000 p43 p6 299 N p43->p76->p6
5300.1000 M177 5000000 3 132.1000 p75 p64 297 N p75->p12->p5->p64
5319.0000 M182 5000000 1 10.0000 p18 p29 299 N p18->p29
5436.0000 M186 5000000 1 10.0000 p17 p48 299 N p17->p48
5463.0000 M187 5000000 1 10.0000 p76 p78 299 N p76->p78
5503.8000 M179 5000000 1 279.8000 p5 p14 295 N p5->p14
5508.0000 M178 5000000 4 315.0000 p77 p30 294 N p77->p57->p33->p29->p30
5525.1000 M188 5000000 2 41.1000 p6 p67 299 N p6->p23->p67
5563.1000 M184 5000000 2 189.1000 p43 p15 296 N p43->p76->p15
5594.2000 M176 5000000 2 460.2000 p22 p76 292 N p22->p60->p76
5674.7000 M155 5000000 4 1158.7000 p27 p71 280 N p27->p79->p3->p14->p71
5678.4000 M169 5000000 3 743.4000 p25 p65 287 N p25->p56->p53->p65
5684.7000 M183 5000000 5 342.7000 p2 p59 294 N p2->p65->p79->p3->p14->p59
5697.0000 M194 5000000 1 20.0000 p67 p31 299 N p67->p31
5768.7000 M173 5000000 2 717.7000 p12 p71 288 N p12->p5->p71
5784.0000 M190 5000000 2 236.0000 p34 p7 296 N p34->p77->p7
5841.0000 M199 5000000 1 13.0000 p1 p66 299 N p1->p66
5843.1000 M189 5000000 2 328.1000 p74 p41 294 N p74->p58->p41
5914.2000 M181 5000000 5 631.2000 p36 p30 289 N p36->p28->p58->p49->p62->p30
5955.3000 M197 5000000 1 184.3000 p10 p58 296 N p10->p58
5982.3000 M163 5000000 3 1233.3000 p75 p65 279 N p75->p42->p1->p65
5983.6000 M166 5000000 1 1137.6000 p22 p50 281 N p22->p50
6067.4000 M193 5000000 2 422.4000 p72 p11 292 N p72->p53->p11
6120.3000 M175 5000000 2 1016.3000 p55 p29 283 N p55->p39->p29
6152.9000 M192 5000000 2 538.9000 p21 p66 291 N p21->p12->p66
6252.5000 M185 5000000 3 852.5000 p21 p36 285 N p21->p12->p19->p36
6257.0000 M213 5000000 1 10.0000 p59 p1 299 N p59->p1
6276.1000 M204 5000000 1 302.1000 p47 p50 294 N p47->p50
6314.3000 M202 5000000 2 397.3000 p2 p42 293 N p2->p55->p42
6342.0000 M216 5000000 1 10.0000 p59 p20 299 N p59->p20
6366.4000 M191 5000000 4 784.4000 p76 p48 286 N p76->p59->p36->p70->p48
6388.8000 M198 5000000 3 585.8000 p16 p9 290 N p16->p0->p69->p9
6389.5000 M205 5000000 1 383.5000 p28 p22 293 N p28->p22
6532.8000 M219 5000000 5 115.8000 p0 p69 298 N p0->p79->p49->p33->p15->p69
6538.8000 M222 5000000 2 30.8000 p57 p11 299 N p57->p55->p11
6570.0000 M221 5000000 3 94.0000 p37 p12 298 N p37->p73->p4->p12
6674.0000 M209 5000000 3 541.0000 p2 p47 290 N p2->p17->p24->p47
6688.3000 M210 5000000 2 530.3000 p52 p17 291 N p52->p37->p17
6712.8000 M208 5000000 2 613.8000 p44 p18 289 N p44->p24->p18
6712.8000 M211 5000000 4 527.8000 p60 p77 291 N p60->p42->p43->p23->p77
6737.0000 M200 5000000 3 879.0000 p48 p53 285 N p48->p24->p23->p53
6748.2000 M215 5000000 1 446.2000 p73 p42 292 N p73->p42
6773.6000 M214 5000000 2 497.6000 p65 p47 291 N p65->p6->p47
6790.0000 M231 5000000 1 12.0000 p72 p62 299 N p72->p62
6823.2000 M212 5000000 4 610.2000 p21 p67 289 N p21->p54->p64->p31->p67
6826.5000 M223 5000000 1 288.5000 p6 p63 295 N p6->p63
6864.6000 M201 5000000 2 980.6000 p63 p15 283 N p63->p44->p15
6873.8000 M195 5000000 3 1166.8000 p27 p18 280 N p27->p9->p61->p18
6885.9000 M220 5000000 2 441.9000 p5 p76 292 N p5->p68->p76
6885.9000 M225 5000000 1 291.9000 p74 p46 295 N p74->p46
6886.1000 M227 5000000 3 230.1000 p12 p54 296 N p12->p71->p41->p54
6889.8000 M224 5000000 1 325.8000 p21 p75 294 N p21->p75
6922.0000 M207 5000000 3 855.0000 p14 p46 285 N p14->p65->p6->p46
6980.1000 M237 5000000 2 20.1000 p3 p33 299 N p3->p11->p33
6999.1000 M196 5000000 3 1262.1000 p18 p58 278 N p18->p72->p47->p58
7022.3000 M229 5000000 3 303.3000 p73 p33 294 N p73->p4->p72->p33
7034.0000 M239 5000000 1 10.0000 p37 p50 299 N p37->p50
7050.5000 M238 5000000 2 60.5000 p46 p27 298 N p46->p45->p27
7102.1000 M217 5000000 2 743.1000 p60 p75 287 N p60->p41->p75
7112.1000 M218 5000000 3 723.1000 p36 p11 287 N p36->p71->p41->p11
7152.4000 M241 5000000 1 68.4000 p49 p75 298 N p49->p75
7154.3000 M206 5000000 4 1116.3000 p35 p34 281 N p35->p39->p28->p76->p34
7191.8000 M244 5000000 1 27.8000 p23 p13 299 N p23->p13
7237.6000 M246 5000000 1 12.6000 p70 p52 299 N p70->p52
7247.0000 M235 5000000 2 351.0000 p33 p71 294 N p33->p75->p71
7249.7000 M232 5000000 3 440.7000 p77 p21 292 N p77->p53->p23->p21
7267.1000 M230 5000000 2 520.1000 p5 p35 291 N p5->p71->p35
7277.5000 M203 5000000 2 1334.5000 p63 p36 277 N p63->p16->p36
7287.2000 M240 5000000 2 235.2000 p60 p71 296 N p60->p41->p71
7340.1000 M226 5000000 3 714.1000 p49 p78 288 N p49->p57->p61->p78
7343.2000 M245 5000000 1 148.2000 p0 p41 297 N p0->p41
7353.3000 M249 5000000 1 42.3000 p73 p2 299 N p73->p2
7415.1000 M250 5000000 2 72.1000 p33 p22 298 N p33->p11->p22
7427.6000 M228 5000000 5 741.6000 p75 p57 287 N p75->p30->p17->p15->p38->p57
7462.0000 M248 5000000 2 181.0000 p60 p32 296 N p60->p76->p32
7466.3000 M253 5000000 1 32.3000 p47 p2 299 N p47->p2
7576.8000 M256 5000000 2 61.8000 p58 p56 298 N p58->p55->p56
7613.5000 M259 5000000 1 15.5000 p64 p76 299 N p64->p76
7657.1000 M252 5000000 4 256.1000 p30 p7 295 N p30->p64->p34->p49->p7
7679.1000 M255 5000000 2 190.1000 p4 p62 296 N p4->p72->p62
7693.0000 M262 5000000 1 10.0000 p20 p22 299 N p20->p22
7710.4000 M233 5000000 3 873.4000 p14 p40 285 N p14->p59->p44->p40
7814.7000 M251 5000000 3 441.7000 p8 p73 292 N p8->p27->p45->p73
7827.5000 M234 5000000 1 961.5000 p72 p31 283 N p72->p31
7877.0000 M268 5000000 1 10.0000 p50 p32 299 N p50->p32
7908.7000 M247 5000000 4 653.7000 p9 p39 289 N p9->p19->p62->p47->p39
7915.7000 M242 5000000 3 804.7000 p49 p37 286 N p49->p26->p60->p37
7956.8000 M257 5000000 4 412.8000 p68 p78 293 N p68->p41->p1->p3->p78
7966.0000 M271 5000000 1 10.0000 p52 p9 299 N p52->p9
7983.5000 M265 5000000 2 207.5000 p78 p47 296 N p78->p5->p47
7984.3000 M243 5000000 1 845.3000 p12 p17 285 N p12->p17
7999.5000 M263 5000000 2 285.5000 p32 p16 295 N p32->p75->p16
7999.5000 M236 5000000 1 1070.5000 p26 p4 282 N p26->p4
8029.0000 M254 5000000 2 570.0000 p2 p38 290 N p2->p65->p38
8076.4000 M270 5000000 2 150.4000 p7 p11 297 N p7->p14->p11
8109.2000 M260 5000000 3 479.2000 p10 p34 292 N p10->p21->p70->p34
8117.6000 M261 5000000 4 461.6000 p57 p77 292 N p57->p20->p27->p11->p77
8119.0000 M276 5000000 1 10.0000 p50 p12 299 N p50->p12
8159.3000 M266 5000000 4 349.3000 p49 p75 294 N p49->p60->p37->p51->p75
8336.1000 M274 5000000 1 285.1000 p26 p19 295 N p26->p19
8428.6000 M281 5000000 5 172.6000 p21 p46 297 N p21->p35->p57->p49->p44->p46
8430.0000 M286 5000000 1 20.0000 p36 p50 299 N p36->p50
8441.4000 M273 5000000 2 422.4000 p37 p72 292 N p37->p51->p72
8485.9000 M284 5000000 1 139.9000 p74 p24 297 N p74->p24
8506.0000 M289 5000000 1 10.0000 p4 p73 299 N p4->p73
8511.1000 M279 5000000 1 313.1000 p50 p1 294 N p50->p1
8526.3000 M283 5000000 2 210.3000 p72 p31 296 N p72->p48->p31
8542.9000 M287 5000000 2 101.9000 p54 p41 298 N p54->p46->p41
8562.0000 M291 5000000 1 12.0000 p63 p56 299 N p63->p56
8563.0000 M272 5000000 1 578.0000 p46 p58 290 N p46->p58
8572.8000 M282 5000000 2 285.8000 p14 p38 295 N p14->p49->p38
8592.0000 M290 5000000 2 70.0000 p17 p75 298 N p17->p56->p75
8593.2000 M285 5000000 2 216.2000 p6 p74 296 N p6->p26->p74
8620.8000 M277 5000000 4 480.8000 p26 p70 291 N p26->p46->p19->p4->p70
8630.8000 M275 5000000 1 547.8000 p4 p42 290 N p4->p42
8643.2000 M292 5000000 2 67.2000 p56 p18 298 N p56->p5->p18
8757.1000 M269 5000000 2 862.1000 p67 p69 285 N p67->p15->p69
8790.1000 M298 5000000 1 26.1000 p44 p65 299 N p44->p65
8812.3000 M296 5000000 2 111.3000 p8 p45 298 N p8->p42->p45
8881.9000 M297 5000000 3 151.9000 p69 p0 297 N p69->p65->p13->p0
8942.1000 M302 5000000 3 65.1000 p13 p2 298 N p13->p69->p65->p2
8956.1000 M304 5000000 2 20.1000 p22 p38 299 N p22->p61->p38
8973.6000 M280 5000000 2 745.6000 p32 p37 287 N p32->p15->p37
8976.1000 M267 5000000 3 1139.1000 p14 p40 281 N p14->p66->p77->p40
9021.0000 M306 5000000 1 20.0000 p37 p41 299 N p37->p41
9072.3000 M288 5000000 4 604.3000 p32 p6 289 N p32->p14->p41->p27->p6
9095.2000 M308 5000000 2 31.2000 p72 p30 299 N p72->p67->p30
9123.9000 M278 5000000 2 950.9000 p27 p35 284 N p27->p13->p35
9173.8000 M294 5000000 3 537.8000 p21 p26 291 N p21->p32->p53->p26
9175.2000 M258 5000000 2 1603.2000 p22 p16 273 N p22->p3->p16
9243.3000 M295 5000000 3 573.3000 p30 p16 290 N p30->p18->p2->p16
9247.0000 M314 5000000 1 10.0000 p51 p8 299 N p51->p8
9254.1000 M299 5000000 1 463.1000 p68 p20 292 N p68->p20
9262.1000 M301 5000000 2 418.1000 p12 p36 293 N p12->p0->p36
9262.6000 M293 5000000 5 654.6000 p34 p70 289 N p34->p6->p26->p50->p24->p70
9273.6000 M312 5000000 1 94.6000 p67 p32 298 N p67->p32
9300.2000 M303 5000000 1 389.2000 p1 p40 293 N p1->p40
9389.0000 M319 5000000 1 10.0000 p27 p51 299 N p27->p51
9406.7000 M316 5000000 3 113.7000 p56 p55 298 N p56->p24->p26->p55
9409.1000 M264 5000000 3 1661.1000 p0 p14 272 N p0->p78->p51->p14
9429.2000 M305 5000000 3 461.2000 p67 p62 292 N p67->p30->p45->p62
9491.0000 M313 5000000 3 281.0000 p28 p57 295 N p28->p66->p21->p57
9506.7000 M300 5000000 2 690.7000 p50 p12 288 N p50->p26->p12
9512.7000 M318 5000000 2 167.7000 p2 p28 297 N p2->p16->p28
9557.0000 M325 5000000 1 10.0000 p44 p15 299 N p44->p15
9600.3000 M324 5000000 2 80.3000 p27 p18 298 N p27->p56->p18
9628.4000 M321 5000000 2 192.4000 p56 p14 296 N p56->p11->p14
9680.1000 M311 5000000 3 530.1000 p31 p29 291 N p31->p70->p61->p29
9690.1000 M322 5000000 5 225.1000 p34 p61 296 N p34->p6->p66->p63->p22->p61
9698.5000 M307 5000000 3 666.5000 p57 p63 288 N p57->p55->p19->p63
9699.4000 M310 5000000 2 580.4000 p74 p49 290 N p74->p79->p49
9718.9000 M315 5000000 4 454.9000 p16 p41 292 N p16->p37->p59->p40->p41
9720.6000 M309 5000000 3 629.6000 p22 p34 289 N p22->p20->p37->p34
9813.9000 M330 5000000 1 118.9000 p57 p46 298 N p57->p46
9817.9000 M323 5000000 4 327.9000 p54 p38 294 N p54->p79->p37->p59->p38
9873.8000 M332 5000000 1 122.8000 p37 p38 297 N p37->p38
9874.7000 M327 5000000 3 266.7000 p26 p28 295 N p26->p72->p12->p28
9887.8000 M317 5000000 2 567.8000 p49 p5 290 N p49->p57->p5
9894.8000 M320 5000000 4 483.8000 p47 p24 291 N p47->p3->p28->p50->p24
9930.4000 M326 5000000 2 356.4000 p55 p49 294 N p55->p26->p49
9954.8000 M338 5000000 1 19.8000 p50 p65 299 N p50->p65
9991.5000 M339 5000000 1 22.5000 p42 p21 299 N p42->p21
9993.9000 M336 5000000 1 118.9000 p15 p38 298 N p15->p38
10013.0000 M328 5000000 4 379.0000 p24 p37 293 N p24->p1->p47->p39->p37
10020.1000 M340 5000000 1 21.1000 p75 p47 299 N p75->p47
10043.0000 M341 5000000 1 10.0000 p68 p75 299 N p68->p75
10163.8000 M331 5000000 2 442.8000 p37 p9 292 N p37->p79->p9
10176.4000 M329 5000000 4 513.4000 p58 p70 291 N p58->p28->p50->p65->p70
10189.7000 M333 5000000 2 405.7000 p0 p48 293 N p0->p30->p48
10260.7000 M348 5000000 1 22.7000 p39 p64 299 N p39->p64
10270.0000 M344 5000000 3 151.0000 p30 p51 297 N p30->p0->p25->p51
10364.4000 M342 5000000 1 303.4000 p22 p40 294 N p22->p40
10370.7000 M352 5000000 2 22.7000 p48 p46 299 N p48->p42->p46
10402.2000 M334 5000000 5 585.2000 p11 p49 290 N p11->p19->p74->p55->p29->p49
10420.7000 M337 5000000 8 511.7000 p75 p71 291 N p75->p72->p76->p21->p24->p12->p32->p27->p71
10424.0000 M354 5000000 1 20.0000 p40 p28 299 N p40->p28
10448.2000 M335 5000000 3 604.2000 p8 p2 289 N p8->p22->p53->p2
10503.0000 M357 5000000 1 10.0000 p18 p47 299 N p18->p47
10622.7000 M361 5000000 1 13.7000 p33 p66 299 N p33->p66
10631.3000 M347 5000000 3 424.3000 p66 p46 292 N p66->p31->p69->p46
10636.0000 M351 5000000 4 314.0000 p59 p39 294 N p59->p52->p20->p55->p39
10645.0000 M345 5000000 4 497.0000 p40 p15 291 N p40->p67->p9->p75->p15
10704.7000 M343 5000000 3 615.7000 p45 p41 289 N p45->p51->p58->p41
10842.3000 M353 5000000 2 467.3000 p5 p14 292 N p5->p47->p14
10891.4000 M359 5000000 4 340.4000 p72 p6 294 N p72->p1->p5->p19->p6
10956.9000 M349 5000000 1 689.9000 p67 p10 288 N p67->p10
11011.6000 M370 5000000 5 161.6000 p42 p33 297 N p42->p44->p37->p60->p3->p33
11048.3000 M356 5000000 2 581.3000 p77 p71 290 N p77->p12->p71
11068.8000 M375 5000000 1 75.8000 p26 p77 298 N p26->p77
