# time  ID  size  fromHost  toHost  TTL  isResponse
1877.0000 M65 5000000 p20 p35 300 N 
1909.0000 M66 5000000 p28 p4 300 N 
1940.0000 M67 5000000 p8 p23 300 N 
1965.0000 M68 5000000 p25 p7 300 N 
1997.0000 M69 5000000 p20 p3 300 N 
2031.0000 M70 5000000 p28 p26 300 N 
2062.0000 M71 5000000 p2 p6 300 N 
2094.0000 M72 5000000 p12 p9 300 N 
2123.0000 M73 5000000 p10 p35 300 N 
2149.0000 M74 5000000 p9 p6 300 N 
2182.0000 M75 5000000 p3 p5 300 N 
2215.0000 M76 5000000 p15 p10 300 N 
2247.0000 M77 5000000 p19 p0 300 N 
2272.0000 M78 5000000 p23 p2 300 N 
2297.0000 M79 5000000 p28 p29 300 N 
2331.0000 M80 5000000 p14 p25 300 N 
2356.0000 M81 5000000 p30 p3 300 N 
2390.0000 M82 5000000 p32 p20 300 N 
2423.0000 M83 5000000 p34 p3 300 N 
2456.0000 M84 5000000 p28 p22 300 N 
2483.0000 M85 5000000 p30 p16 300 N 
2508.0000 M86 5000000 p9 p10 300 N 
2535.0000 M87 5000000 p2 p7 300 N 
2564.0000 M88 5000000 p38 p34 300 N 
2593.0000 M89 5000000 p35 p5 300 N 
2627.0000 M90 5000000 p37 p14 300 N 
2654.0000 M91 5000000 p15 p5 300 N 
2688.0000 M92 5000000 p10 p20 300 N 
2722.0000 M93 5000000 p10 p17 300 N 
2756.0000 M94 5000000 p19 p18 300 N 
2785.0000 M95 5000000 p9 p0 300 N 
2813.0000 M96 5000000 p7 p6 300 N 
2844.0000 M97 5000000 p16 p12 300 N 
2870.0000 M98 5000000 p22 p5 300 N 
2896.0000 M99 5000000 p38 p23 300 N 
2921.0000 M100 5000000 p15 p2 300 N 
2954.0000 M101 5000000 p32 p22 300 N 
2985.0000 M102 5000000 p0 p1 300 N 
3011.0000 M103 5000000 p19 p29 300 N 
3041.0000 M104 5000000 p13 p26 300 N 
3071.0000 M105 5000000 p37 p6 300 N 
3096.0000 M106 5000000 p1 p0 300 N 
3127.0000 M107 5000000 p37 p21 300 N 
3155.0000 M108 5000000 p0 p6 300 N 
3185.0000 M109 5000000 p2 p4 300 N 
3212.0000 M110 5000000 p36 p11 300 N 
3240.0000 M111 5000000 p13 p4 300 N 
3270.0000 M112 5000000 p24 p4 300 N 
3301.0000 M113 5000000 p5 p20 300 N 
3333.0000 M114 5000000 p6 p26 300 N 
3361.0000 M115 5000000 p18 p25 300 N 
3387.0000 M116 5000000 p9 p13 300 N 
3412.0000 M117 5000000 p4 p3 300 N 
3445.0000 M118 5000000 p31 p32 300 N 
3470.0000 M119 5000000 p36 p11 300 N 
3499.0000 M120 5000000 p13 p31 300 N 
3530.0000 M121 5000000 p26 p35 300 N 
3562.0000 M122 5000000 p23 p35 300 N 
3596.0000 M123 5000000 p1 p5 300 N 
3630.0000 M124 5000000 p21 p38 300 N 
3662.0000 M125 5000000 p26 p9 300 N 
3692.0000 M126 5000000 p19 p16 300 N 
3722.0000 M127 5000000 p37 p2 300 N 
3751.0000 M128 5000000 p15 p19 300 N 
3776.0000 M129 5000000 p36 p9 300 N 
3802.0000 M130 5000000 p13 p18 300 N 
3829.0000 M131 5000000 p17 p25 300 N 
3862.0000 M132 5000000 p27 p6 300 N 
3887.0000 M133 5000000 p37 p36 300 N 
3914.0000 M134 5000000 p28 p4 300 N 
3946.0000 M135 5000000 p28 p25 300 N 
3973.0000 M136 5000000 p32 p15 300 N 
4005.0000 M137 5000000 p16 p11 300 N 
4036.0000 M138 5000000 p10 p8 300 N 
4062.0000 M139 5000000 p8 p15 300 N 
4087.0000 M140 5000000 p4 p0 300 N 
4121.0000 M141 5000000 p32 p19 300 N 
4151.0000 M142 5000000 p18 p30 300 N 
4181.0000 M143 5000000 p19 p28 300 N 
4211.0000 M144 5000000 p27 p32 300 N 
4245.0000 M145 5000000 p26 p17 300 N 
4277.0000 M146 5000000 p13 p37 300 N 
4308.0000 M147 5000000 p34 p30 300 N 
4335.0000 M148 5000000 p20 p1 300 N 
4363.0000 M149 5000000 p15 p32 300 N 
4390.0000 M150 5000000 p24 p6 300 N 
4419.0000 M151 5000000 p36 p31 300 N 
4448.0000 M152 5000000 p28 p23 300 N 
4482.0000 M153 5000000 p28 p2 300 N 
4511.0000 M154 5000000 p26 p23 300 N 
4542.0000 M155 5000000 p2 p28 300 N 
4573.0000 M156 5000000 p17 p4 300 N 
4602.0000 M157 5000000 p18 p6 300 N 
4627.0000 M158 5000000 p23 p35 300 N 
4659.0000 M159 5000000 p17 p35 300 N 
4688.0000 M160 5000000 p1 p25 300 N 
4719.0000 M161 5000000 p6 p38 300 N 
4751.0000 M162 5000000 p33 p7 300 N 
4783.0000 M163 5000000 p16 p26 300 N 
4812.0000 M164 5000000 p19 p30 300 N 
4842.0000 M165 5000000 p12 p30 300 N 
4868.0000 M166 5000000 p26 p34 300 N 
4901.0000 M167 5000000 p7 p23 300 N 
4926.0000 M168 5000000 p37 p27 300 N 
4958.0000 M169 5000000 p21 p19 300 N 
4988.0000 M170 5000000 p11 p14 300 N 
5015.0000 M171 5000000 p4 p12 300 N 
5042.0000 M172 5000000 p12 p3 300 N 
5073.0000 M173 5000000 p37 p28 300 N 
5104.0000 M174 5000000 p2 p23 300 N 
5130.0000 M175 5000000 p26 p12 300 N 
5160.0000 M176 5000000 p31 p35 300 N 
5194.0000 M177 5000000 p23 p36 300 N 
5228.0000 M178 5000000 p10 p20 300 N 
5255.0000 M179 5000000 p19 p34 300 N 
5281.0000 M180 5000000 p0 p28 300 N 
5308.0000 M181 5000000 p25 p33 300 N 
5341.0000 M182 5000000 p32 p35 300 N 
5370.0000 M183 5000000 p2 p29 300 N 
5399.0000 M184 5000000 p11 p28 300 N 
5430.0000 M185 5000000 p0 p32 300 N 
5455.0000 M186 5000000 p0 p38 300 N 
5485.0000 M187 5000000 p25 p11 300 N 
5512.0000 M188 5000000 p36 p35 300 N 
5537.0000 M189 5000000 p38 p11 300 N 
5565.0000 M190 5000000 p11 p17 300 N 
5592.0000 M191 5000000 p20 p34 300 N 
5624.0000 M192 5000000 p18 p15 300 N 
5655.0000 M193 5000000 p37 p33 300 N 
5687.0000 M194 5000000 p9 p2 300 N 
5717.0000 M195 5000000 p22 p26 300 N 
5743.0000 M196 5000000 p2 p37 300 N 
5768.0000 M197 5000000 p30 p6 300 N 
5798.0000 M198 5000000 p0 p28 300 N 
5832.0000 M199 5000000 p4 p30 300 N 
5865.0000 M200 5000000 p17 p27 300 N 
5892.0000 M201 5000000 p34 p20 300 N 
5919.0000 M202 5000000 p8 p5 300 N 
5944.0000 M203 5000000 p30 p3 300 N 
5977.0000 M204 5000000 p13 p6 300 N 
6003.0000 M205 5000000 p2 p12 300 N 
6037.0000 M206 5000000 p7 p22 300 N 
6071.0000 M207 5000000 p37 p25 300 N 
6100.0000 M208 5000000 p4 p37 300 N 
6134.0000 M209 5000000 p2 p27 300 N 
6161.0000 M210 5000000 p35 p6 300 N 
6195.0000 M211 5000000 p13 p36 300 N 
6227.0000 M212 5000000 p19 p0 300 N 
6256.0000 M213 5000000 p14 p32 300 N 
6282.0000 M214 5000000 p38 p28 300 N 
6312.0000 M215 5000000 p12 p28 300 N 
6340.0000 M216 5000000 p5 p16 300 N 
6365.0000 M217 5000000 p34 p13 300 N 
6399.0000 M218 5000000 p23 p30 300 N 
6426.0000 M219 5000000 p26 p4 300 N 
6460.0000 M220 5000000 p5 p27 300 N 
6493.0000 M221 5000000 p11 p14 300 N 
6527.0000 M222 5000000 p17 p4 300 N 
6559.0000 M223 5000000 p16 p2 300 N 
6590.0000 M224 5000000 p1 p18 300 N 
6623.0000 M225 5000000 p5 p27 300 N 
6654.0000 M226 5000000 p12 p24 300 N 
6681.0000 M227 5000000 p32 p2 300 N 
6714.0000 M228 5000000 p6 p5 300 N 
6744.0000 M229 5000000 p30 p28 300 N 
6774.0000 M230 5000000 p33 p27 300 N 
6803.0000 M231 5000000 p21 p15 300 N 
6837.0000 M232 5000000 p4 p6 300 N 
6867.0000 M233 5000000 p22 p30 300 N 
6893.0000 M234 5000000 p11 p9 300 N 
6924.0000 M235 5000000 p28 p17 300 N 
6949.0000 M236 5000000 p4 p20 300 N 
6978.0000 M237 5000000 p5 p12 300 N 
7005.0000 M238 5000000 p28 p2 300 N 
7030.0000 M239 5000000 p25 p13 300 N 
7061.0000 M240 5000000 p9 p14 300 N 
7086.0000 M241 5000000 p3 p14 300 N 
7111.0000 M242 5000000 p37 p33 300 N 
7144.0000 M243 5000000 p9 p26 300 N 
7177.0000 M244 5000000 p3 p0 300 N 
7207.0000 M245 5000000 p36 p10 300 N 
7232.0000 M246 5000000 p37 p25 300 N 
7257.0000 M247 5000000 p18 p22 300 N 
7286.0000 M248 5000000 p32 p22 300 N 
7317.0000 M249 5000000 p34 p5 300 N 
7350.0000 M250 5000000 p24 p30 300 N 
7382.0000 M251 5000000 p0 p11 300 N 
7412.0000 M252 5000000 p27 p18 300 N 
7446.0000 M253 5000000 p1 p0 300 N 
7473.0000 M254 5000000 p20 p5 300 N 
7501.0000 M255 5000000 p29 p35 300 N 
7535.0000 M256 5000000 p30 p26 300 N 
7566.0000 M257 5000000 p4 p36 300 N 
7599.0000 M258 5000000 p25 p20 300 N 
7625.0000 M259 5000000 p24 p26 300 N 
7659.0000 M260 5000000 p28 p2 300 N 
7689.0000 M261 5000000 p6 p31 300 N 
7721.0000 M262 5000000 p12 p32 300 N 
7750.0000 M263 5000000 p8 p35 300 N 
7782.0000 M264 5000000 p37 p0 300 N 
7813.0000 M265 5000000 p26 p2 300 N 
7840.0000 M266 5000000 p1 p18 300 N 
7869.0000 M267 5000000 p21 p15 300 N 
7896.0000 M268 5000000 p7 p3 300 N 
7929.0000 M269 5000000 p18 p37 300 N 
7955.0000 M270 5000000 p10 p1 300 N 
7982.0000 M271 5000000 p10 p32 300 N 
8012.0000 M272 5000000 p25 p28 300 N 
8039.0000 M273 5000000 p18 p24 300 N 
8067.0000 M274 5000000 p18 p35 300 N 
8094.0000 M275 5000000 p10 p21 300 N 
8125.0000 M276 5000000 p31 p35 300 N 
8150.0000 M277 5000000 p12 p2 300 N 
8179.0000 M278 5000000 p30 p26 300 N 
8210.0000 M279 5000000 p14 p37 300 N 
8239.0000 M280 5000000 p6 p27 300 N 
8271.0000 M281 5000000 p6 p16 300 N 
8304.0000 M282 5000000 p24 p3 300 N 
8330.0000 M283 5000000 p24 p32 300 N 
8363.0000 M284 5000000 p1 p38 300 N 
8393.0000 M285 5000000 p21 p26 300 N 
8419.0000 M286 5000000 p19 p7 300 N 
8452.0000 M287 5000000 p16 p13 300 N 
8483.0000 M288 5000000 p17 p5 300 N 
8516.0000 M289 5000000 p17 p5 300 N 
8550.0000 M290 5000000 p24 p10 300 N 
8576.0000 M291 5000000 p27 p5 300 N 
8608.0000 M292 5000000 p4 p27 300 N 
8636.0000 M293 5000000 p3 p38 300 N 
8670.0000 M294 5000000 p30 p9 300 N 
8701.0000 M295 5000000 p21 p7 300 N 
8730.0000 M296 5000000 p3 p32 300 N 
8764.0000 M297 5000000 p23 p13 300 N 
8791.0000 M298 5000000 p0 p23 300 N 
8816.0000 M299 5000000 p29 p35 300 N 
8844.0000 M300 5000000 p6 p22 300 N 
8877.0000 M301 5000000 p36 p24 300 N 
8911.0000 M302 5000000 p30 p23 300 N 
8936.0000 M303 5000000 p21 p16 300 N 
8968.0000 M304 5000000 p6 p4 300 N 
9001.0000 M305 5000000 p0 p31 300 N 
9032.0000 M306 5000000 p11 p0 300 N 
9064.0000 M307 5000000 p27 p4 300 N 
9091.0000 M308 5000000 p23 p21 300 N 
9119.0000 M309 5000000 p23 p38 300 N 
9150.0000 M310 5000000 p8 p0 300 N 
9179.0000 M311 5000000 p30 p28 300 N 
9210.0000 M312 5000000 p7 p4 300 N 
9237.0000 M313 5000000 p13 p15 300 N 
9264.0000 M314 5000000 p19 p12 300 N 
9293.0000 M315 5000000 p24 p11 300 N 
9320.0000 M316 5000000 p27 p30 300 N 
9345.0000 M317 5000000 p7 p9 300 N 
9379.0000 M318 5000000 p28 p14 300 N 
9411.0000 M319 5000000 p5 p30 300 N 
9436.0000 M320 5000000 p12 p27 300 N 
9465.0000 M321 5000000 p7 p37 300 N 
9490.0000 M322 5000000 p1 p33 300 N 
9520.0000 M323 5000000 p31 p36 300 N 
9547.0000 M324 5000000 p34 p33 300 N 
9574.0000 M325 5000000 p14 p28 300 N 
9608.0000 M326 5000000 p19 p29 300 N 
9634.0000 M327 5000000 p8 p19 300 N 
9663.0000 M328 5000000 p24 p11 300 N 
9695.0000 M329 5000000 p11 p1 300 N 
9721.0000 M330 5000000 p32 p23 300 N 
9751.0000 M331 5000000 p7 p36 300 N 
9784.0000 M332 5000000 p32 p11 300 N 
9817.0000 M333 5000000 p15 p1 300 N 
9844.0000 M334 5000000 p16 p5 300 N 
9875.0000 M335 5000000 p34 p23 300 N 
9909.0000 M336 5000000 p1 p12 300 N 
9935.0000 M337 5000000 p1 p17 300 N 
9969.0000 M338 5000000 p12 p27 300 N 
9999.0000 M339 5000000 p36 p20 300 N 
10033.0000 M340 5000000 p9 p27 300 N 
10061.0000 M341 5000000 p15 p3 300 N 
10089.0000 M342 5000000 p18 p36 300 N 
10119.0000 M343 5000000 p27 p17 300 N 
10148.0000 M344 5000000 p22 p27 300 N 
10181.0000 M345 5000000 p28 p0 300 N 
10207.0000 M346 5000000 p2 p14 300 N 
10238.0000 M347 5000000 p5 p26 300 N 
10267.0000 M348 5000000 p10 p28 300 N 
10294.0000 M349 5000000 p15 p26 300 N 
10322.0000 M350 5000000 p11 p27 300 N 
10348.0000 M351 5000000 p7 p17 300 N 
10375.0000 M352 5000000 p29 p18 300 N 
10404.0000 M353 5000000 p29 p15 300 N 
10437.0000 M354 5000000 p8 p1 300 N 
10467.0000 M355 5000000 p10 p16 300 N 
10493.0000 M356 5000000 p12 p21 300 N 
10522.0000 M357 5000000 p12 p5 300 N 
10551.0000 M358 5000000 p25 p38 300 N 
10582.0000 M359 5000000 p34 p35 300 N 
10609.0000 M360 5000000 p29 p21 300 N 
10639.0000 M361 5000000 p24 p10 300 N 
10664.0000 M362 5000000 p1 p6 300 N 
10690.0000 M363 5000000 p13 p9 300 N 
10723.0000 M364 5000000 p25 p20 300 N 
10756.0000 M365 5000000 p7 p11 300 N 
10789.0000 M366 5000000 p6 p33 300 N 
10814.0000 M367 5000000 p13 p16 300 N 
10847.0000 M368 5000000 p33 p28 300 N 
10877.0000 M369 5000000 p3 p27 300 N 
10902.0000 M370 5000000 p17 p21 300 N 
10927.0000 M371 5000000 p26 p29 300 N 
10958.0000 M372 5000000 p30 p9 300 N 
10983.0000 M373 5000000 p25 p37 300 N 
11009.0000 M374 5000000 p20 p32 300 N 
11037.0000 M375 5000000 p17 p21 300 N 
11067.0000 M376 5000000 p9 p13 300 N 
11095.0000 M377 5000000 p18 p5 300 N 
11128.0000 M378 5000000 p4 p23 300 N 
11156.0000 M379 5000000 p1 p28 300 N 
11189.0000 M380 5000000 p26 p28 300 N 
11217.0000 M381 5000000 p27 p38 300 N 
11244.0000 M382 5000000 p25 p9 300 N 
11274.0000 M383 5000000 p6 p8 300 N 
11304.0000 M384 5000000 p18 p1 300 N 
11336.0000 M385 5000000 p4 p12 300 N 
11369.0000 M386 5000000 p1 p38 300 N 
11400.0000 M387 5000000 p0 p1 300 N 
11427.0000 M388 5000000 p3 p2 300 N 
11452.0000 M389 5000000 p23 p29 300 N 
11479.0000 M390 5000000 p11 p12 300 N 
11510.0000 M391 5000000 p10 p11 300 N 
11535.0000 M392 5000000 p3 p12 300 N 
11561.0000 M393 5000000 p18 p3 300 N 
11595.0000 M394 5000000 p11 p33 300 N 
11623.0000 M395 5000000 p24 p13 300 N 
11652.0000 M396 5000000 p16 p29 300 N 
11680.0000 M397 5000000 p27 p8 300 N 
11709.0000 M398 5000000 p27 p28 300 N 
11740.0000 M399 5000000 p25 p0 300 N 
11771.0000 M400 5000000 p13 p28 300 N 
11801.0000 M401 5000000 p31 p10 300 N 
11835.0000 M402 5000000 p23 p11 300 N 
11863.0000 M403 5000000 p5 p38 300 N 
11890.0000 M404 5000000 p37 p30 300 N 
11916.0000 M405 5000000 p0 p5 300 N 
11947.0000 M406 5000000 p29 p31 300 N 
11973.0000 M407 5000000 p30 p0 300 N 
11998.0000 M408 5000000 p34 p36 300 N 
12031.0000 M409 5000000 p16 p0 300 N 
12063.0000 M410 5000000 p11 p37 300 N 
12095.0000 M411 5000000 p10 p30 300 N 
12129.0000 M412 5000000 p9 p26 300 N 
12158.0000 M413 5000000 p0 p22 300 N 
12187.0000 M414 5000000 p24 p16 300 N 
12218.0000 M415 5000000 p19 p5 300 N 
12250.0000 M416 5000000 p30 p28 300 N 
12275.0000 M417 5000000 p12 p25 300 N 
12301.0000 M418 5000000 p37 p14 300 N 
12331.0000 M419 5000000 p12 p5 300 N 
12362.0000 M420 5000000 p22 p1 300 N 
12395.0000 M421 5000000 p5 p13 300 N 
12420.0000 M422 5000000 p13 p6 300 N 
12453.0000 M423 5000000 p4 p0 300 N 
12482.0000 M424 5000000 p28 p5 300 N 
12509.0000 M425 5000000 p7 p13 300 N 
12541.0000 M426 5000000 p8 p14 300 N 
12573.0000 M427 5000000 p8 p31 300 N 
12605.0000 M428 5000000 p4 p24 300 N 
12631.0000 M429 5000000 p28 p33 300 N 
12664.0000 M430 5000000 p23 p17 300 N 
12697.0000 M431 5000000 p0 p21 300 N 
12731.0000 M432 5000000 p6 p30 300 N 
12758.0000 M433 5000000 p4 p15 300 N 
12792.0000 M434 5000000 p26 p15 300 N 
12826.0000 M435 5000000 p6 p17 300 N 
12858.0000 M436 5000000 p16 p3 300 N 
12892.0000 M437 5000000 p15 p26 300 N 
12921.0000 M438 5000000 p13 p25 300 N 
12953.0000 M439 5000000 p37 p1 300 N 
12984.0000 M440 5000000 p29 p28 300 N 
13010.0000 M441 5000000 p3 p34 300 N 
13041.0000 M442 5000000 p18 p29 300 N 
13073.0000 M443 5000000 p10 p34 300 N 
13107.0000 M444 5000000 p31 p27 300 N 
13134.0000 M445 5000000 p38 p28 300 N 
13163.0000 M446 5000000 p30 p1 300 N 
13196.0000 M447 5000000 p10 p18 300 N 
13221.0000 M448 5000000 p17 p5 300 N 
13254.0000 M449 5000000 p35 p14 300 N 
13288.0000 M450 5000000 p25 p26 300 N 
13318.0000 M451 5000000 p16 p1 300 N 
13349.0000 M452 5000000 p38 p18 300 N 
13378.0000 M453 5000000 p36 p15 300 N 
13408.0000 M454 5000000 p13 p24 300 N 
13439.0000 M455 5000000 p17 p20 300 N 
13467.0000 M456 5000000 p3 p21 300 N 
13497.0000 M457 5000000 p17 p15 300 N 
13527.0000 M458 5000000 p4 p15 300 N 
13554.0000 M459 5000000 p18 p28 300 N 
13581.0000 M460 5000000 p36 p16 300 N 
13610.0000 M461 5000000 p33 p4 300 N 
13643.0000 M462 5000000 p12 p16 300 N 
13668.0000 M463 5000000 p21 p33 300 N 
13694.0000 M464 5000000 p37 p28 300 N 
13719.0000 M465 5000000 p37 p1 300 N 
13746.0000 M466 5000000 p15 p6 300 N 
13771.0000 M467 5000000 p9 p4 300 N 
13800.0000 M468 5000000 p8 p32 300 N 
13830.0000 M469 5000000 p4 p29 300 N 
13857.0000 M470 5000000 p26 p19 300 N 
13882.0000 M471 5000000 p36 p28 300 N 
13908.0000 M472 5000000 p18 p2 300 N 
13938.0000 M473 5000000 p8 p30 300 N 
13971.0000 M474 5000000 p14 p34 300 N 
14004.0000 M475 5000000 p35 p4 300 N 
14036.0000 M476 5000000 p2 p16 300 N 
14065.0000 M477 5000000 p6 p2 300 N 
14097.0000 M478 5000000 p0 p4 300 N 
14124.0000 M479 5000000 p13 p22 300 N 
14151.0000 M480 5000000 p34 p1 300 N 
14183.0000 M481 5000000 p3 p8 300 N 
14216.0000 M482 5000000 p9 p36 300 N 
14242.0000 M483 5000000 p12 p37 300 N 
14275.0000 M484 5000000 p34 p18 300 N 
14302.0000 M485 5000000 p21 p7 300 N 
14333.0000 M486 5000000 p20 p14 300 N 
14367.0000 M487 5000000 p29 p37 300 N 
14399.0000 M488 5000000 p8 p31 300 N 
14426.0000 M489 5000000 p14 p10 300 N 
14458.0000 M490 5000000 p16 p24 300 N 
14485.0000 M491 5000000 p4 p37 300 N 
14510.0000 M492 5000000 p8 p31 300 N 
14535.0000 M493 5000000 p19 p17 300 N 
14562.0000 M494 5000000 p37 p25 300 N 
14595.0000 M495 5000000 p26 p2 300 N 
14623.0000 M496 5000000 p27 p28 300 N 
14649.0000 M497 5000000 p13 p36 300 N 
14675.0000 M498 5000000 p17 p14 300 N 
14702.0000 M499 5000000 p12 p36 300 N 
14733.0000 M500 5000000 p35 p27 300 N 
14759.0000 M501 5000000 p10 p16 300 N 
14785.0000 M502 5000000 p22 p11 300 N 
14814.0000 M503 5000000 p34 p32 300 N 
14848.0000 M504 5000000 p1 p33 300 N 
14874.0000 M505 5000000 p11 p37 300 N 
14908.0000 M506 5000000 p23 p27 300 N 
14936.0000 M507 5000000 p37 p32 300 N 
14964.0000 M508 5000000 p30 p6 300 N 
14996.0000 M509 5000000 p26 p16 300 N 
15022.0000 M510 5000000 p5 p35 300 N 
15051.0000 M511 5000000 p1 p34 300 N 
15081.0000 M512 5000000 p9 p6 300 N 
15113.0000 M513 5000000 p17 p29 300 N 
15138.0000 M514 5000000 p36 p16 300 N 
15163.0000 M515 5000000 p16 p35 300 N 
15188.0000 M516 5000000 p21 p35 300 N 
15221.0000 M517 5000000 p34 p25 300 N 
15250.0000 M518 5000000 p38 p12 300 N 
15283.0000 M519 5000000 p13 p23 300 N 
15314.0000 M520 5000000 p25 p29 300 N 
15344.0000 M521 5000000 p13 p25 300 N 
15377.0000 M522 5000000 p31 p0 300 N 
15407.0000 M523 5000000 p14 p21 300 N 
15434.0000 M524 5000000 p17 p37 300 N 
15465.0000 M525 5000000 p18 p27 300 N 
15490.0000 M526 5000000 p10 p22 300 N 
15516.0000 M527 5000000 p30 p28 300 N 
15545.0000 M528 5000000 p34 p17 300 N 
15578.0000 M529 5000000 p25 p34 300 N 
15608.0000 M530 5000000 p6 p19 300 N 
15637.0000 M531 5000000 p4 p5 300 N 
15670.0000 M532 5000000 p18 p0 300 N 
15704.0000 M533 5000000 p14 p35 300 N 
15732.0000 M534 5000000 p29 p6 300 N 
15760.0000 M535 5000000 p4 p27 300 N 
15788.0000 M536 5000000 p0 p19 300 N 
15815.0000 M537 5000000 p29 p8 300 N 
15844.0000 M538 5000000 p30 p36 300 N 
15873.0000 M539 5000000 p3 p2 300 N 
15905.0000 M540 5000000 p13 p11 300 N 
15930.0000 M541 5000000 p27 p37 300 N 
15964.0000 M542 5000000 p2 p35 300 N 
15996.0000 M543 5000000 p37 p9 300 N 
16021.0000 M544 5000000 p10 p2 300 N 
16053.0000 M545 5000000 p36 p1 300 N 
16085.0000 M546 5000000 p16 p13 300 N 
16111.0000 M547 5000000 p4 p0 300 N 
16136.0000 M548 5000000 p18 p30 300 N 
16170.0000 M549 5000000 p15 p32 300 N 
16203.0000 M550 5000000 p17 p32 300 N 
16236.0000 M551 5000000 p38 p11 300 N 
16265.0000 M552 5000000 p23 p25 300 N 
16291.0000 M553 5000000 p26 p35 300 N 
16322.0000 M554 5000000 p16 p3 300 N 
16353.0000 M555 5000000 p23 p6 300 N 
16385.0000 M556 5000000 p0 p11 300 N 
16415.0000 M557 5000000 p8 p9 300 N 
16442.0000 M558 5000000 p4 p32 300 N 
16475.0000 M559 5000000 p15 p16 300 N 
16505.0000 M560 5000000 p12 p7 300 N 
16537.0000 M561 5000000 p29 p26 300 N 
16571.0000 M562 5000000 p5 p9 300 N 
16598.0000 M563 5000000 p2 p25 300 N 
16631.0000 M564 5000000 p13 p18 300 N 
16658.0000 M565 5000000 p19 p34 300 N 
16688.0000 M566 5000000 p5 p3 300 N 
16715.0000 M567 5000000 p8 p36 300 N 
16740.0000 M568 5000000 p26 p0 300 N 
16769.0000 M569 5000000 p6 p35 300 N 
16795.0000 M570 5000000 p22 p9 300 N 
16826.0000 M571 5000000 p7 p33 300 N 
16858.0000 M572 5000000 p34 p37 300 N 
16891.0000 M573 5000000 p7 p29 300 N 
16924.0000 M574 5000000 p8 p2 300 N 
16950.0000 M575 5000000 p32 p21 300 N 
16984.0000 M576 5000000 p34 p20 300 N 
17015.0000 M577 5000000 p6 p20 300 N 
17049.0000 M578 5000000 p36 p30 300 N 
17081.0000 M579 5000000 p11 p30 300 N 
17109.0000 M580 5000000 p14 p37 300 N 
17139.0000 M581 5000000 p28 p8 300 N 
17168.0000 M582 5000000 p0 p25 300 N 
