# time  ID  size  fromHost  toHost  TTL  isResponse
2084.0000 M72 5000000 p4 p23 300 N 
2116.0000 M73 5000000 p66 p70 300 N 
2147.0000 M74 5000000 p54 p57 300 N 
2179.0000 M75 5000000 p59 p64 300 N 
2210.0000 M76 5000000 p76 p2 300 N 
2242.0000 M77 5000000 p72 p5 300 N 
2272.0000 M78 5000000 p33 p44 300 N 
2305.0000 M79 5000000 p69 p26 300 N 
2339.0000 M80 5000000 p77 p2 300 N 
2364.0000 M81 5000000 p64 p66 300 N 
2390.0000 M82 5000000 p43 p58 300 N 
2419.0000 M83 5000000 p68 p1 300 N 
2444.0000 M84 5000000 p73 p44 300 N 
2471.0000 M85 5000000 p69 p61 300 N 
2500.0000 M86 5000000 p76 p44 300 N 
2532.0000 M87 5000000 p44 p48 300 N 
2564.0000 M88 5000000 p63 p10 300 N 
2589.0000 M89 5000000 p57 p28 300 N 
2614.0000 M90 5000000 p32 p10 300 N 
2642.0000 M91 5000000 p22 p54 300 N 
2670.0000 M92 5000000 p8 p0 300 N 
2702.0000 M93 5000000 p69 p31 300 N 
2731.0000 M94 5000000 p11 p2 300 N 
2759.0000 M95 5000000 p61 p62 300 N 
2787.0000 M96 5000000 p31 p8 300 N 
2817.0000 M97 5000000 p44 p1 300 N 
2843.0000 M98 5000000 p17 p65 300 N 
2874.0000 M99 5000000 p58 p13 300 N 
2899.0000 M100 5000000 p73 p22 300 N 
2930.0000 M101 5000000 p50 p4 300 N 
2962.0000 M102 5000000 p32 p29 300 N 
2990.0000 M103 5000000 p75 p16 300 N 
3020.0000 M104 5000000 p23 p69 300 N 
3050.0000 M105 5000000 p64 p0 300 N 
3075.0000 M106 5000000 p31 p16 300 N 
3106.0000 M107 5000000 p63 p60 300 N 
3134.0000 M108 5000000 p29 p68 300 N 
3164.0000 M109 5000000 p18 p28 300 N 
3191.0000 M110 5000000 p75 p59 300 N 
3221.0000 M111 5000000 p3 p5 300 N 
3250.0000 M112 5000000 p77 p3 300 N 
3281.0000 M113 5000000 p46 p42 300 N 
3312.0000 M114 5000000 p72 p51 300 N 
3339.0000 M115 5000000 p70 p26 300 N 
3373.0000 M116 5000000 p7 p58 300 N 
3407.0000 M117 5000000 p78 p38 300 N 
3437.0000 M118 5000000 p31 p61 300 N 
3468.0000 M119 5000000 p31 p55 300 N 
3500.0000 M120 5000000 p14 p59 300 N 
3533.0000 M121 5000000 p45 p53 300 N 
3563.0000 M122 5000000 p55 p4 300 N 
3596.0000 M123 5000000 p57 p18 300 N 
3624.0000 M124 5000000 p7 p14 300 N 
3655.0000 M125 5000000 p50 p54 300 N 
3684.0000 M126 5000000 p14 p30 300 N 
3716.0000 M127 5000000 p48 p59 300 N 
3746.0000 M128 5000000 p23 p55 300 N 
3774.0000 M129 5000000 p18 p7 300 N 
3803.0000 M130 5000000 p9 p25 300 N 
3829.0000 M131 5000000 p62 p13 300 N 
3862.0000 M132 5000000 p15 p76 300 N 
3887.0000 M133 5000000 p22 p37 300 N 
3916.0000 M134 5000000 p75 p46 300 N 
3943.0000 M135 5000000 p22 p35 300 N 
3971.0000 M136 5000000 p75 p33 300 N 
3998.0000 M137 5000000 p77 p64 300 N 
4028.0000 M138 5000000 p13 p50 300 N 
4057.0000 M139 5000000 p21 p55 300 N 
4087.0000 M140 5000000 p33 p48 300 N 
4112.0000 M141 5000000 p8 p19 300 N 
4141.0000 M142 5000000 p10 p16 300 N 
4171.0000 M143 5000000 p43 p15 300 N 
4201.0000 M144 5000000 p33 p59 300 N 
4233.0000 M145 5000000 p60 p62 300 N 
4258.0000 M146 5000000 p60 p67 300 N 
4292.0000 M147 5000000 p30 p2 300 N 
4319.0000 M148 5000000 p32 p12 300 N 
4346.0000 M149 5000000 p76 p30 300 N 
4374.0000 M150 5000000 p40 p17 300 N 
4401.0000 M151 5000000 p17 p53 300 N 
4426.0000 M152 5000000 p23 p64 300 N 
4460.0000 M153 5000000 p62 p25 300 N 
4487.0000 M154 5000000 p20 p28 300 N 
4516.0000 M155 5000000 p27 p71 300 N 
4542.0000 M156 5000000 p64 p21 300 N 
4567.0000 M157 5000000 p15 p74 300 N 
4599.0000 M158 5000000 p9 p19 300 N 
4632.0000 M159 5000000 p15 p6 300 N 
4659.0000 M160 5000000 p13 p22 300 N 
4690.0000 M161 5000000 p44 p8 300 N 
4717.0000 M162 5000000 p48 p19 300 N 
4749.0000 M163 5000000 p75 p65 300 N 
4783.0000 M164 5000000 p60 p10 300 N 
4817.0000 M165 5000000 p41 p68 300 N 
4846.0000 M166 5000000 p22 p50 300 N 
4878.0000 M167 5000000 p13 p75 300 N 
4908.0000 M168 5000000 p18 p30 300 N 
4935.0000 M169 5000000 p25 p65 300 N 
4961.0000 M170 5000000 p36 p23 300 N 
4991.0000 M171 5000000 p64 p17 300 N 
5022.0000 M172 5000000 p65 p77 300 N 
5051.0000 M173 5000000 p12 p71 300 N 
5079.0000 M174 5000000 p23 p69 300 N 
5104.0000 M175 5000000 p55 p29 300 N 
5134.0000 M176 5000000 p22 p76 300 N 
5168.0000 M177 5000000 p75 p64 300 N 
5193.0000 M178 5000000 p77 p30 300 N 
5224.0000 M179 5000000 p5 p14 300 N 
5253.0000 M180 5000000 p43 p6 300 N 
5283.0000 M181 5000000 p36 p30 300 N 
5309.0000 M182 5000000 p18 p29 300 N 
5342.0000 M183 5000000 p2 p59 300 N 
5374.0000 M184 5000000 p43 p15 300 N 
5400.0000 M185 5000000 p21 p36 300 N 
5426.0000 M186 5000000 p17 p48 300 N 
5453.0000 M187 5000000 p76 p78 300 N 
5484.0000 M188 5000000 p6 p67 300 N 
5515.0000 M189 5000000 p74 p41 300 N 
5548.0000 M190 5000000 p34 p7 300 N 
5582.0000 M191 5000000 p76 p48 300 N 
5614.0000 M192 5000000 p21 p66 300 N 
5645.0000 M193 5000000 p72 p11 300 N 
5677.0000 M194 5000000 p67 p31 300 N 
5707.0000 M195 5000000 p27 p18 300 N 
5737.0000 M196 5000000 p18 p58 300 N 
5771.0000 M197 5000000 p10 p58 300 N 
5803.0000 M198 5000000 p16 p9 300 N 
5828.0000 M199 5000000 p1 p66 300 N 
5858.0000 M200 5000000 p48 p53 300 N 
5884.0000 M201 5000000 p63 p15 300 N 
5917.0000 M202 5000000 p2 p42 300 N 
5943.0000 M203 5000000 p63 p36 300 N 
5974.0000 M204 5000000 p47 p50 300 N 
6006.0000 M205 5000000 p28 p22 300 N 
6038.0000 M206 5000000 p35 p34 300 N 
6067.0000 M207 5000000 p14 p46 300 N 
6099.0000 M208 5000000 p44 p18 300 N 
6133.0000 M209 5000000 p2 p47 300 N 
6158.0000 M210 5000000 p52 p17 300 N 
6185.0000 M211 5000000 p60 p77 300 N 
6213.0000 M212 5000000 p21 p67 300 N 
6247.0000 M213 5000000 p59 p1 300 N 
6276.0000 M214 5000000 p65 p47 300 N 
6302.0000 M215 5000000 p73 p42 300 N 
6332.0000 M216 5000000 p59 p20 300 N 
6359.0000 M217 5000000 p60 p75 300 N 
6389.0000 M218 5000000 p36 p11 300 N 
6417.0000 M219 5000000 p0 p69 300 N 
6444.0000 M220 5000000 p5 p76 300 N 
6476.0000 M221 5000000 p37 p12 300 N 
6508.0000 M222 5000000 p57 p11 300 N 
6538.0000 M223 5000000 p6 p63 300 N 
6564.0000 M224 5000000 p21 p75 300 N 
6594.0000 M225 5000000 p74 p46 300 N 
6626.0000 M226 5000000 p49 p78 300 N 
6656.0000 M227 5000000 p12 p54 300 N 
6686.0000 M228 5000000 p75 p57 300 N 
6719.0000 M229 5000000 p73 p33 300 N 
6747.0000 M230 5000000 p5 p35 300 N 
6778.0000 M231 5000000 p72 p62 300 N 
6809.0000 M232 5000000 p77 p21 300 N 
6837.0000 M233 5000000 p14 p40 300 N 
6866.0000 M234 5000000 p72 p31 300 N 
6896.0000 M235 5000000 p33 p71 300 N 
6929.0000 M236 5000000 p26 p4 300 N 
6960.0000 M237 5000000 p3 p33 300 N 
6990.0000 M238 5000000 p46 p27 300 N 
7024.0000 M239 5000000 p37 p50 300 N 
7052.0000 M240 5000000 p60 p71 300 N 
7084.0000 M241 5000000 p49 p75 300 N 
7111.0000 M242 5000000 p49 p37 300 N 
7139.0000 M243 5000000 p12 p17 300 N 
7164.0000 M244 5000000 p23 p13 300 N 
7195.0000 M245 5000000 p0 p41 300 N 
7225.0000 M246 5000000 p70 p52 300 N 
7255.0000 M247 5000000 p9 p39 300 N 
7281.0000 M248 5000000 p60 p32 300 N 
7311.0000 M249 5000000 p73 p2 300 N 
7343.0000 M250 5000000 p33 p22 300 N 
7373.0000 M251 5000000 p8 p73 300 N 
7401.0000 M252 5000000 p30 p7 300 N 
7434.0000 M253 5000000 p47 p2 300 N 
7459.0000 M254 5000000 p2 p38 300 N 
7489.0000 M255 5000000 p4 p62 300 N 
7515.0000 M256 5000000 p58 p56 300 N 
7544.0000 M257 5000000 p68 p78 300 N 
7572.0000 M258 5000000 p22 p16 300 N 
7598.0000 M259 5000000 p64 p76 300 N 
7630.0000 M260 5000000 p10 p34 300 N 
7656.0000 M261 5000000 p57 p77 300 N 
7683.0000 M262 5000000 p20 p22 300 N 
7714.0000 M263 5000000 p32 p16 300 N 
7748.0000 M264 5000000 p0 p14 300 N 
7776.0000 M265 5000000 p78 p47 300 N 
7810.0000 M266 5000000 p49 p75 300 N 
7837.0000 M267 5000000 p14 p40 300 N 
7867.0000 M268 5000000 p50 p32 300 N 
7895.0000 M269 5000000 p67 p69 300 N 
7926.0000 M270 5000000 p7 p11 300 N 
7956.0000 M271 5000000 p52 p9 300 N 
7985.0000 M272 5000000 p46 p58 300 N 
8019.0000 M273 5000000 p37 p72 300 N 
8051.0000 M274 5000000 p26 p19 300 N 
8083.0000 M275 5000000 p4 p42 300 N 
8109.0000 M276 5000000 p50 p12 300 N 
8140.0000 M277 5000000 p26 p70 300 N 
8173.0000 M278 5000000 p27 p35 300 N 
8198.0000 M279 5000000 p50 p1 300 N 
8228.0000 M280 5000000 p32 p37 300 N 
8256.0000 M281 5000000 p21 p46 300 N 
8287.0000 M282 5000000 p14 p38 300 N 
8316.0000 M283 5000000 p72 p31 300 N 
8346.0000 M284 5000000 p74 p24 300 N 
8377.0000 M285 5000000 p6 p74 300 N 
8410.0000 M286 5000000 p36 p50 300 N 
8441.0000 M287 5000000 p54 p41 300 N 
8468.0000 M288 5000000 p32 p6 300 N 
8496.0000 M289 5000000 p4 p73 300 N 
8522.0000 M290 5000000 p17 p75 300 N 
8550.0000 M291 5000000 p63 p56 300 N 
8576.0000 M292 5000000 p56 p18 300 N 
8608.0000 M293 5000000 p34 p70 300 N 
8636.0000 M294 5000000 p21 p26 300 N 
8670.0000 M295 5000000 p30 p16 300 N 
8701.0000 M296 5000000 p8 p45 300 N 
8730.0000 M297 5000000 p69 p0 300 N 
8764.0000 M298 5000000 p44 p65 300 N 
8791.0000 M299 5000000 p68 p20 300 N 
8816.0000 M300 5000000 p50 p12 300 N 
8844.0000 M301 5000000 p12 p36 300 N 
8877.0000 M302 5000000 p13 p2 300 N 
8911.0000 M303 5000000 p1 p40 300 N 
8936.0000 M304 5000000 p22 p38 300 N 
8968.0000 M305 5000000 p67 p62 300 N 
9001.0000 M306 5000000 p37 p41 300 N 
9032.0000 M307 5000000 p57 p63 300 N 
9064.0000 M308 5000000 p72 p30 300 N 
9091.0000 M309 5000000 p22 p34 300 N 
9119.0000 M310 5000000 p74 p49 300 N 
9150.0000 M311 5000000 p31 p29 300 N 
9179.0000 M312 5000000 p67 p32 300 N 
9210.0000 M313 5000000 p28 p57 300 N 
9237.0000 M314 5000000 p51 p8 300 N 
9264.0000 M315 5000000 p16 p41 300 N 
9293.0000 M316 5000000 p56 p55 300 N 
9320.0000 M317 5000000 p49 p5 300 N 
9345.0000 M318 5000000 p2 p28 300 N 
9379.0000 M319 5000000 p27 p51 300 N 
9411.0000 M320 5000000 p47 p24 300 N 
9436.0000 M321 5000000 p56 p14 300 N 
9465.0000 M322 5000000 p34 p61 300 N 
9490.0000 M323 5000000 p54 p38 300 N 
9520.0000 M324 5000000 p27 p18 300 N 
9547.0000 M325 5000000 p44 p15 300 N 
9574.0000 M326 5000000 p55 p49 300 N 
9608.0000 M327 5000000 p26 p28 300 N 
9634.0000 M328 5000000 p24 p37 300 N 
9663.0000 M329 5000000 p58 p70 300 N 
9695.0000 M330 5000000 p57 p46 300 N 
9721.0000 M331 5000000 p37 p9 300 N 
9751.0000 M332 5000000 p37 p38 300 N 
9784.0000 M333 5000000 p0 p48 300 N 
9817.0000 M334 5000000 p11 p49 300 N 
9844.0000 M335 5000000 p8 p2 300 N 
9875.0000 M336 5000000 p15 p38 300 N 
9909.0000 M337 5000000 p75 p71 300 N 
9935.0000 M338 5000000 p50 p65 300 N 
9969.0000 M339 5000000 p42 p21 300 N 
9999.0000 M340 5000000 p75 p47 300 N 
10033.0000 M341 5000000 p68 p75 300 N 
10061.0000 M342 5000000 p22 p40 300 N 
10089.0000 M343 5000000 p45 p41 300 N 
10119.0000 M344 5000000 p30 p51 300 N 
10148.0000 M345 5000000 p40 p15 300 N 
10181.0000 M346 5000000 p48 p70 300 N 
10207.0000 M347 5000000 p66 p46 300 N 
10238.0000 M348 5000000 p39 p64 300 N 
10267.0000 M349 5000000 p67 p10 300 N 
10294.0000 M350 5000000 p52 p36 300 N 
10322.0000 M351 5000000 p59 p39 300 N 
10348.0000 M352 5000000 p48 p46 300 N 
10375.0000 M353 5000000 p5 p14 300 N 
10404.0000 M354 5000000 p40 p28 300 N 
10437.0000 M355 5000000 p43 p9 300 N 
10467.0000 M356 5000000 p77 p71 300 N 
10493.0000 M357 5000000 p18 p47 300 N 
10522.0000 M358 5000000 p65 p15 300 N 
10551.0000 M359 5000000 p72 p6 300 N 
10582.0000 M360 5000000 p65 p68 300 N 
10609.0000 M361 5000000 p33 p66 300 N 
10639.0000 M362 5000000 p3 p75 300 N 
10664.0000 M363 5000000 p2 p65 300 N 
10690.0000 M364 5000000 p23 p49 300 N 
10715.0000 M365 5000000 p32 p0 300 N 
10741.0000 M366 5000000 p42 p6 300 N 
10767.0000 M367 5000000 p56 p70 300 N 
10794.0000 M368 5000000 p51 p44 300 N 
10820.0000 M369 5000000 p9 p4 300 N 
10850.0000 M370 5000000 p42 p33 300 N 
10880.0000 M371 5000000 p15 p41 300 N 
10906.0000 M372 5000000 p65 p20 300 N 
10932.0000 M373 5000000 p10 p9 300 N 
10963.0000 M374 5000000 p37 p26 300 N 
10993.0000 M375 5000000 p26 p77 300 N 
11021.0000 M376 5000000 p20 p3 300 N 
11051.0000 M377 5000000 p16 p8 300 N 
11079.0000 M378 5000000 p57 p23 300 N 
11104.0000 M379 5000000 p38 p57 300 N 
11132.0000 M380 5000000 p54 p30 300 N 
11160.0000 M381 5000000 p8 p55 300 N 
11188.0000 M382 5000000 p63 p53 300 N 
11217.0000 M383 5000000 p63 p27 300 N 
11246.0000 M384 5000000 p49 p13 300 N 
11275.0000 M385 5000000 p33 p68 300 N 
11306.0000 M386 5000000 p59 p3 300 N 
11339.0000 M387 5000000 p2 p34 300 N 
11366.0000 M388 5000000 p58 p52 300 N 
11391.0000 M389 5000000 p12 p30 300 N 
11425.0000 M390 5000000 p76 p64 300 N 
11455.0000 M391 5000000 p12 p65 300 N 
11484.0000 M392 5000000 p70 p3 300 N 
11511.0000 M393 5000000 p73 p55 300 N 
11542.0000 M394 5000000 p20 p37 300 N 
11569.0000 M395 5000000 p27 p50 300 N 
11602.0000 M396 5000000 p39 p77 300 N 
11627.0000 M397 5000000 p14 p20 300 N 
11654.0000 M398 5000000 p24 p1 300 N 
11682.0000 M399 5000000 p54 p25 300 N 
11715.0000 M400 5000000 p34 p30 300 N 
11743.0000 M401 5000000 p43 p52 300 N 
11776.0000 M402 5000000 p16 p34 300 N 
11806.0000 M403 5000000 p0 p47 300 N 
11839.0000 M404 5000000 p66 p10 300 N 
11864.0000 M405 5000000 p29 p76 300 N 
11889.0000 M406 5000000 p64 p19 300 N 
11914.0000 M407 5000000 p16 p77 300 N 
11945.0000 M408 5000000 p50 p7 300 N 
11979.0000 M409 5000000 p32 p65 300 N 
12013.0000 M410 5000000 p70 p33 300 N 
12044.0000 M411 5000000 p34 p20 300 N 
12078.0000 M412 5000000 p11 p65 300 N 
12106.0000 M413 5000000 p48 p10 300 N 
12133.0000 M414 5000000 p14 p27 300 N 
12163.0000 M415 5000000 p56 p23 300 N 
12194.0000 M416 5000000 p66 p31 300 N 
12224.0000 M417 5000000 p45 p42 300 N 
12253.0000 M418 5000000 p31 p13 300 N 
12284.0000 M419 5000000 p59 p4 300 N 
12313.0000 M420 5000000 p7 p57 300 N 
12341.0000 M421 5000000 p34 p11 300 N 
12372.0000 M422 5000000 p60 p9 300 N 
12397.0000 M423 5000000 p25 p40 300 N 
12424.0000 M424 5000000 p15 p68 300 N 
12456.0000 M425 5000000 p66 p50 300 N 
12486.0000 M426 5000000 p58 p24 300 N 
12520.0000 M427 5000000 p47 p36 300 N 
12549.0000 M428 5000000 p75 p72 300 N 
12583.0000 M429 5000000 p19 p14 300 N 
12616.0000 M430 5000000 p26 p78 300 N 
12643.0000 M431 5000000 p16 p20 300 N 
12670.0000 M432 5000000 p27 p73 300 N 
12697.0000 M433 5000000 p67 p24 300 N 
12731.0000 M434 5000000 p33 p45 300 N 
12765.0000 M435 5000000 p73 p77 300 N 
12799.0000 M436 5000000 p76 p77 300 N 
12824.0000 M437 5000000 p52 p41 300 N 
12852.0000 M438 5000000 p5 p2 300 N 
12883.0000 M439 5000000 p66 p78 300 N 
12913.0000 M440 5000000 p73 p3 300 N 
12943.0000 M441 5000000 p36 p76 300 N 
12973.0000 M442 5000000 p23 p75 300 N 
13001.0000 M443 5000000 p71 p22 300 N 
13033.0000 M444 5000000 p76 p53 300 N 
13060.0000 M445 5000000 p14 p15 300 N 
13088.0000 M446 5000000 p1 p12 300 N 
13117.0000 M447 5000000 p72 p51 300 N 
13151.0000 M448 5000000 p2 p27 300 N 
13185.0000 M449 5000000 p43 p55 300 N 
13219.0000 M450 5000000 p75 p43 300 N 
13244.0000 M451 5000000 p15 p25 300 N 
13269.0000 M452 5000000 p66 p68 300 N 
13303.0000 M453 5000000 p44 p10 300 N 
13328.0000 M454 5000000 p26 p46 300 N 
13362.0000 M455 5000000 p23 p20 300 N 
13394.0000 M456 5000000 p21 p73 300 N 
13421.0000 M457 5000000 p38 p50 300 N 
13453.0000 M458 5000000 p78 p35 300 N 
13478.0000 M459 5000000 p43 p59 300 N 
13509.0000 M460 5000000 p42 p1 300 N 
13538.0000 M461 5000000 p39 p77 300 N 
13565.0000 M462 5000000 p23 p14 300 N 
13593.0000 M463 5000000 p53 p1 300 N 
13626.0000 M464 5000000 p39 p2 300 N 
13659.0000 M465 5000000 p74 p41 300 N 
13693.0000 M466 5000000 p41 p24 300 N 
13720.0000 M467 5000000 p44 p76 300 N 
13745.0000 M468 5000000 p1 p51 300 N 
13776.0000 M469 5000000 p11 p48 300 N 
13810.0000 M470 5000000 p58 p27 300 N 
13836.0000 M471 5000000 p63 p53 300 N 
13867.0000 M472 5000000 p10 p18 300 N 
13895.0000 M473 5000000 p44 p68 300 N 
13921.0000 M474 5000000 p35 p22 300 N 
13948.0000 M475 5000000 p41 p16 300 N 
13973.0000 M476 5000000 p78 p17 300 N 
14004.0000 M477 5000000 p67 p23 300 N 
14033.0000 M478 5000000 p49 p22 300 N 
14067.0000 M479 5000000 p23 p29 300 N 
14100.0000 M480 5000000 p47 p35 300 N 
14125.0000 M481 5000000 p59 p34 300 N 
14156.0000 M482 5000000 p12 p23 300 N 
14186.0000 M483 5000000 p59 p72 300 N 
14218.0000 M484 5000000 p64 p57 300 N 
14245.0000 M485 5000000 p8 p37 300 N 
14275.0000 M486 5000000 p11 p72 300 N 
14307.0000 M487 5000000 p15 p55 300 N 
14334.0000 M488 5000000 p7 p51 300 N 
14362.0000 M489 5000000 p27 p36 300 N 
14394.0000 M490 5000000 p45 p19 300 N 
14419.0000 M491 5000000 p54 p44 300 N 
14448.0000 M492 5000000 p66 p19 300 N 
14476.0000 M493 5000000 p76 p29 300 N 
14503.0000 M494 5000000 p47 p9 300 N 
14533.0000 M495 5000000 p14 p8 300 N 
14567.0000 M496 5000000 p58 p27 300 N 
14601.0000 M497 5000000 p3 p53 300 N 
14633.0000 M498 5000000 p20 p39 300 N 
14666.0000 M499 5000000 p47 p2 300 N 
14699.0000 M500 5000000 p17 p77 300 N 
14731.0000 M501 5000000 p64 p38 300 N 
14764.0000 M502 5000000 p59 p29 300 N 
14790.0000 M503 5000000 p48 p36 300 N 
14817.0000 M504 5000000 p13 p59 300 N 
14847.0000 M505 5000000 p65 p43 300 N 
14872.0000 M506 5000000 p26 p72 300 N 
14905.0000 M507 5000000 p4 p11 300 N 
14936.0000 M508 5000000 p17 p59 300 N 
14964.0000 M509 5000000 p23 p74 300 N 
14989.0000 M510 5000000 p51 p19 300 N 
15021.0000 M511 5000000 p46 p29 300 N 
15053.0000 M512 5000000 p17 p54 300 N 
15085.0000 M513 5000000 p77 p66 300 N 
15113.0000 M514 5000000 p19 p35 300 N 
15143.0000 M515 5000000 p35 p77 300 N 
15174.0000 M516 5000000 p36 p23 300 N 
15204.0000 M517 5000000 p40 p27 300 N 
15230.0000 M518 5000000 p43 p22 300 N 
15263.0000 M519 5000000 p68 p13 300 N 
15297.0000 M520 5000000 p73 p1 300 N 
15328.0000 M521 5000000 p0 p76 300 N 
15360.0000 M522 5000000 p44 p65 300 N 
15393.0000 M523 5000000 p38 p24 300 N 
15420.0000 M524 5000000 p32 p38 300 N 
15453.0000 M525 5000000 p52 p23 300 N 
15481.0000 M526 5000000 p28 p7 300 N 
15507.0000 M527 5000000 p23 p42 300 N 
15534.0000 M528 5000000 p37 p25 300 N 
15563.0000 M529 5000000 p71 p43 300 N 
15594.0000 M530 5000000 p45 p34 300 N 
15624.0000 M531 5000000 p50 p62 300 N 
15652.0000 M532 5000000 p67 p46 300 N 
15678.0000 M533 5000000 p38 p58 300 N 
15706.0000 M534 5000000 p59 p25 300 N 
15736.0000 M535 5000000 p73 p18 300 N 
15762.0000 M536 5000000 p22 p21 300 N 
15788.0000 M537 5000000 p42 p40 300 N 
15819.0000 M538 5000000 p10 p38 300 N 
15844.0000 M539 5000000 p17 p75 300 N 
15871.0000 M540 5000000 p36 p25 300 N 
15903.0000 M541 5000000 p37 p29 300 N 
15932.0000 M542 5000000 p33 p22 300 N 
15961.0000 M543 5000000 p17 p16 300 N 
15986.0000 M544 5000000 p54 p4 300 N 
16017.0000 M545 5000000 p16 p48 300 N 
16045.0000 M546 5000000 p31 p3 300 N 
16073.0000 M547 5000000 p24 p25 300 N 
16099.0000 M548 5000000 p40 p48 300 N 
16132.0000 M549 5000000 p1 p58 300 N 
16157.0000 M550 5000000 p42 p12 300 N 
16183.0000 M551 5000000 p29 p75 300 N 
16210.0000 M552 5000000 p61 p34 300 N 
16238.0000 M553 5000000 p10 p46 300 N 
16268.0000 M554 5000000 p43 p16 300 N 
16295.0000 M555 5000000 p63 p51 300 N 
16326.0000 M556 5000000 p25 p28 300 N 
16355.0000 M557 5000000 p74 p65 300 N 
16388.0000 M558 5000000 p68 p43 300 N 
16421.0000 M559 5000000 p13 p62 300 N 
16446.0000 M560 5000000 p68 p37 300 N 
16479.0000 M561 5000000 p75 p37 300 N 
16504.0000 M562 5000000 p46 p35 300 N 
16536.0000 M563 5000000 p45 p38 300 N 
16570.0000 M564 5000000 p33 p77 300 N 
16596.0000 M565 5000000 p12 p18 300 N 
16622.0000 M566 5000000 p45 p3 300 N 
16651.0000 M567 5000000 p0 p12 300 N 
16680.0000 M568 5000000 p0 p11 300 N 
16707.0000 M569 5000000 p36 p56 300 N 
16739.0000 M570 5000000 p71 p66 300 N 
16766.0000 M571 5000000 p14 p47 300 N 
16797.0000 M572 5000000 p32 p46 300 N 
16824.0000 M573 5000000 p68 p44 300 N 
16853.0000 M574 5000000 p76 p18 300 N 
16884.0000 M575 5000000 p20 p73 300 N 
16910.0000 M576 5000000 p21 p14 300 N 
16938.0000 M577 5000000 p43 p71 300 N 
16967.0000 M578 5000000 p40 p14 300 N 
16997.0000 M579 5000000 p6 p59 300 N 
17025.0000 M580 5000000 p3 p63 300 N 
17052.0000 M581 5000000 p15 p21 300 N 
17086.0000 M582 5000000 p42 p71 300 N 
