# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1531.6000 M49 5000000 3 122.6000 p56 p44 297 N p56->p68->p67->p44
1551.0000 M32 5000000 1 636.0000 p9 p65 289 N p9->p65
1633.4000 M52 5000000 1 139.4000 p76 p50 297 N p76->p50
1651.0000 M57 5000000 1 10.0000 p24 p10 299 N p24->p10
1655.6000 M30 5000000 1 796.6000 p38 p18 286 N p38->p18
1677.4000 M56 5000000 4 68.4000 p43 p72 298 N p43->p37->p74->p38->p72
1700.8000 M44 5000000 4 436.8000 p35 p68 292 N p35->p61->p48->p51->p68
1804.1000 M62 5000000 1 14.1000 p69 p5 299 N p69->p5
1816.8000 M59 5000000 2 117.8000 p41 p39 298 N p41->p5->p39
1834.2000 M47 5000000 1 486.2000 p77 p19 291 N p77->p19
1885.3000 M60 5000000 2 154.3000 p78 p23 297 N p78->p52->p23
1949.1000 M66 5000000 3 40.1000 p39 p70 299 N p39->p15->p5->p70
1950.0000 M67 5000000 1 10.0000 p54 p65 299 N p54->p65
2024.8000 M40 5000000 2 880.8000 p16 p71 285 N p16->p18->p71
2048.9000 M34 5000000 3 1075.9000 p32 p66 282 N p32->p5->p41->p66
2062.6000 M55 5000000 2 486.6000 p73 p33 291 N p73->p31->p33
2139.1000 M51 5000000 3 672.1000 p12 p34 288 N p12->p6->p72->p34
2148.5000 M68 5000000 1 183.5000 p26 p55 296 N p26->p55
2176.9000 M71 5000000 2 126.9000 p22 p9 297 N p22->p26->p9
2181.3000 M29 5000000 2 1347.3000 p66 p1 277 N p66->p55->p1
2213.2000 M63 5000000 2 396.2000 p12 p24 293 N p12->p3->p24
2218.3000 M69 5000000 1 224.3000 p27 p7 296 N p27->p7
2225.4000 M33 5000000 2 1278.4000 p69 p9 278 N p69->p11->p9
2226.4000 M73 5000000 2 110.4000 p66 p70 298 N p66->p47->p70
2262.9000 M64 5000000 1 413.9000 p26 p32 293 N p26->p32
2270.9000 M65 5000000 2 393.9000 p78 p65 293 N p78->p54->p65
2301.3000 M74 5000000 2 154.3000 p54 p57 297 N p54->p69->p57
2335.2000 M79 5000000 1 30.2000 p69 p26 299 N p69->p26
2347.8000 M77 5000000 3 105.8000 p72 p5 298 N p72->p70->p6->p5
2351.5000 M75 5000000 3 172.5000 p59 p64 297 N p59->p29->p60->p64
2416.6000 M72 5000000 3 332.6000 p4 p23 294 N p4->p56->p72->p23
2429.0000 M83 5000000 1 10.0000 p68 p1 299 N p68->p1
2480.4000 M39 5000000 1 1365.4000 p44 p50 277 N p44->p50
2522.7000 M61 5000000 1 758.7000 p2 p10 287 N p2->p10
2573.0000 M87 5000000 2 41.0000 p44 p48 299 N p44->p11->p48
2613.1000 M54 5000000 3 1063.1000 p8 p67 282 N p8->p62->p2->p67
2619.2000 M70 5000000 1 599.2000 p16 p59 290 N p16->p59
2644.3000 M90 5000000 2 30.3000 p32 p10 299 N p32->p46->p10
2654.5000 M81 5000000 1 290.5000 p64 p66 295 N p64->p66
2725.6000 M82 5000000 1 335.6000 p43 p58 294 N p43->p58
2741.6000 M53 5000000 1 1217.6000 p29 p66 279 N p29->p66
2747.4000 M58 5000000 2 1080.4000 p19 p35 281 N p19->p18->p35
2827.0000 M97 5000000 1 10.0000 p44 p1 299 N p44->p1
2861.8000 M88 5000000 3 297.8000 p63 p10 295 N p63->p79->p45->p10
2924.3000 M80 5000000 1 585.3000 p77 p2 290 N p77->p2
2938.9000 M76 5000000 3 728.9000 p76 p2 287 N p76->p53->p16->p2
2972.0000 M102 5000000 1 10.0000 p32 p29 299 N p32->p29
3070.1000 M105 5000000 2 20.1000 p64 p0 299 N p64->p55->p0
3142.0000 M85 5000000 3 671.0000 p69 p61 288 N p69->p57->p38->p61
3195.2000 M103 5000000 1 205.2000 p75 p16 296 N p75->p16
3204.1000 M94 5000000 1 473.1000 p11 p2 292 N p11->p2
3295.4000 M109 5000000 3 131.4000 p18 p28 297 N p18->p67->p26->p28
3337.6000 M95 5000000 1 578.6000 p61 p62 290 N p61->p62
3344.4000 M91 5000000 3 702.4000 p22 p54 288 N p22->p49->p10->p54
3381.6000 M108 5000000 1 247.6000 p29 p68 295 N p29->p68
3383.0000 M116 5000000 1 10.0000 p7 p58 299 N p7->p58
3396.9000 M78 5000000 1 1124.9000 p33 p44 281 N p33->p44
3406.7000 M98 5000000 4 563.7000 p17 p65 290 N p17->p22->p39->p28->p65
3412.7000 M93 5000000 2 710.7000 p69 p31 288 N p69->p11->p31
3437.0000 M117 5000000 2 30.0000 p78 p38 299 N p78->p24->p38
3460.6000 M92 5000000 2 790.6000 p8 p0 286 N p8->p65->p0
3654.3000 M122 5000000 1 91.3000 p55 p4 298 N p55->p4
3685.0000 M101 5000000 1 755.0000 p50 p4 287 N p50->p4
3718.6000 M104 5000000 4 698.6000 p23 p69 288 N p23->p71->p42->p15->p69
3722.8000 M100 5000000 2 823.8000 p73 p22 286 N p73->p42->p22
3724.0000 M106 5000000 2 649.0000 p31 p16 289 N p31->p52->p16
3729.1000 M107 5000000 1 623.1000 p63 p60 289 N p63->p60
3776.0000 M128 5000000 2 30.0000 p23 p55 299 N p23->p56->p55
3891.0000 M86 5000000 2 1391.0000 p76 p44 276 N p76->p23->p44
3965.8000 M125 5000000 4 310.8000 p50 p54 294 N p50->p13->p41->p76->p54
4045.2000 M127 5000000 2 329.2000 p48 p59 294 N p48->p17->p59
4057.6000 M134 5000000 1 141.6000 p75 p46 297 N p75->p46
4088.4000 M132 5000000 2 226.4000 p15 p76 296 N p15->p33->p76
4090.8000 M114 5000000 2 778.8000 p72 p51 287 N p72->p35->p51
4098.4000 M140 5000000 1 11.4000 p33 p48 299 N p33->p48
4109.4000 M84 5000000 1 1665.4000 p73 p44 272 N p73->p44
4118.8000 M131 5000000 1 289.8000 p62 p13 295 N p62->p13
4130.1000 M118 5000000 1 693.1000 p31 p61 288 N p31->p61
4163.5000 M124 5000000 1 539.5000 p7 p14 291 N p7->p14
4211.0000 M144 5000000 1 10.0000 p33 p59 299 N p33->p59
4240.0000 M111 5000000 3 1019.0000 p3 p5 283 N p3->p4->p34->p5
4252.7000 M133 5000000 4 365.7000 p22 p37 293 N p22->p40->p39->p0->p37
4258.4000 M138 5000000 1 230.4000 p13 p50 296 N p13->p50
4291.8000 M135 5000000 1 348.8000 p22 p35 294 N p22->p35
4295.5000 M137 5000000 1 297.5000 p77 p64 295 N p77->p64
4301.3000 M142 5000000 3 160.3000 p10 p16 297 N p10->p30->p18->p16
4302.0000 M147 5000000 1 10.0000 p30 p2 299 N p30->p2
4411.0000 M151 5000000 1 10.0000 p17 p53 299 N p17->p53
4433.6000 M129 5000000 1 659.6000 p18 p7 289 N p18->p7
4438.1000 M145 5000000 1 205.1000 p60 p62 296 N p60->p62
4452.4000 M115 5000000 1 1113.4000 p70 p26 281 N p70->p26
4470.0000 M153 5000000 1 10.0000 p62 p25 299 N p62->p25
4510.2000 M89 5000000 1 1921.2000 p57 p28 267 N p57->p28
4550.9000 M141 5000000 1 438.9000 p8 p19 292 N p8->p19
4554.0000 M148 5000000 1 235.0000 p32 p12 296 N p32->p12
4577.0000 M157 5000000 1 10.0000 p15 p74 299 N p15->p74
4653.9000 M126 5000000 1 969.9000 p14 p30 283 N p14->p30
4726.0000 M149 5000000 3 380.0000 p76 p30 293 N p76->p33->p50->p30
4782.8000 M158 5000000 1 183.8000 p9 p19 296 N p9->p19
4792.9000 M146 5000000 1 534.9000 p60 p67 291 N p60->p67
4792.9000 M162 5000000 4 75.9000 p48 p19 298 N p48->p49->p58->p54->p19
4850.1000 M156 5000000 2 308.1000 p64 p21 294 N p64->p79->p21
4861.1000 M152 5000000 1 435.1000 p23 p64 292 N p23->p64
4885.5000 M143 5000000 1 714.5000 p43 p15 288 N p43->p15
4943.2000 M160 5000000 2 284.2000 p13 p22 295 N p13->p42->p22
4953.1000 M139 5000000 2 896.1000 p21 p55 285 N p21->p70->p55
5018.5000 M15 5000000 1 4598.5000 p65 p59 223 N p65->p59
5021.0000 M119 5000000 1 1553.0000 p31 p55 274 N p31->p55
5032.0000 M172 5000000 1 10.0000 p65 p77 299 N p65->p77
5072.0000 M161 5000000 1 382.0000 p44 p8 293 N p44->p8
5101.2000 M154 5000000 2 614.2000 p20 p28 289 N p20->p55->p28
5166.8000 M170 5000000 1 205.8000 p36 p23 296 N p36->p23
5189.8000 M168 5000000 1 281.8000 p18 p30 295 N p18->p30
5217.6000 M174 5000000 3 138.6000 p23 p69 297 N p23->p54->p72->p69
5223.2000 M159 5000000 2 591.2000 p15 p6 290 N p15->p49->p6
5251.3000 M150 5000000 1 877.3000 p40 p17 285 N p40->p17
5258.9000 M175 5000000 2 154.9000 p55 p29 297 N p55->p46->p29
5273.0000 M180 5000000 2 20.0000 p43 p6 299 N p43->p76->p6
5311.6000 M171 5000000 1 320.6000 p64 p17 294 N p64->p17
5319.0000 M182 5000000 1 10.0000 p18 p29 299 N p18->p29
5332.7000 M177 5000000 1 164.7000 p75 p64 297 N p75->p64
5337.0000 M113 5000000 1 2056.0000 p46 p42 265 N p46->p42
5384.5000 M136 5000000 1 1413.5000 p75 p33 276 N p75->p33
5436.0000 M186 5000000 1 10.0000 p17 p48 299 N p17->p48
5463.0000 M187 5000000 1 10.0000 p76 p78 299 N p76->p78
5478.8000 M130 5000000 1 1675.8000 p9 p25 272 N p9->p25
5503.8000 M179 5000000 1 279.8000 p5 p14 295 N p5->p14
5513.6000 M184 5000000 3 139.6000 p43 p15 297 N p43->p76->p74->p15
5513.8000 M188 5000000 2 29.8000 p6 p67 299 N p6->p23->p67
5685.1000 M120 5000000 1 2185.1000 p14 p59 263 N p14->p59
5687.0000 M194 5000000 1 10.0000 p67 p31 299 N p67->p31
5776.9000 M165 5000000 2 959.9000 p41 p68 284 N p41->p58->p68
5802.3000 M190 5000000 2 254.3000 p34 p7 295 N p34->p37->p7
5820.7000 M121 5000000 1 2287.7000 p45 p53 261 N p45->p53
5838.0000 M199 5000000 1 10.0000 p1 p66 299 N p1->p66
5843.1000 M189 5000000 2 328.1000 p74 p41 294 N p74->p58->p41
5871.7000 M169 5000000 1 936.7000 p25 p65 284 N p25->p65
5931.1000 M155 5000000 2 1415.1000 p27 p71 276 N p27->p79->p71
5948.4000 M197 5000000 1 177.4000 p10 p58 297 N p10->p58
5952.3000 M173 5000000 1 901.3000 p12 p71 284 N p12->p71
5958.5000 M196 5000000 3 221.5000 p18 p58 296 N p18->p2->p77->p58
5983.6000 M166 5000000 1 1137.6000 p22 p50 281 N p22->p50
6014.0000 M163 5000000 1 1265.0000 p75 p65 278 N p75->p65
6064.1000 M193 5000000 2 419.1000 p72 p11 293 N p72->p53->p11
6134.1000 M164 5000000 1 1351.1000 p60 p10 277 N p60->p10
6257.0000 M213 5000000 1 10.0000 p59 p1 299 N p59->p1
6276.1000 M204 5000000 1 302.1000 p47 p50 294 N p47->p50
6342.0000 M216 5000000 1 10.0000 p59 p20 299 N p59->p20
6383.2000 M205 5000000 1 377.2000 p28 p22 293 N p28->p22
6419.0000 M218 5000000 3 30.0000 p36 p11 299 N p36->p68->p26->p11
6422.4000 M176 5000000 1 1288.4000 p22 p76 278 N p22->p76
6445.0000 M219 5000000 2 28.0000 p0 p69 299 N p0->p55->p69
6481.6000 M198 5000000 1 678.6000 p16 p9 288 N p16->p9
6507.0000 M221 5000000 3 31.0000 p37 p12 299 N p37->p73->p68->p12
6528.7000 M222 5000000 2 20.7000 p57 p11 299 N p57->p55->p11
6581.3000 M167 5000000 1 1703.3000 p13 p75 271 N p13->p75
6604.0000 M225 5000000 1 10.0000 p74 p46 299 N p74->p46
6628.8000 M201 5000000 1 744.8000 p63 p15 287 N p63->p15
6653.5000 M214 5000000 2 377.5000 p65 p47 293 N p65->p78->p47
6666.1000 M210 5000000 2 508.1000 p52 p17 291 N p52->p37->p17
6737.0000 M202 5000000 1 820.0000 p2 p42 286 N p2->p42
6752.4000 M215 5000000 1 450.4000 p73 p42 292 N p73->p42
6788.0000 M231 5000000 1 10.0000 p72 p62 299 N p72->p62
6801.4000 M223 5000000 1 263.4000 p6 p63 295 N p6->p63
6841.0000 M200 5000000 1 983.0000 p48 p53 283 N p48->p53
6865.3000 M224 5000000 1 301.3000 p21 p75 294 N p21->p75
6890.3000 M195 5000000 1 1183.3000 p27 p18 280 N p27->p18
6900.3000 M123 5000000 1 3304.3000 p57 p18 244 N p57->p18
6914.1000 M220 5000000 1 470.1000 p5 p76 292 N p5->p76
6969.0000 M236 5000000 2 40.0000 p26 p4 299 N p26->p33->p4
6980.1000 M237 5000000 2 20.1000 p3 p33 299 N p3->p11->p33
6990.1000 M229 5000000 3 271.1000 p73 p33 295 N p73->p16->p7->p33
7034.0000 M239 5000000 1 10.0000 p37 p50 299 N p37->p50
7055.0000 M227 5000000 1 399.0000 p12 p54 293 N p12->p54
7091.6000 M99 5000000 1 4217.6000 p58 p13 229 N p58->p13
7092.0000 M240 5000000 4 40.0000 p60 p71 299 N p60->p41->p45->p76->p71
7095.5000 M209 5000000 1 962.5000 p2 p47 283 N p2->p47
7104.2000 M217 5000000 1 745.2000 p60 p75 287 N p60->p75
7150.2000 M241 5000000 1 66.2000 p49 p75 298 N p49->p75
7179.3000 M191 5000000 1 1597.3000 p76 p48 273 N p76->p48
7184.0000 M244 5000000 1 20.0000 p23 p13 299 N p23->p13
7228.2000 M206 5000000 1 1190.2000 p35 p34 280 N p35->p34
7235.0000 M246 5000000 1 10.0000 p70 p52 299 N p70->p52
7279.3000 M238 5000000 2 289.3000 p46 p27 295 N p46->p45->p27
7282.9000 M235 5000000 1 386.9000 p33 p71 293 N p33->p71
7341.0000 M249 5000000 2 30.0000 p73 p2 299 N p73->p10->p2
7343.2000 M245 5000000 1 148.2000 p0 p41 297 N p0->p41
7373.1000 M250 5000000 2 30.1000 p33 p22 299 N p33->p11->p22
7421.0000 M181 5000000 1 2138.0000 p36 p30 264 N p36->p30
7444.0000 M253 5000000 1 10.0000 p47 p2 299 N p47->p2
7479.1000 M248 5000000 1 198.1000 p60 p32 296 N p60->p32
7555.0000 M256 5000000 3 40.0000 p58 p56 299 N p58->p55->p71->p56
7608.0000 M259 5000000 1 10.0000 p64 p76 299 N p64->p76
7668.3000 M252 5000000 1 267.3000 p30 p7 295 N p30->p7
7670.8000 M255 5000000 2 181.8000 p4 p62 296 N p4->p72->p62
7693.0000 M262 5000000 1 10.0000 p20 p22 299 N p20->p22
7743.7000 M207 5000000 1 1676.7000 p14 p46 272 N p14->p46
7818.1000 M234 5000000 1 952.1000 p72 p31 284 N p72->p31
7835.9000 M203 5000000 1 1892.9000 p63 p36 268 N p63->p36
7877.0000 M268 5000000 1 10.0000 p50 p32 299 N p50->p32
7942.5000 M267 5000000 2 105.5000 p14 p40 298 N p14->p30->p40
7956.0000 M230 5000000 1 1209.0000 p5 p35 279 N p5->p35
7966.0000 M271 5000000 1 10.0000 p52 p9 299 N p52->p9
7984.3000 M243 5000000 1 845.3000 p12 p17 285 N p12->p17
8081.0000 M274 5000000 2 30.0000 p26 p19 299 N p26->p0->p19
8087.8000 M270 5000000 1 161.8000 p7 p11 297 N p7->p11
8119.0000 M276 5000000 1 10.0000 p50 p12 299 N p50->p12
8128.5000 M265 5000000 1 352.5000 p78 p47 294 N p78->p47
8131.3000 M251 5000000 1 758.3000 p8 p73 287 N p8->p73
8173.2000 M260 5000000 1 543.2000 p10 p34 290 N p10->p34
8189.3000 M254 5000000 1 730.3000 p2 p38 287 N p2->p38
8191.9000 M242 5000000 1 1080.9000 p49 p37 281 N p49->p37
8258.0000 M280 5000000 2 30.0000 p32 p37 299 N p32->p44->p37
8274.3000 M247 5000000 2 1019.3000 p9 p39 283 N p9->p19->p39
8364.7000 M178 5000000 1 3171.7000 p77 p30 247 N p77->p30
8420.0000 M286 5000000 1 10.0000 p36 p50 299 N p36->p50
8485.9000 M284 5000000 1 139.9000 p74 p24 297 N p74->p24
8506.0000 M289 5000000 1 10.0000 p4 p73 299 N p4->p73
8508.1000 M263 5000000 1 794.1000 p32 p16 286 N p32->p16
8511.1000 M279 5000000 1 313.1000 p50 p1 294 N p50->p1
8526.3000 M283 5000000 2 210.3000 p72 p31 296 N p72->p48->p31
8542.9000 M287 5000000 2 101.9000 p54 p41 298 N p54->p46->p41
8557.2000 M266 5000000 1 747.2000 p49 p75 287 N p49->p75
8560.0000 M291 5000000 1 10.0000 p63 p56 299 N p63->p56
8560.7000 M272 5000000 1 575.7000 p46 p58 290 N p46->p58
8570.0000 M290 5000000 2 48.0000 p17 p75 299 N p17->p56->p75
8584.0000 M282 5000000 2 297.0000 p14 p38 295 N p14->p68->p38
8602.2000 M285 5000000 1 225.2000 p6 p74 296 N p6->p74
8606.1000 M292 5000000 3 30.1000 p56 p18 299 N p56->p5->p39->p18
8624.9000 M275 5000000 1 541.9000 p4 p42 290 N p4->p42
8649.5000 M257 5000000 1 1105.5000 p68 p78 281 N p68->p78
8739.6000 M261 5000000 1 1083.6000 p57 p77 281 N p57->p77
8755.4000 M228 5000000 1 2069.4000 p75 p57 265 N p75->p57
8790.1000 M298 5000000 1 26.1000 p44 p65 299 N p44->p65
8811.1000 M296 5000000 2 110.1000 p8 p45 298 N p8->p42->p45
8878.2000 M297 5000000 2 148.2000 p69 p0 297 N p69->p13->p0
8898.3000 M302 5000000 2 21.3000 p13 p2 299 N p13->p69->p2
8956.1000 M304 5000000 2 20.1000 p22 p38 299 N p22->p61->p38
9021.0000 M306 5000000 1 20.0000 p37 p41 299 N p37->p41
9023.5000 M269 5000000 1 1128.5000 p67 p69 281 N p67->p69
9217.9000 M299 5000000 1 426.9000 p68 p20 292 N p68->p20
9247.0000 M314 5000000 1 10.0000 p51 p8 299 N p51->p8
9273.6000 M312 5000000 1 94.6000 p67 p32 298 N p67->p32
9294.4000 M303 5000000 1 383.4000 p1 p40 293 N p1->p40
9308.3000 M309 5000000 2 217.3000 p22 p34 296 N p22->p45->p34
9309.3000 M294 5000000 1 673.3000 p21 p26 288 N p21->p26
9320.2000 M277 5000000 1 1180.2000 p26 p70 280 N p26->p70
9355.5000 M311 5000000 3 205.5000 p31 p29 296 N p31->p76->p0->p29
9364.5000 M316 5000000 3 71.5000 p56 p55 298 N p56->p24->p76->p55
9389.0000 M319 5000000 1 10.0000 p27 p51 299 N p27->p51
9442.9000 M305 5000000 1 474.9000 p67 p62 292 N p67->p62
9557.0000 M325 5000000 1 10.0000 p44 p15 299 N p44->p15
9577.2000 M324 5000000 3 57.2000 p27 p18 299 N p27->p56->p20->p18
9583.7000 M323 5000000 4 93.7000 p54 p38 298 N p54->p79->p43->p26->p38
9627.7000 M318 5000000 1 282.7000 p2 p28 295 N p2->p28
9695.3000 M329 5000000 2 32.3000 p58 p70 299 N p58->p31->p70
9697.5000 M307 5000000 3 665.5000 p57 p63 288 N p57->p60->p19->p63
9778.8000 M330 5000000 2 83.8000 p57 p46 298 N p57->p36->p46
9781.1000 M332 5000000 2 30.1000 p37 p38 299 N p37->p11->p38
9796.9000 M300 5000000 1 980.9000 p50 p12 283 N p50->p12
9824.0000 M232 5000000 1 3015.0000 p77 p21 249 N p77->p21
9884.5000 M327 5000000 1 276.5000 p26 p28 295 N p26->p28
9892.3000 M293 5000000 1 1284.3000 p34 p70 278 N p34->p70
9945.0000 M338 5000000 1 10.0000 p50 p65 299 N p50->p65
9962.1000 M321 5000000 1 526.1000 p56 p14 291 N p56->p14
9985.4000 M336 5000000 1 110.4000 p15 p38 298 N p15->p38
9989.0000 M339 5000000 1 20.0000 p42 p21 299 N p42->p21
10003.5000 M317 5000000 1 683.5000 p49 p5 288 N p49->p5
10009.0000 M340 5000000 1 10.0000 p75 p47 299 N p75->p47
10043.0000 M341 5000000 1 10.0000 p68 p75 299 N p68->p75
10124.9000 M322 5000000 2 659.9000 p34 p61 289 N p34->p6->p61
10155.2000 M308 5000000 1 1091.2000 p72 p30 281 N p72->p30
10218.3000 M208 5000000 1 4119.3000 p44 p18 231 N p44->p18
10248.0000 M348 5000000 1 10.0000 p39 p64 299 N p39->p64
10296.4000 M333 5000000 1 512.4000 p0 p48 291 N p0->p48
10352.8000 M301 5000000 1 1508.8000 p12 p36 274 N p12->p36
10364.4000 M342 5000000 1 303.4000 p22 p40 294 N p22->p40
10374.1000 M352 5000000 2 26.1000 p48 p46 299 N p48->p42->p46
10417.4000 M326 5000000 1 843.4000 p55 p49 285 N p55->p49
10424.0000 M354 5000000 1 20.0000 p40 p28 299 N p40->p28
10503.0000 M357 5000000 1 10.0000 p18 p47 299 N p18->p47
10508.5000 M320 5000000 2 1097.5000 p47 p24 281 N p47->p2->p24
10552.5000 M281 5000000 1 2296.5000 p21 p46 261 N p21->p46
10578.0000 M337 5000000 2 669.0000 p75 p71 288 N p75->p56->p71
10594.8000 M344 5000000 3 475.8000 p30 p51 292 N p30->p0->p25->p51
10618.4000 M347 5000000 1 411.4000 p66 p46 293 N p66->p46
10639.0000 M361 5000000 2 30.0000 p33 p66 299 N p33->p41->p66
10698.0000 M350 5000000 2 404.0000 p52 p36 293 N p52->p59->p36
10803.9000 M264 5000000 2 3055.9000 p0 p14 249 N p0->p71->p14
10804.0000 M368 5000000 1 10.0000 p51 p44 299 N p51->p44
10806.7000 M343 5000000 1 717.7000 p45 p41 288 N p45->p41
10842.5000 M367 5000000 3 75.5000 p56 p70 298 N p56->p72->p27->p70
10952.0000 M349 5000000 1 685.0000 p67 p10 288 N p67->p10
11042.4000 M356 5000000 2 575.4000 p77 p71 290 N p77->p12->p71
11051.1000 M345 5000000 1 903.1000 p40 p15 284 N p40->p15
11067.8000 M375 5000000 1 74.8000 p26 p77 298 N p26->p77
11116.2000 M373 5000000 1 184.2000 p10 p9 296 N p10->p9
11144.0000 M378 5000000 1 65.0000 p57 p23 298 N p57->p23
11237.5000 M353 5000000 1 862.5000 p5 p14 285 N p5->p14
11276.1000 M313 5000000 1 2066.1000 p28 p57 265 N p28->p57
11322.3000 M381 5000000 3 162.3000 p8 p55 297 N p8->p62->p29->p55
11323.1000 M379 5000000 1 219.1000 p38 p57 296 N p38->p57
11373.0000 M380 5000000 2 241.0000 p54 p30 295 N p54->p36->p30
11389.1000 M366 5000000 1 648.1000 p42 p6 289 N p42->p6
11434.3000 M389 5000000 3 43.3000 p12 p30 299 N p12->p76->p29->p30
11539.8000 M393 5000000 2 28.8000 p73 p55 299 N p73->p42->p55
11572.0000 M372 5000000 1 666.0000 p65 p20 288 N p65->p20
11579.0000 M395 5000000 1 10.0000 p27 p50 299 N p27->p50
11582.0000 M360 5000000 1 1000.0000 p65 p68 283 N p65->p68
11587.4000 M334 5000000 1 1770.4000 p11 p49 270 N p11->p49
11607.5000 M310 5000000 1 2488.5000 p74 p49 258 N p74->p49
11658.7000 M394 5000000 2 116.7000 p20 p37 298 N p20->p30->p37
11680.7000 M388 5000000 2 314.7000 p58 p52 294 N p58->p74->p52
11717.3000 M331 5000000 2 1996.3000 p37 p9 266 N p37->p79->p9
11729.6000 M386 5000000 1 423.6000 p59 p3 292 N p59->p3
11763.0000 M401 5000000 2 20.0000 p43 p52 299 N p43->p78->p52
11766.8000 M400 5000000 2 51.8000 p34 p30 299 N p34->p9->p30
11793.2000 M397 5000000 2 166.2000 p14 p20 297 N p14->p69->p20
11817.5000 M382 5000000 1 629.5000 p63 p53 289 N p63->p53
11865.1000 M392 5000000 1 381.1000 p70 p3 293 N p70->p3
11935.9000 M328 5000000 1 2301.9000 p24 p37 261 N p24->p37
11937.7000 M405 5000000 1 73.7000 p29 p76 298 N p29->p76
11937.9000 M370 5000000 1 1087.9000 p42 p33 281 N p42->p33
11960.5000 M390 5000000 1 535.5000 p76 p64 291 N p76->p64
11963.2000 M374 5000000 1 1000.2000 p37 p26 283 N p37->p26
12108.4000 M407 5000000 2 194.4000 p16 p77 296 N p16->p1->p77
12132.2000 M288 5000000 1 3664.2000 p32 p6 238 N p32->p6
12153.0000 M414 5000000 2 20.0000 p14 p27 299 N p14->p42->p27
12155.8000 M411 5000000 4 111.8000 p34 p20 298 N p34->p22->p47->p51->p20
12173.0000 M415 5000000 1 10.0000 p56 p23 299 N p56->p23
12191.0000 M363 5000000 1 1527.0000 p2 p65 274 N p2->p65
12201.0000 M409 5000000 2 222.0000 p32 p65 296 N p32->p21->p65
12211.1000 M391 5000000 3 756.1000 p12 p65 287 N p12->p34->p10->p65
12260.4000 M404 5000000 1 421.4000 p66 p10 292 N p66->p10
12316.5000 M399 5000000 2 634.5000 p54 p25 289 N p54->p18->p25
12333.0000 M420 5000000 1 20.0000 p7 p57 299 N p7->p57
12355.9000 M410 5000000 3 342.9000 p70 p33 294 N p70->p12->p35->p33
