# time  ID  size  fromHost  toHost  TTL  isResponse
3829.0000 M130 5000000 p4 p45 300 N 
3856.0000 M131 5000000 p33 p1 300 N 
3889.0000 M132 5000000 p46 p25 300 N 
3914.0000 M133 5000000 p23 p46 300 N 
3941.0000 M134 5000000 p30 p26 300 N 
3973.0000 M135 5000000 p26 p6 300 N 
4000.0000 M136 5000000 p54 p29 300 N 
4032.0000 M137 5000000 p51 p52 300 N 
4063.0000 M138 5000000 p49 p51 300 N 
4089.0000 M139 5000000 p40 p14 300 N 
4114.0000 M140 5000000 p37 p34 300 N 
4148.0000 M141 5000000 p42 p50 300 N 
4178.0000 M142 5000000 p54 p14 300 N 
4208.0000 M143 5000000 p46 p15 300 N 
4238.0000 M144 5000000 p30 p48 300 N 
4272.0000 M145 5000000 p32 p55 300 N 
4304.0000 M146 5000000 p7 p47 300 N 
4335.0000 M147 5000000 p22 p51 300 N 
4362.0000 M148 5000000 p1 p47 300 N 
4390.0000 M149 5000000 p28 p51 300 N 
4417.0000 M150 5000000 p3 p4 300 N 
4446.0000 M151 5000000 p23 p26 300 N 
4475.0000 M152 5000000 p4 p15 300 N 
4509.0000 M153 5000000 p33 p8 300 N 
4536.0000 M154 5000000 p22 p10 300 N 
4565.0000 M155 5000000 p8 p22 300 N 
4591.0000 M156 5000000 p1 p2 300 N 
4616.0000 M157 5000000 p53 p13 300 N 
4648.0000 M158 5000000 p21 p1 300 N 
4681.0000 M159 5000000 p44 p13 300 N 
4708.0000 M160 5000000 p15 p49 300 N 
4739.0000 M161 5000000 p55 p45 300 N 
4766.0000 M162 5000000 p40 p23 300 N 
4798.0000 M163 5000000 p35 p40 300 N 
4832.0000 M164 5000000 p25 p22 300 N 
4866.0000 M165 5000000 p40 p37 300 N 
4895.0000 M166 5000000 p3 p16 300 N 
4927.0000 M167 5000000 p25 p7 300 N 
4957.0000 M168 5000000 p31 p2 300 N 
4984.0000 M169 5000000 p50 p37 300 N 
5010.0000 M170 5000000 p28 p57 300 N 
5040.0000 M171 5000000 p36 p13 300 N 
5071.0000 M172 5000000 p37 p25 300 N 
5100.0000 M173 5000000 p26 p3 300 N 
5128.0000 M174 5000000 p22 p40 300 N 
5153.0000 M175 5000000 p49 p48 300 N 
5183.0000 M176 5000000 p8 p1 300 N 
5217.0000 M177 5000000 p30 p46 300 N 
5242.0000 M178 5000000 p39 p2 300 N 
5273.0000 M179 5000000 p49 p24 300 N 
5302.0000 M180 5000000 p55 p53 300 N 
5332.0000 M181 5000000 p34 p37 300 N 
5358.0000 M182 5000000 p43 p18 300 N 
5391.0000 M183 5000000 p32 p45 300 N 
5423.0000 M184 5000000 p23 p13 300 N 
5449.0000 M185 5000000 p43 p4 300 N 
5475.0000 M186 5000000 p26 p33 300 N 
5502.0000 M187 5000000 p30 p33 300 N 
5533.0000 M188 5000000 p22 p32 300 N 
5564.0000 M189 5000000 p18 p25 300 N 
5597.0000 M190 5000000 p26 p48 300 N 
5631.0000 M191 5000000 p31 p25 300 N 
5659.0000 M192 5000000 p21 p30 300 N 
5689.0000 M193 5000000 p3 p27 300 N 
5723.0000 M194 5000000 p37 p34 300 N 
5756.0000 M195 5000000 p42 p43 300 N 
5782.0000 M196 5000000 p28 p35 300 N 
5807.0000 M197 5000000 p16 p26 300 N 
5833.0000 M198 5000000 p30 p22 300 N 
5859.0000 M199 5000000 p51 p58 300 N 
5889.0000 M200 5000000 p51 p20 300 N 
5923.0000 M201 5000000 p26 p3 300 N 
5956.0000 M202 5000000 p39 p0 300 N 
5990.0000 M203 5000000 p31 p42 300 N 
6023.0000 M204 5000000 p31 p26 300 N 
6052.0000 M205 5000000 p50 p53 300 N 
6081.0000 M206 5000000 p25 p21 300 N 
6115.0000 M207 5000000 p30 p26 300 N 
6149.0000 M208 5000000 p13 p6 300 N 
6179.0000 M209 5000000 p5 p53 300 N 
6211.0000 M210 5000000 p0 p39 300 N 
6240.0000 M211 5000000 p57 p54 300 N 
6267.0000 M212 5000000 p53 p2 300 N 
6299.0000 M213 5000000 p34 p25 300 N 
6326.0000 M214 5000000 p27 p21 300 N 
6360.0000 M215 5000000 p32 p18 300 N 
6387.0000 M216 5000000 p29 p41 300 N 
6416.0000 M217 5000000 p30 p1 300 N 
6442.0000 M218 5000000 p51 p38 300 N 
6470.0000 M219 5000000 p6 p2 300 N 
6503.0000 M220 5000000 p48 p22 300 N 
6535.0000 M221 5000000 p38 p36 300 N 
6563.0000 M222 5000000 p27 p49 300 N 
6595.0000 M223 5000000 p48 p58 300 N 
6625.0000 M224 5000000 p1 p38 300 N 
6656.0000 M225 5000000 p8 p9 300 N 
6688.0000 M226 5000000 p9 p12 300 N 
6719.0000 M227 5000000 p51 p56 300 N 
6746.0000 M228 5000000 p40 p10 300 N 
6779.0000 M229 5000000 p14 p18 300 N 
6807.0000 M230 5000000 p0 p31 300 N 
6838.0000 M231 5000000 p57 p22 300 N 
6869.0000 M232 5000000 p57 p46 300 N 
6897.0000 M233 5000000 p35 p16 300 N 
6926.0000 M234 5000000 p0 p27 300 N 
6956.0000 M235 5000000 p3 p13 300 N 
6989.0000 M236 5000000 p4 p41 300 N 
7020.0000 M237 5000000 p43 p4 300 N 
7050.0000 M238 5000000 p47 p34 300 N 
7081.0000 M239 5000000 p29 p13 300 N 
7108.0000 M240 5000000 p1 p52 300 N 
7137.0000 M241 5000000 p18 p32 300 N 
7171.0000 M242 5000000 p46 p57 300 N 
7196.0000 M243 5000000 p58 p13 300 N 
7221.0000 M244 5000000 p15 p54 300 N 
7250.0000 M245 5000000 p46 p49 300 N 
7275.0000 M246 5000000 p17 p8 300 N 
7307.0000 M247 5000000 p31 p28 300 N 
7334.0000 M248 5000000 p11 p10 300 N 
7364.0000 M249 5000000 p20 p42 300 N 
7393.0000 M250 5000000 p57 p33 300 N 
7424.0000 M251 5000000 p38 p14 300 N 
7456.0000 M252 5000000 p42 p58 300 N 
7490.0000 M253 5000000 p57 p40 300 N 
7522.0000 M254 5000000 p28 p58 300 N 
7550.0000 M255 5000000 p40 p15 300 N 
7578.0000 M256 5000000 p41 p47 300 N 
7610.0000 M257 5000000 p28 p3 300 N 
7637.0000 M258 5000000 p41 p57 300 N 
7671.0000 M259 5000000 p30 p8 300 N 
7705.0000 M260 5000000 p8 p38 300 N 
7734.0000 M261 5000000 p29 p40 300 N 
7760.0000 M262 5000000 p22 p41 300 N 
7789.0000 M263 5000000 p6 p22 300 N 
7821.0000 M264 5000000 p45 p47 300 N 
7850.0000 M265 5000000 p44 p2 300 N 
7877.0000 M266 5000000 p28 p5 300 N 
7905.0000 M267 5000000 p36 p58 300 N 
7931.0000 M268 5000000 p34 p28 300 N 
7962.0000 M269 5000000 p45 p20 300 N 
7990.0000 M270 5000000 p42 p40 300 N 
8019.0000 M271 5000000 p55 p47 300 N 
8046.0000 M272 5000000 p45 p53 300 N 
8077.0000 M273 5000000 p51 p23 300 N 
8109.0000 M274 5000000 p11 p56 300 N 
8141.0000 M275 5000000 p39 p57 300 N 
8167.0000 M276 5000000 p36 p24 300 N 
8198.0000 M277 5000000 p42 p5 300 N 
8231.0000 M278 5000000 p49 p55 300 N 
8256.0000 M279 5000000 p37 p34 300 N 
8286.0000 M280 5000000 p17 p13 300 N 
8314.0000 M281 5000000 p58 p35 300 N 
8345.0000 M282 5000000 p14 p57 300 N 
8374.0000 M283 5000000 p22 p19 300 N 
8404.0000 M284 5000000 p2 p45 300 N 
8435.0000 M285 5000000 p36 p39 300 N 
8468.0000 M286 5000000 p10 p28 300 N 
8499.0000 M287 5000000 p49 p20 300 N 
8526.0000 M288 5000000 p13 p3 300 N 
8554.0000 M289 5000000 p50 p15 300 N 
8580.0000 M290 5000000 p15 p27 300 N 
8608.0000 M291 5000000 p24 p28 300 N 
8634.0000 M292 5000000 p58 p10 300 N 
8666.0000 M293 5000000 p31 p35 300 N 
8694.0000 M294 5000000 p49 p14 300 N 
8728.0000 M295 5000000 p51 p48 300 N 
8759.0000 M296 5000000 p31 p58 300 N 
8788.0000 M297 5000000 p42 p40 300 N 
8822.0000 M298 5000000 p16 p9 300 N 
8849.0000 M299 5000000 p21 p17 300 N 
8874.0000 M300 5000000 p34 p45 300 N 
8902.0000 M301 5000000 p0 p33 300 N 
8935.0000 M302 5000000 p6 p34 300 N 
8969.0000 M303 5000000 p24 p49 300 N 
8994.0000 M304 5000000 p37 p55 300 N 
9026.0000 M305 5000000 p36 p15 300 N 
9059.0000 M306 5000000 p38 p55 300 N 
9090.0000 M307 5000000 p38 p16 300 N 
9122.0000 M308 5000000 p55 p22 300 N 
9149.0000 M309 5000000 p46 p47 300 N 
9177.0000 M310 5000000 p13 p7 300 N 
9208.0000 M311 5000000 p48 p24 300 N 
9233.0000 M312 5000000 p24 p23 300 N 
9265.0000 M313 5000000 p5 p34 300 N 
9292.0000 M314 5000000 p0 p56 300 N 
9323.0000 M315 5000000 p56 p52 300 N 
9353.0000 M316 5000000 p2 p33 300 N 
9387.0000 M317 5000000 p46 p14 300 N 
9415.0000 M318 5000000 p53 p12 300 N 
9443.0000 M319 5000000 p20 p23 300 N 
9474.0000 M320 5000000 p49 p31 300 N 
9505.0000 M321 5000000 p35 p39 300 N 
9533.0000 M322 5000000 p25 p35 300 N 
9563.0000 M323 5000000 p46 p30 300 N 
9590.0000 M324 5000000 p29 p43 300 N 
9617.0000 M325 5000000 p55 p35 300 N 
9651.0000 M326 5000000 p2 p3 300 N 
9677.0000 M327 5000000 p10 p1 300 N 
9706.0000 M328 5000000 p11 p40 300 N 
9738.0000 M329 5000000 p36 p33 300 N 
9764.0000 M330 5000000 p45 p6 300 N 
9794.0000 M331 5000000 p13 p48 300 N 
9827.0000 M332 5000000 p18 p11 300 N 
9860.0000 M333 5000000 p17 p46 300 N 
9887.0000 M334 5000000 p48 p24 300 N 
9918.0000 M335 5000000 p54 p18 300 N 
9952.0000 M336 5000000 p6 p27 300 N 
9978.0000 M337 5000000 p18 p5 300 N 
10012.0000 M338 5000000 p50 p8 300 N 
10042.0000 M339 5000000 p36 p33 300 N 
10076.0000 M340 5000000 p32 p49 300 N 
10104.0000 M341 5000000 p40 p56 300 N 
10132.0000 M342 5000000 p3 p58 300 N 
10162.0000 M343 5000000 p36 p37 300 N 
10191.0000 M344 5000000 p35 p9 300 N 
10224.0000 M345 5000000 p0 p30 300 N 
10250.0000 M346 5000000 p20 p35 300 N 
10281.0000 M347 5000000 p36 p34 300 N 
10310.0000 M348 5000000 p57 p44 300 N 
10337.0000 M349 5000000 p51 p38 300 N 
10365.0000 M350 5000000 p53 p29 300 N 
10391.0000 M351 5000000 p19 p14 300 N 
10418.0000 M352 5000000 p25 p56 300 N 
10447.0000 M353 5000000 p5 p4 300 N 
10480.0000 M354 5000000 p21 p35 300 N 
10510.0000 M355 5000000 p7 p25 300 N 
10536.0000 M356 5000000 p2 p6 300 N 
10565.0000 M357 5000000 p21 p56 300 N 
10594.0000 M358 5000000 p24 p33 300 N 
10625.0000 M359 5000000 p49 p42 300 N 
10652.0000 M360 5000000 p24 p8 300 N 
10677.0000 M361 5000000 p48 p13 300 N 
10705.0000 M362 5000000 p41 p9 300 N 
10733.0000 M363 5000000 p33 p16 300 N 
10758.0000 M364 5000000 p24 p36 300 N 
10784.0000 M365 5000000 p10 p54 300 N 
10810.0000 M366 5000000 p29 p51 300 N 
10837.0000 M367 5000000 p56 p36 300 N 
10863.0000 M368 5000000 p48 p28 300 N 
10893.0000 M369 5000000 p0 p20 300 N 
10923.0000 M370 5000000 p26 p47 300 N 
10949.0000 M371 5000000 p46 p25 300 N 
10975.0000 M372 5000000 p52 p2 300 N 
11006.0000 M373 5000000 p38 p17 300 N 
11036.0000 M374 5000000 p46 p37 300 N 
11064.0000 M375 5000000 p29 p49 300 N 
11094.0000 M376 5000000 p2 p33 300 N 
11122.0000 M377 5000000 p27 p28 300 N 
11147.0000 M378 5000000 p17 p26 300 N 
11175.0000 M379 5000000 p41 p14 300 N 
11203.0000 M380 5000000 p16 p22 300 N 
11231.0000 M381 5000000 p33 p46 300 N 
11260.0000 M382 5000000 p9 p49 300 N 
11289.0000 M383 5000000 p43 p16 300 N 
11318.0000 M384 5000000 p36 p55 300 N 
11349.0000 M385 5000000 p20 p36 300 N 
11382.0000 M386 5000000 p3 p18 300 N 
11409.0000 M387 5000000 p5 p52 300 N 
11434.0000 M388 5000000 p0 p7 300 N 
11468.0000 M389 5000000 p16 p44 300 N 
11498.0000 M390 5000000 p52 p3 300 N 
11527.0000 M391 5000000 p55 p20 300 N 
11554.0000 M392 5000000 p7 p38 300 N 
11585.0000 M393 5000000 p49 p35 300 N 
11612.0000 M394 5000000 p57 p39 300 N 
11645.0000 M395 5000000 p56 p54 300 N 
11670.0000 M396 5000000 p38 p19 300 N 
11697.0000 M397 5000000 p45 p2 300 N 
11725.0000 M398 5000000 p26 p6 300 N 
11758.0000 M399 5000000 p22 p50 300 N 
11786.0000 M400 5000000 p6 p18 300 N 
11819.0000 M401 5000000 p58 p12 300 N 
11849.0000 M402 5000000 p11 p36 300 N 
11882.0000 M403 5000000 p19 p28 300 N 
11907.0000 M404 5000000 p48 p24 300 N 
11932.0000 M405 5000000 p49 p58 300 N 
11957.0000 M406 5000000 p20 p36 300 N 
11988.0000 M407 5000000 p35 p2 300 N 
12022.0000 M408 5000000 p16 p26 300 N 
12056.0000 M409 5000000 p29 p36 300 N 
12087.0000 M410 5000000 p38 p13 300 N 
12121.0000 M411 5000000 p32 p48 300 N 
12149.0000 M412 5000000 p50 p1 300 N 
12176.0000 M413 5000000 p18 p45 300 N 
12206.0000 M414 5000000 p12 p51 300 N 
12237.0000 M415 5000000 p1 p25 300 N 
12267.0000 M416 5000000 p25 p54 300 N 
12296.0000 M417 5000000 p50 p44 300 N 
12327.0000 M418 5000000 p38 p40 300 N 
12356.0000 M419 5000000 p4 p11 300 N 
12381.0000 M420 5000000 p48 p13 300 N 
12411.0000 M421 5000000 p21 p6 300 N 
12440.0000 M422 5000000 p43 p12 300 N 
12465.0000 M423 5000000 p48 p23 300 N 
12494.0000 M424 5000000 p27 p58 300 N 
12526.0000 M425 5000000 p43 p50 300 N 
12560.0000 M426 5000000 p46 p3 300 N 
12588.0000 M427 5000000 p0 p11 300 N 
12622.0000 M428 5000000 p9 p21 300 N 
12650.0000 M429 5000000 p37 p18 300 N 
12684.0000 M430 5000000 p57 p50 300 N 
12710.0000 M431 5000000 p2 p54 300 N 
12741.0000 M432 5000000 p52 p51 300 N 
12766.0000 M433 5000000 p13 p7 300 N 
12800.0000 M434 5000000 p57 p33 300 N 
12827.0000 M435 5000000 p55 p48 300 N 
12853.0000 M436 5000000 p47 p33 300 N 
12885.0000 M437 5000000 p19 p12 300 N 
12910.0000 M438 5000000 p1 p55 300 N 
12936.0000 M439 5000000 p12 p56 300 N 
12967.0000 M440 5000000 p1 p44 300 N 
13001.0000 M441 5000000 p42 p31 300 N 
13034.0000 M442 5000000 p39 p13 300 N 
13063.0000 M443 5000000 p24 p0 300 N 
13091.0000 M444 5000000 p1 p38 300 N 
13123.0000 M445 5000000 p9 p31 300 N 
13149.0000 M446 5000000 p49 p23 300 N 
13176.0000 M447 5000000 p5 p58 300 N 
13209.0000 M448 5000000 p21 p13 300 N 
13236.0000 M449 5000000 p28 p45 300 N 
13270.0000 M450 5000000 p39 p25 300 N 
13299.0000 M451 5000000 p29 p38 300 N 
13329.0000 M452 5000000 p46 p11 300 N 
13362.0000 M453 5000000 p52 p3 300 N 
13394.0000 M454 5000000 p3 p7 300 N 
13421.0000 M455 5000000 p56 p38 300 N 
13453.0000 M456 5000000 p8 p27 300 N 
13487.0000 M457 5000000 p5 p31 300 N 
13516.0000 M458 5000000 p24 p37 300 N 
13547.0000 M459 5000000 p3 p29 300 N 
13576.0000 M460 5000000 p11 p39 300 N 
13603.0000 M461 5000000 p4 p30 300 N 
13631.0000 M462 5000000 p38 p47 300 N 
13664.0000 M463 5000000 p23 p33 300 N 
13697.0000 M464 5000000 p42 p40 300 N 
13731.0000 M465 5000000 p41 p37 300 N 
13758.0000 M466 5000000 p19 p27 300 N 
13783.0000 M467 5000000 p41 p15 300 N 
13814.0000 M468 5000000 p26 p25 300 N 
13848.0000 M469 5000000 p10 p0 300 N 
13874.0000 M470 5000000 p26 p2 300 N 
13905.0000 M471 5000000 p0 p27 300 N 
13933.0000 M472 5000000 p39 p34 300 N 
13959.0000 M473 5000000 p41 p16 300 N 
13986.0000 M474 5000000 p50 p39 300 N 
14011.0000 M475 5000000 p6 p51 300 N 
14042.0000 M476 5000000 p27 p52 300 N 
14071.0000 M477 5000000 p33 p44 300 N 
14105.0000 M478 5000000 p0 p54 300 N 
14138.0000 M479 5000000 p36 p13 300 N 
14170.0000 M480 5000000 p21 p57 300 N 
14203.0000 M481 5000000 p16 p35 300 N 
14229.0000 M482 5000000 p17 p47 300 N 
14262.0000 M483 5000000 p1 p16 300 N 
14289.0000 M484 5000000 p3 p40 300 N 
14320.0000 M485 5000000 p19 p29 300 N 
14354.0000 M486 5000000 p30 p20 300 N 
14386.0000 M487 5000000 p5 p31 300 N 
14413.0000 M488 5000000 p29 p6 300 N 
14445.0000 M489 5000000 p3 p40 300 N 
14472.0000 M490 5000000 p49 p14 300 N 
14497.0000 M491 5000000 p25 p2 300 N 
14522.0000 M492 5000000 p33 p18 300 N 
14549.0000 M493 5000000 p14 p15 300 N 
14582.0000 M494 5000000 p39 p33 300 N 
14610.0000 M495 5000000 p25 p26 300 N 
14636.0000 M496 5000000 p29 p26 300 N 
14662.0000 M497 5000000 p48 p56 300 N 
14689.0000 M498 5000000 p41 p20 300 N 
14720.0000 M499 5000000 p36 p35 300 N 
14746.0000 M500 5000000 p43 p52 300 N 
14772.0000 M501 5000000 p11 p52 300 N 
14801.0000 M502 5000000 p42 p44 300 N 
14835.0000 M503 5000000 p37 p9 300 N 
14861.0000 M504 5000000 p1 p22 300 N 
14895.0000 M505 5000000 p14 p0 300 N 
14923.0000 M506 5000000 p29 p40 300 N 
14951.0000 M507 5000000 p24 p0 300 N 
14983.0000 M508 5000000 p54 p57 300 N 
15009.0000 M509 5000000 p39 p15 300 N 
15038.0000 M510 5000000 p58 p22 300 N 
15068.0000 M511 5000000 p18 p9 300 N 
15100.0000 M512 5000000 p8 p40 300 N 
15125.0000 M513 5000000 p17 p22 300 N 
15150.0000 M514 5000000 p16 p29 300 N 
15175.0000 M515 5000000 p14 p28 300 N 
15208.0000 M516 5000000 p18 p34 300 N 
15237.0000 M517 5000000 p15 p10 300 N 
15270.0000 M518 5000000 p25 p32 300 N 
15301.0000 M519 5000000 p53 p57 300 N 
15331.0000 M520 5000000 p43 p22 300 N 
15364.0000 M521 5000000 p1 p29 300 N 
15394.0000 M522 5000000 p31 p43 300 N 
15421.0000 M523 5000000 p2 p9 300 N 
15452.0000 M524 5000000 p25 p26 300 N 
15477.0000 M525 5000000 p28 p56 300 N 
15503.0000 M526 5000000 p10 p0 300 N 
15532.0000 M527 5000000 p8 p14 300 N 
15565.0000 M528 5000000 p55 p51 300 N 
15595.0000 M529 5000000 p13 p43 300 N 
15624.0000 M530 5000000 p52 p29 300 N 
15657.0000 M531 5000000 p48 p9 300 N 
15691.0000 M532 5000000 p35 p10 300 N 
15719.0000 M533 5000000 p52 p33 300 N 
15747.0000 M534 5000000 p0 p38 300 N 
15775.0000 M535 5000000 p48 p27 300 N 
15802.0000 M536 5000000 p56 p47 300 N 
15831.0000 M537 5000000 p34 p42 300 N 
15860.0000 M538 5000000 p24 p16 300 N 
15892.0000 M539 5000000 p35 p14 300 N 
15917.0000 M540 5000000 p11 p18 300 N 
15951.0000 M541 5000000 p36 p9 300 N 
15983.0000 M542 5000000 p34 p25 300 N 
16008.0000 M543 5000000 p52 p32 300 N 
16040.0000 M544 5000000 p3 p33 300 N 
16072.0000 M545 5000000 p6 p36 300 N 
16098.0000 M546 5000000 p30 p3 300 N 
16123.0000 M547 5000000 p55 p4 300 N 
16157.0000 M548 5000000 p6 p14 300 N 
16190.0000 M549 5000000 p21 p30 300 N 
16223.0000 M550 5000000 p1 p57 300 N 
16252.0000 M551 5000000 p28 p34 300 N 
16278.0000 M552 5000000 p37 p24 300 N 
16309.0000 M553 5000000 p18 p8 300 N 
16340.0000 M554 5000000 p35 p29 300 N 
16372.0000 M555 5000000 p21 p56 300 N 
16402.0000 M556 5000000 p48 p57 300 N 
16429.0000 M557 5000000 p5 p37 300 N 
16462.0000 M558 5000000 p34 p15 300 N 
16492.0000 M559 5000000 p15 p40 300 N 
16524.0000 M560 5000000 p33 p25 300 N 
16558.0000 M561 5000000 p38 p55 300 N 
16585.0000 M562 5000000 p43 p27 300 N 
16618.0000 M563 5000000 p54 p57 300 N 
16645.0000 M564 5000000 p44 p0 300 N 
16675.0000 M565 5000000 p55 p19 300 N 
16702.0000 M566 5000000 p55 p6 300 N 
16727.0000 M567 5000000 p52 p3 300 N 
16756.0000 M568 5000000 p5 p38 300 N 
16782.0000 M569 5000000 p8 p44 300 N 
16813.0000 M570 5000000 p21 p52 300 N 
16845.0000 M571 5000000 p54 p48 300 N 
16878.0000 M572 5000000 p1 p16 300 N 
16911.0000 M573 5000000 p5 p6 300 N 
16937.0000 M574 5000000 p11 p24 300 N 
16971.0000 M575 5000000 p36 p29 300 N 
17002.0000 M576 5000000 p21 p0 300 N 
17036.0000 M577 5000000 p48 p35 300 N 
17068.0000 M578 5000000 p30 p10 300 N 
17096.0000 M579 5000000 p56 p17 300 N 
17126.0000 M580 5000000 p28 p13 300 N 
17155.0000 M581 5000000 p41 p15 300 N 
17183.0000 M582 5000000 p29 p2 300 N 
