# time  ID  size  fromHost  toHost  TTL  isResponse
9753.0000 M330 3000000 p42 p20 300 N 
9786.0000 M331 3000000 p27 p26 300 N 
9816.0000 M332 3000000 p27 p5 300 N 
9845.0000 M333 3000000 p40 p3 300 N 
9876.0000 M334 3000000 p15 p34 300 N 
9901.0000 M335 3000000 p18 p28 300 N 
9931.0000 M336 3000000 p23 p5 300 N 
9961.0000 M337 3000000 p27 p42 300 N 
9988.0000 M338 3000000 p26 p35 300 N 
10021.0000 M339 3000000 p47 p1 300 N 
10046.0000 M340 3000000 p44 p18 300 N 
10077.0000 M341 3000000 p46 p2 300 N 
10109.0000 M342 3000000 p19 p32 300 N 
10136.0000 M343 3000000 p16 p24 300 N 
10170.0000 M344 3000000 p48 p13 300 N 
10201.0000 M345 3000000 p40 p0 300 N 
10232.0000 M346 3000000 p27 p48 300 N 
10262.0000 M347 3000000 p18 p0 300 N 
10292.0000 M348 3000000 p37 p3 300 N 
10324.0000 M349 3000000 p10 p8 300 N 
10356.0000 M350 3000000 p34 p18 300 N 
10387.0000 M351 3000000 p18 p20 300 N 
10412.0000 M352 3000000 p41 p30 300 N 
10437.0000 M353 3000000 p22 p39 300 N 
10468.0000 M354 3000000 p32 p41 300 N 
10493.0000 M355 3000000 p13 p33 300 N 
10527.0000 M356 3000000 p32 p47 300 N 
10554.0000 M357 3000000 p27 p37 300 N 
10581.0000 M358 3000000 p24 p17 300 N 
10608.0000 M359 3000000 p29 p32 300 N 
10638.0000 M360 3000000 p45 p10 300 N 
10663.0000 M361 3000000 p6 p43 300 N 
10692.0000 M362 3000000 p10 p29 300 N 
10717.0000 M363 3000000 p6 p39 300 N 
10745.0000 M364 3000000 p5 p30 300 N 
10773.0000 M365 3000000 p38 p42 300 N 
10798.0000 M366 3000000 p48 p6 300 N 
10824.0000 M367 3000000 p12 p20 300 N 
10850.0000 M368 3000000 p44 p37 300 N 
10877.0000 M369 3000000 p4 p9 300 N 
10903.0000 M370 3000000 p9 p10 300 N 
10933.0000 M371 3000000 p14 p20 300 N 
10963.0000 M372 3000000 p38 p20 300 N 
10989.0000 M373 3000000 p5 p31 300 N 
11015.0000 M374 3000000 p36 p1 300 N 
11046.0000 M375 3000000 p29 p8 300 N 
11076.0000 M376 3000000 p33 p36 300 N 
11104.0000 M377 3000000 p11 p37 300 N 
11134.0000 M378 3000000 p20 p39 300 N 
11162.0000 M379 3000000 p22 p33 300 N 
11187.0000 M380 3000000 p28 p34 300 N 
11215.0000 M381 3000000 p10 p0 300 N 
11243.0000 M382 3000000 p33 p27 300 N 
11271.0000 M383 3000000 p35 p7 300 N 
11301.0000 M384 3000000 p34 p24 300 N 
11333.0000 M385 3000000 p20 p43 300 N 
11365.0000 M386 3000000 p4 p24 300 N 
11395.0000 M387 3000000 p3 p23 300 N 
11423.0000 M388 3000000 p3 p14 300 N 
11450.0000 M389 3000000 p8 p14 300 N 
11475.0000 M390 3000000 p23 p47 300 N 
11509.0000 M391 3000000 p27 p6 300 N 
11543.0000 M392 3000000 p43 p35 300 N 
11576.0000 M393 3000000 p12 p35 300 N 
11607.0000 M394 3000000 p34 p40 300 N 
11636.0000 M395 3000000 p30 p25 300 N 
11663.0000 M396 3000000 p32 p25 300 N 
11688.0000 M397 3000000 p4 p28 300 N 
11719.0000 M398 3000000 p7 p24 300 N 
11748.0000 M399 3000000 p27 p25 300 N 
11778.0000 M400 3000000 p9 p16 300 N 
11809.0000 M401 3000000 p29 p45 300 N 
11834.0000 M402 3000000 p3 p38 300 N 
11865.0000 M403 3000000 p32 p7 300 N 
11897.0000 M404 3000000 p36 p23 300 N 
11923.0000 M405 3000000 p15 p14 300 N 
11951.0000 M406 3000000 p10 p8 300 N 
11983.0000 M407 3000000 p3 p38 300 N 
12017.0000 M408 3000000 p14 p44 300 N 
12048.0000 M409 3000000 p3 p21 300 N 
12075.0000 M410 3000000 p12 p3 300 N 
12107.0000 M411 3000000 p15 p18 300 N 
12138.0000 M412 3000000 p0 p44 300 N 
12164.0000 M413 3000000 p9 p0 300 N 
12192.0000 M414 3000000 p25 p14 300 N 
12219.0000 M415 3000000 p29 p10 300 N 
12244.0000 M416 3000000 p0 p11 300 N 
12275.0000 M417 3000000 p42 p3 300 N 
12306.0000 M418 3000000 p8 p47 300 N 
12334.0000 M419 3000000 p12 p33 300 N 
12366.0000 M420 3000000 p16 p2 300 N 
12397.0000 M421 3000000 p47 p9 300 N 
12422.0000 M422 3000000 p36 p42 300 N 
12452.0000 M423 3000000 p12 p9 300 N 
12481.0000 M424 3000000 p36 p14 300 N 
12506.0000 M425 3000000 p42 p45 300 N 
12535.0000 M426 3000000 p6 p26 300 N 
12567.0000 M427 3000000 p45 p31 300 N 
12601.0000 M428 3000000 p35 p46 300 N 
12629.0000 M429 3000000 p37 p26 300 N 
12655.0000 M430 3000000 p40 p31 300 N 
12688.0000 M431 3000000 p19 p38 300 N 
12721.0000 M432 3000000 p8 p14 300 N 
12755.0000 M433 3000000 p24 p22 300 N 
12782.0000 M434 3000000 p0 p25 300 N 
12816.0000 M435 3000000 p15 p4 300 N 
12850.0000 M436 3000000 p8 p29 300 N 
12882.0000 M437 3000000 p8 p24 300 N 
12916.0000 M438 3000000 p9 p29 300 N 
12945.0000 M439 3000000 p9 p17 300 N 
12977.0000 M440 3000000 p23 p8 300 N 
13008.0000 M441 3000000 p9 p13 300 N 
13034.0000 M442 3000000 p41 p4 300 N 
13065.0000 M443 3000000 p9 p1 300 N 
13097.0000 M444 3000000 p3 p29 300 N 
13131.0000 M445 3000000 p14 p26 300 N 
13158.0000 M446 3000000 p16 p32 300 N 
13187.0000 M447 3000000 p32 p4 300 N 
13220.0000 M448 3000000 p15 p7 300 N 
13245.0000 M449 3000000 p43 p47 300 N 
13278.0000 M450 3000000 p0 p3 300 N 
13312.0000 M451 3000000 p7 p1 300 N 
13342.0000 M452 3000000 p47 p2 300 N 
13373.0000 M453 3000000 p22 p30 300 N 
13402.0000 M454 3000000 p6 p18 300 N 
13432.0000 M455 3000000 p37 p34 300 N 
13463.0000 M456 3000000 p23 p48 300 N 
13491.0000 M457 3000000 p33 p7 300 N 
13521.0000 M458 3000000 p48 p13 300 N 
13551.0000 M459 3000000 p40 p28 300 N 
13578.0000 M460 3000000 p3 p37 300 N 
13605.0000 M461 3000000 p8 p13 300 N 
13634.0000 M462 3000000 p33 p2 300 N 
13667.0000 M463 3000000 p34 p5 300 N 
13692.0000 M464 3000000 p36 p33 300 N 
13718.0000 M465 3000000 p19 p25 300 N 
13743.0000 M466 3000000 p36 p3 300 N 
13770.0000 M467 3000000 p30 p1 300 N 
13795.0000 M468 3000000 p24 p7 300 N 
13824.0000 M469 3000000 p3 p8 300 N 
13854.0000 M470 3000000 p11 p10 300 N 
13885.0000 M471 3000000 p8 p20 300 N 
13910.0000 M472 3000000 p16 p3 300 N 
13935.0000 M473 3000000 p16 p39 300 N 
13962.0000 M474 3000000 p30 p24 300 N 
13996.0000 M475 3000000 p18 p0 300 N 
14021.0000 M476 3000000 p9 p36 300 N 
14052.0000 M477 3000000 p21 p6 300 N 
14081.0000 M478 3000000 p38 p18 300 N 
14110.0000 M479 3000000 p37 p44 300 N 
14140.0000 M480 3000000 p18 p34 300 N 
14166.0000 M481 3000000 p30 p37 300 N 
14200.0000 M482 3000000 p28 p27 300 N 
14225.0000 M483 3000000 p4 p7 300 N 
14259.0000 M484 3000000 p34 p27 300 N 
14289.0000 M485 3000000 p30 p44 300 N 
14315.0000 M486 3000000 p33 p32 300 N 
14341.0000 M487 3000000 p16 p8 300 N 
14370.0000 M488 3000000 p33 p45 300 N 
14398.0000 M489 3000000 p21 p22 300 N 
14427.0000 M490 3000000 p8 p24 300 N 
14461.0000 M491 3000000 p37 p2 300 N 
14492.0000 M492 3000000 p32 p39 300 N 
14525.0000 M493 3000000 p15 p30 300 N 
14552.0000 M494 3000000 p21 p6 300 N 
14582.0000 M495 3000000 p42 p9 300 N 
14616.0000 M496 3000000 p37 p13 300 N 
14649.0000 M497 3000000 p3 p45 300 N 
14676.0000 M498 3000000 p14 p43 300 N 
14708.0000 M499 3000000 p26 p13 300 N 
14739.0000 M500 3000000 p2 p7 300 N 
14769.0000 M501 3000000 p20 p12 300 N 
14795.0000 M502 3000000 p30 p27 300 N 
14822.0000 M503 3000000 p36 p17 300 N 
14847.0000 M504 3000000 p47 p24 300 N 
14881.0000 M505 3000000 p9 p17 300 N 
14915.0000 M506 3000000 p1 p13 300 N 
14948.0000 M507 3000000 p35 p15 300 N 
14976.0000 M508 3000000 p27 p4 300 N 
15004.0000 M509 3000000 p46 p43 300 N 
15033.0000 M510 3000000 p46 p14 300 N 
15064.0000 M511 3000000 p26 p12 300 N 
15090.0000 M512 3000000 p47 p14 300 N 
15123.0000 M513 3000000 p27 p21 300 N 
15152.0000 M514 3000000 p38 p28 300 N 
15181.0000 M515 3000000 p12 p6 300 N 
15208.0000 M516 3000000 p32 p28 300 N 
15236.0000 M517 3000000 p39 p17 300 N 
15266.0000 M518 3000000 p28 p13 300 N 
15294.0000 M519 3000000 p14 p46 300 N 
15320.0000 M520 3000000 p13 p45 300 N 
15347.0000 M521 3000000 p36 p47 300 N 
15381.0000 M522 3000000 p7 p12 300 N 
15415.0000 M523 3000000 p9 p39 300 N 
15444.0000 M524 3000000 p37 p48 300 N 
15471.0000 M525 3000000 p15 p27 300 N 
15504.0000 M526 3000000 p8 p41 300 N 
15534.0000 M527 3000000 p21 p33 300 N 
15561.0000 M528 3000000 p43 p0 300 N 
15593.0000 M529 3000000 p29 p33 300 N 
15622.0000 M530 3000000 p30 p29 300 N 
15654.0000 M531 3000000 p45 p15 300 N 
15685.0000 M532 3000000 p30 p44 300 N 
15713.0000 M533 3000000 p26 p2 300 N 
15747.0000 M534 3000000 p34 p7 300 N 
15775.0000 M535 3000000 p42 p33 300 N 
15806.0000 M536 3000000 p46 p20 300 N 
15837.0000 M537 3000000 p44 p3 300 N 
15871.0000 M538 3000000 p6 p48 300 N 
15905.0000 M539 3000000 p6 p25 300 N 
15938.0000 M540 3000000 p43 p24 300 N 
15965.0000 M541 3000000 p25 p46 300 N 
15999.0000 M542 3000000 p26 p11 300 N 
16024.0000 M543 3000000 p44 p39 300 N 
16058.0000 M544 3000000 p43 p15 300 N 
16083.0000 M545 3000000 p10 p4 300 N 
16108.0000 M546 3000000 p30 p44 300 N 
16137.0000 M547 3000000 p20 p0 300 N 
16169.0000 M548 3000000 p22 p41 300 N 
16198.0000 M549 3000000 p1 p9 300 N 
16231.0000 M550 3000000 p6 p5 300 N 
16257.0000 M551 3000000 p44 p16 300 N 
16287.0000 M552 3000000 p18 p47 300 N 
16314.0000 M553 3000000 p25 p10 300 N 
16339.0000 M554 3000000 p1 p15 300 N 
16371.0000 M555 3000000 p40 p6 300 N 
16402.0000 M556 3000000 p5 p1 300 N 
16427.0000 M557 3000000 p4 p48 300 N 
16454.0000 M558 3000000 p36 p13 300 N 
16487.0000 M559 3000000 p10 p26 300 N 
16521.0000 M560 3000000 p16 p5 300 N 
16553.0000 M561 3000000 p35 p8 300 N 
16584.0000 M562 3000000 p17 p0 300 N 
16616.0000 M563 3000000 p11 p18 300 N 
16643.0000 M564 3000000 p21 p0 300 N 
16675.0000 M565 3000000 p19 p38 300 N 
16702.0000 M566 3000000 p46 p17 300 N 
16733.0000 M567 3000000 p46 p16 300 N 
16763.0000 M568 3000000 p42 p44 300 N 
16796.0000 M569 3000000 p30 p9 300 N 
16825.0000 M570 3000000 p38 p37 300 N 
16851.0000 M571 3000000 p17 p8 300 N 
16885.0000 M572 3000000 p22 p29 300 N 
16913.0000 M573 3000000 p8 p19 300 N 
16942.0000 M574 3000000 p9 p41 300 N 
16973.0000 M575 3000000 p5 p39 300 N 
17007.0000 M576 3000000 p24 p36 300 N 
17032.0000 M577 3000000 p21 p6 300 N 
17058.0000 M578 3000000 p5 p48 300 N 
